Name,Color,Mana Value,CMC,Rarity,Edition (name),Card Type,Power,Toughness,Card Text,Acquired Price,Artists,Card Rulings,CardMarket ID,Collector's number,Condition,Creation Date,Currency,Delver Local ID,Edition,Edition (CODE),Edition (code),Edition CODE,Edition [CODE],Edition [code],Edition code,Edition code MTGO,Foil,Foil quantity,Foil/Etched,Frame Type,In DECKs (being used),In LISTs (owned),Is Commander?,Language,List name,Loyalty,MultiverseID,Non-foil quantity,Price,Price (total),Quantity,QuantityX,Reserved List,Scryfall ID,TCGPlayer productID,Tag,Zeros
"Noble Heritage","White","{1}{W}","2","R","(Commander Legends: Battle for Baldur's Gate)","Legendary Enchantment — Background","0","0","""Commander creatures you own have ""When this creature enters the battlefield and at the beginning of your upkeep, each player may put two +1/+1 counters on a creature they control. For each opponent who does, you gain protection from that player until your next turn."" (You can't be targeted, dealt damage, or enchanted by anything controlled by that player.)""","0","Dallas Williams","""• Protection from a player means that you have protection from each object controlled by that player. If an object has no controller (such as a card in a graveyard), its owner is considered its controller for this purpose.
• Although you'll have protection from players who take advantage of your generous offer, permanents you control will not.
• Creatures can still attack you even if you have protection from their controller, although any damage they would deal to you will be prevented.
• Choose a Background is a variant of the partner ability. You may have two commanders if one of them is a legendary creature with the choose a background ability and the other is a legendary Background enchantment. Backgrounds and cards with choose a Background do not interact with cards which have any other partner ability.
• If your Commander deck has two commanders, you can include only cards whose own color identities are also found in your commanders’ combined color identities.
• Both commanders start in the command zone, and the remaining 98 cards (or 58 cards in a Commander Draft game) of your deck are shuffled to become your library.
• If your commander loses the choose a Background ability or stops being a Background during the game, as appropriate, it is still your commander.
• Once the game begins, your two commanders are tracked separately. If you cast one, you won’t have to pay an additional {2} the first time you cast the other. A player loses the game after having been dealt 21 combat damage from any one of them, not from both of them combined (although your Background won’t usually be a creature anyway).
• If something refers to your commander while you have two commanders, it refers to one of them of your choice. If you are instructed to perform an action on your commander (e.g. put it from the command zone into your hand due to Command Beacon), you choose one of your commanders at the time the effect happens.
• An effect that checks whether you control your commander is satisfied if you control one or both of your two commanders.
• You can choose two commanders that are the same color or colors.
• If a card refers to a commander creature you own, a Background won't usually be counted or included for that effect. If another spell or ability causes your Background to become a creature, however, it will be included. Any effect that refers to your commander or a commander you own or control without specifying creature will apply to a Background that is your commander, as appropriate.
• If you control a Background that grants an ability to commander creatures you own, and you own more than one commander creature, each of them will have that ability.""","658451","35","","2022-Jul-17_03:11:05","USD","13","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","Commander Legends 2","0","562918","1","$0.34","$0.34","1","1x","","3e49fd5a-6893-4a06-b835-4bf611c9ada1","272539","","0"
"Pact Weapon","Black","{3}{B}","4","M","(Commander Legends: Battle for Baldur's Gate)","Artifact — Equipment","0","0","""As long as Pact Weapon is attached to a creature, you don't lose the game for having 0 or less life.
Whenever equipped creature attacks, draw a card and reveal it. The creature gets +X/+X until end of turn and you lose X life, where X is that card's mana value.
Equip—Discard a card.""","0","Volkan Baǵa","""• If an opponent gains control of the creature that Pact Weapon is attached to but doesn't also gain control of Pact Weapon, you still control Pact Weapon and still don't lose the game for having 0 or less life as long as it is attached.
• Similarly, if an opponent gains control of the equipped creature without gaining control of Pact Weapon and attacks with it, you will draw a card, reveal it, and lose life.
• If the card draw is replaced with another effect, the equipped creature won't get any bonus to its power and toughness and you won't lose any life. This is true even if the card draw is replaced by one or more card draws.""","659852","139","","2022-Jul-17_03:08:54","USD","6","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","Commander Legends 2","0","563022","1","$0.97","$0.97","1","1x","","20b0cf66-c6ec-4ff6-96a5-334e2c9c7818","273022","","0"
"Parasitic Impetus","Black","{2}{B}","3","C","(Commander Legends: Battle for Baldur's Gate)","Enchantment — Aura","0","0","""Enchant creature
Enchanted creature gets +2/+2 and is goaded. (It attacks each combat if able and attacks a player other than you if able.)
Whenever enchanted creature attacks, its controller loses 2 life and you gain 2 life.""","0","Francis Tneh","""• Parasitic Impetus causes you to gain life, not the attacking creature's controller.
• If you are the attacking creature's controller, you lose 2 life and gain 2 life. You won't lose the game if your life total is 0 in between these two events.
• If a goaded creature can't attack for any reason (such as being tapped or having come under that player's control that turn), then it doesn't attack. If there's a cost associated with having it attack, its controller isn't forced to pay that cost, so it doesn't have to attack in that case either.
• If a goaded creature doesn't meet any of the above exceptions and can attack, it must attack a player other than a player who goaded it if able. It the creature can't attack any of those players but could otherwise attack, it must attack an opposing planeswalker (controlled by any opponent) or a player who goaded it.
• Attacking with a goaded creature doesn't cause it to stop being goaded.
• Being goaded more than once by the same player is redundant.
• If you goad a creature you control, it must attack and it must attack a player rather than a planeswalker.
• If a creature you control has been goaded by multiple opponents, it must attack one of your opponents who hasn't goaded it. If a creature you control has been goaded by each of your opponents, you choose which opponent it attacks.""","660881","140","","2022-Jul-17_03:35:50","USD","52","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","Foil","1","foil","Regular","Not Using","Have","","","Commander Legends 2","0","563023","0","$0.25","$0.25","1","1x","","82958da6-71d5-4ad3-a149-aaa31f25e7cf","273411","","0"
"Ravenloft Adventurer","Black","{3}{B}","4","R","(Commander Legends: Battle for Baldur's Gate)","Creature — Human Rogue Assassin","3","4","""When Ravenloft Adventurer enters the battlefield, you take the initiative.
If a creature an opponent controls would die, instead exile it and put a hit counter on it.
Whenever Ravenloft Adventurer attacks, if you've completed a dungeon, defending player loses 1 life for each card they own in exile with a hit counter on it.""","0","Jodie Muir","""• The initiative is a designation a player can have. A player with the initiative designation is said to “have the initiative.” The initiative carries two inherent rules. First, whenever a player takes the initiative, and at the beginning of the upkeep of the player with the initiative, that player ventures into Undercity. Second, whenever one or more creatures a player controls deal combat damage to the player who has the initiative, the first player takes the initiative. Also, some abilities will refer to having the initiative and provide other benefits.
• There is no initiative in a game until an effect instructs a player to take the initiative. Once a player is instructed to do this, they have the initiative until another player takes the initiative.
• Only one player can have the initiative at a time. As one player takes the initiative, any other player that had the initiative ceases to have it.
• A player who currently has the initiative may take the initiative again. This causes that player to venture into Undercity again, but does not cause them to have multiple initiative designations.
• If the player with the initiative leaves the game, the active player takes the initiative at the same time that player leaves the game. If the active player is leaving the game or if there is no active player, the next player in turn order takes the initiative.
• In a Two-Headed Giant game, if both players on a team deal combat damage to the player that has the initiative at the same time, the player with the initiative will choose the order of the triggered abilities. Then, as those abilities resolve, one team member takes the initiative (and ventures into Undercity) and then the other team member does the same. The last player to take the initiative keeps it until the initiative changes again.
• You cannot venture into Undercity unless instructed to do so, either because you have the initiative at the beginning of your upkeep or because you take the initiative. Notably, if you aren’t in a dungeon and an effect instructs you to venture into the dungeon (not venture into Undercity), you can’t start Undercity.
• Similarly, when instructed to venture into Undercity, you can’t start a dungeon that isn’t Undercity.
• If you aren’t in a dungeon when instructed to venture into Undercity, you will put Undercity into the command zone and move your venture marker to Secret Entrance (the first room).
• If you’re already in a dungeon when instructed to venture into Undercity, you move to the next room of that dungeon. If you are already in the last room, you will complete that dungeon and start Undercity. This is true whether you’re already in Undercity or any other dungeon.""","660270","142","","2022-Jul-17_03:24:27","USD","34","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","Commander Legends 2","0","563025","1","$0.50","$0.50","1","1x","","a5e27c36-d883-4681-8430-b4d0ad7f1df0","273023","","0"
"Reflecting Pool","Land","","0","R","(Commander Legends: Battle for Baldur's Gate)","Land","0","0","""{T}: Add one mana of any type that a land you control could produce.""","0","Alayna Danner","""• The types of mana are white, blue, black, red, green, and colorless.
• Reflecting Pool checks the effects of all mana-producing abilities of lands you control, but it doesn't check their costs. For example, Vivid Crag says “{T}, Remove a charge counter from Vivid Crag: Add one mana of any color.” If you control Vivid Crag and Reflecting Pool, you can tap Reflecting Pool for any color of mana. It doesn't matter whether Vivid Crag has a charge counter on it, and it doesn't matter whether it's untapped.
• Reflecting Pool doesn't care about any restrictions or riders your lands put on the mana they produce, such as Pillar of the Paruns and Hall of the Bandit Lord do. It just cares about types of mana.
• Multiple Reflecting Pools won't help each other produce mana. If you control a Reflecting Pool, and all other lands you control either lack mana abilities or are other Reflecting Pools, you may still activate Reflecting Pool's ability — it just won't produce any mana.
• Any replacement effects are considered by Reflecting Pool when determining the types of mana a land can produce.
• Any change to a land's type or splicing of text into a land can affect the types of mana a land can produce.""","650839","358","","2022-Jul-17_03:21:03","USD","27","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","Commander Legends 2","0","563241","1","$6.38","$6.38","1","1x","","18a1b3f5-473d-45ca-be0d-e67e77ba30ce","267059","","0"
"Run Away Together","Blue","{1}{U}","2","C","(Commander Legends: Battle for Baldur's Gate)","Instant","0","0","""Choose two target creatures controlled by different players. Return those creatures to their owners' hands.""","0","Ben Wootten","""• If one of the two target creatures becomes an illegal target, Run Away Together can still determine its controller only to check whether the other creature is a legal target. If the illegal target has left the battlefield, use its last known information. If the other creature is still a legal target, it's returned to its owner's hand.
• If both creatures are controlled by the same player as Run Away Together tries to resolve, both targets are illegal. The spell doesn't resolve.""","660864","92","","2022-Jul-17_03:14:40","USD","15","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","Foil","1","foil","Regular","Not Using","Have","","","Commander Legends 2","0","562975","0","$0.25","$0.25","1","1x","","b43c6427-6d7d-4a90-b4b9-529895082d60","273380","","0"
"Sapphire Dragon // Psionic Pulse","Blue","{5}{U}{U} // {2}{U}","7","U","(Commander Legends: Battle for Baldur's Gate)","Creature — Dragon // Instant — Adventure","5","6","""Flying
Whenever Sapphire Dragon attacks or blocks, scry 2.
<>
Counter target noncreature spell. (Then exile this card. You may cast the creature later from exile.)""","0","Joe Slucher","""• An adventurer card is a permanent card in every zone except the stack, as well as while on the stack if not cast as an Adventure. Ignore its alternative characteristics in those cases. For example, while it’s in your graveyard, Altar of Bhaal is an artifact card whose mana value is 2.
• When casting a spell as an Adventure, use the alternative characteristics and ignore all of the card’s normal characteristics. The spell’s color, mana cost, mana value, and so on are determined by only those alternative characteristics. If the spell leaves the stack, it immediately resumes using its normal characteristics.
• If you cast an adventurer card as an Adventure, use only its alternative characteristics to determine whether it’s legal to cast that spell.
• If a spell is cast as an Adventure, its controller exiles it instead of putting it into its owner’s graveyard as it resolves. For as long as it remains exiled, that player may cast it as a permanent spell. If an Adventure spell leaves the stack in any way other than resolving (most likely by being countered or by failing to resolve because its targets have all become illegal), that card won’t be exiled and the spell’s controller won’t be able to cast it as a permanent later.
• If an adventurer card ends up in exile for any other reason than by exiling itself while resolving, it won’t give you permission to cast it as a permanent spell.
• You must still follow any relevant timing rules for the permanent spell you cast from exile. Normally, you’ll be able to cast it only during your main phase while the stack is empty.
• If an effect copies an Adventure spell, that copy is exiled as it resolves. It ceases to exist as a state-based action; it’s not possible to cast the copy from exile.
• An effect may refer to a card, spell, or permanent that “has an Adventure.” This refers to a card, spell, or permanent that has an adventurer card’s set of alternative characteristics, even if they’re not being used and even if that card was never cast as an Adventure.
• If an object becomes a copy of an object that has an Adventure, the copy also has an Adventure. If it changes zones, it will either cease to exist (if it’s a token) or cease to be a copy (if it’s a nontoken permanent), and so you won’t be able to cast it as an Adventure.
• If an effect instructs you to choose a card name, you may choose the alternative Adventure name. Consider only the alternative characteristics to determine whether that is an appropriate name to choose.
• Casting a card as an Adventure isn’t casting it for an alternative cost. Effects that allow you to cast a spell for an alternative cost or without paying its mana cost may allow you to apply those to the Adventure.""","660267","94","","2022-Jul-17_03:26:10","USD","40","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","Commander Legends 2","0","0","1","$0.28","$0.28","1","1x","","c0deb9ea-a0d4-4c3f-888e-abd1995cf2b3","273020","","0"
"Scion of Halaster","Black","{1}{B}","2","C","(Commander Legends: Battle for Baldur's Gate)","Legendary Enchantment — Background","0","0","""Commander creatures you own have ""The first time you would draw a card each turn, instead look at the top two cards of your library. Put one of them into your graveyard and the other back on top of your library. Then draw a card.""""","0","Milivoj Ćeran","""• Choose a Background is a variant of the partner ability. You may have two commanders if one of them is a legendary creature with the choose a background ability and the other is a legendary Background enchantment. Backgrounds and cards with choose a Background do not interact with cards which have any other partner ability.
• If your Commander deck has two commanders, you can include only cards whose own color identities are also found in your commanders’ combined color identities.
• Both commanders start in the command zone, and the remaining 98 cards (or 58 cards in a Commander Draft game) of your deck are shuffled to become your library.
• If your commander loses the choose a Background ability or stops being a Background during the game, as appropriate, it is still your commander.
• Once the game begins, your two commanders are tracked separately. If you cast one, you won’t have to pay an additional {2} the first time you cast the other. A player loses the game after having been dealt 21 combat damage from any one of them, not from both of them combined (although your Background won’t usually be a creature anyway).
• If something refers to your commander while you have two commanders, it refers to one of them of your choice. If you are instructed to perform an action on your commander (e.g. put it from the command zone into your hand due to Command Beacon), you choose one of your commanders at the time the effect happens.
• An effect that checks whether you control your commander is satisfied if you control one or both of your two commanders.
• You can choose two commanders that are the same color or colors.
• If a card refers to a commander creature you own, a Background won't usually be counted or included for that effect. If another spell or ability causes your Background to become a creature, however, it will be included. Any effect that refers to your commander or a commander you own or control without specifying creature will apply to a Background that is your commander, as appropriate.
• If you control a Background that grants an ability to commander creatures you own, and you own more than one commander creature, each of them will have that ability.""","658470","145","","2022-Jul-17_03:34:23","USD","51","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","Foil","1","foil","Regular","Not Using","Have","","","Commander Legends 2","0","563028","0","$0.25","$0.25","1","1x","","c876f9b3-b4f6-4177-9c43-443ae2a028d0","272579","","0"
"Sea of Clouds","Land","","0","R","(Commander Legends: Battle for Baldur's Gate)","Land","0","0","""Sea of Clouds enters the battlefield tapped unless you have two or more opponents.
{T}: Add {W} or {U}.""","0","Matt Gaser","""• If you began the game with two or more opponents but now only have one opponent left, these lands enter the battlefield tapped.""","650840","360","","2022-Jul-17_03:15:55","USD","17","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","Foil","1","foil","Regular","Not Using","Have","","","Commander Legends 2","0","563243","0","$5.75","$5.75","1","1x","","d4fb722f-40af-4bd1-b660-e8186b98f233","267055","","0"
"Shadowheart, Dark Justiciar","Black","{3}{B}","4","R","(Commander Legends: Battle for Baldur's Gate)","Legendary Creature — Human Elf Cleric","3","4","""{1}{B}, {T}, Sacrifice another creature: Draw X cards, where X is that creature's power.
Choose a Background (You can have a Background as a second commander.)""","0","Cristi Balanescu","""• Choose a Background is a variant of the partner ability. You may have two commanders if one of them is a legendary creature with the choose a background ability and the other is a legendary Background enchantment. Backgrounds and cards with choose a Background do not interact with cards which have any other partner ability.
• If your Commander deck has two commanders, you can include only cards whose own color identities are also found in your commanders’ combined color identities.
• Both commanders start in the command zone, and the remaining 98 cards (or 58 cards in a Commander Draft game) of your deck are shuffled to become your library.
• If your commander loses the choose a Background ability or stops being a Background during the game, as appropriate, it is still your commander.
• Once the game begins, your two commanders are tracked separately. If you cast one, you won’t have to pay an additional {2} the first time you cast the other. A player loses the game after having been dealt 21 combat damage from any one of them, not from both of them combined (although your Background won’t usually be a creature anyway).
• If something refers to your commander while you have two commanders, it refers to one of them of your choice. If you are instructed to perform an action on your commander (e.g. put it from the command zone into your hand due to Command Beacon), you choose one of your commanders at the time the effect happens.
• An effect that checks whether you control your commander is satisfied if you control one or both of your two commanders.
• You can choose two commanders that are the same color or colors.
• If a card refers to a commander creature you own, a Background won't usually be counted or included for that effect. If another spell or ability causes your Background to become a creature, however, it will be included. Any effect that refers to your commander or a commander you own or control without specifying creature will apply to a Background that is your commander, as appropriate.
• If you control a Background that grants an ability to commander creatures you own, and you own more than one commander creature, each of them will have that ability.""","659200","146","","2022-Jul-17_03:11:01","USD","11","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","Commander Legends 2","0","563029","1","$0.30","$0.30","1","1x","","13a0913d-776b-4ef8-adef-8861349df2b5","272745","","0"
"Shameless Charlatan","Blue","{1}{U}","2","R","(Commander Legends: Battle for Baldur's Gate)","Legendary Enchantment — Background","0","0","""Commander creatures you own have ""{2}{U}: This creature becomes a copy of another target creature.""""","0","Inka Schulz","""• The copy effect doesn't have a duration. It lasts until the commander leaves the battlefield, though another copy effect with a later timestamp (perhaps from a new activation of the ability granted by Shameless Charlatan) would override the effect for as long as it's active.
• If your commander becomes a copy of something else while you control Shameless Charlatan, it will still be your commander and it will still have the ability granted to it.
• If Shameless Charlatan is your commander and somehow becomes a creature, and you use the ability it grants itself to make it a copy of another creature, it will no longer have its ability so it would no longer grant the activated ability to commander creatures you own (including itself).
• Choose a Background is a variant of the partner ability. You may have two commanders if one of them is a legendary creature with the choose a background ability and the other is a legendary Background enchantment. Backgrounds and cards with choose a Background do not interact with cards which have any other partner ability.
• If your Commander deck has two commanders, you can include only cards whose own color identities are also found in your commanders’ combined color identities.
• Both commanders start in the command zone, and the remaining 98 cards (or 58 cards in a Commander Draft game) of your deck are shuffled to become your library.
• If your commander loses the choose a Background ability or stops being a Background during the game, as appropriate, it is still your commander.
• Once the game begins, your two commanders are tracked separately. If you cast one, you won’t have to pay an additional {2} the first time you cast the other. A player loses the game after having been dealt 21 combat damage from any one of them, not from both of them combined (although your Background won’t usually be a creature anyway).
• If something refers to your commander while you have two commanders, it refers to one of them of your choice. If you are instructed to perform an action on your commander (e.g. put it from the command zone into your hand due to Command Beacon), you choose one of your commanders at the time the effect happens.
• An effect that checks whether you control your commander is satisfied if you control one or both of your two commanders.
• You can choose two commanders that are the same color or colors.
• If a card refers to a commander creature you own, a Background won't usually be counted or included for that effect. If another spell or ability causes your Background to become a creature, however, it will be included. Any effect that refers to your commander or a commander you own or control without specifying creature will apply to a Background that is your commander, as appropriate.
• If you control a Background that grants an ability to commander creatures you own, and you own more than one commander creature, each of them will have that ability.""","658463","96","","2022-Jul-17_03:21:05","USD","28","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","Commander Legends 2","0","562979","1","$0.25","$0.25","1","1x","","e65ad0e2-8f78-4e60-a97e-1cd20901680f","272655","","0"
"Spire Garden","Land","","0","R","(Commander Legends: Battle for Baldur's Gate)","Land","0","0","""Spire Garden enters the battlefield tapped unless you have two or more opponents.
{T}: Add {R} or {G}.""","0","Alexander Forssberg","""• If you began the game with two or more opponents but now only have one opponent left, these lands enter the battlefield tapped.""","650841","361","","2022-Jul-17_03:10:59","USD","10","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","Commander Legends 2","0","563244","1","$5.41","$5.41","1","1x","","72aed540-7833-4442-90a9-aa5468014c65","267054","","0"
"Stoneskin","White","{2}{W}","3","U","(Commander Legends: Battle for Baldur's Gate)","Enchantment — Aura","0","0","""Flash
Enchant creature
Enchanted creature gets +0/+10.""","0","Jake Murray","""""","660817","45","","2022-Jul-17_03:16:30","USD","18","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","Foil","1","foil","Regular","Not Using","Have","","","Commander Legends 2","0","562928","0","$1.26","$1.26","1","1x","","16b9fdaa-9da9-48ff-b271-e6a41aabf073","273436","","0"
"Tabaxi Toucaneers","White","{4}{W}","5","C","(Commander Legends: Battle for Baldur's Gate)","Creature — Cat Ranger","3","2","""Flying
Myriad (Whenever this creature attacks, for each opponent other than defending player, you may create a token that's a copy of this creature that's tapped and attacking that player or a planeswalker they control. Exile the tokens at end of combat.)""","0","Filipe Pagliuso","""• The term “defending player” in the myriad rules (or any other ability of an attacking creature) refers to the player the creature with myriad was attacking or the controller of the planeswalker it was attacking at the time the ability resolves. If that creature is no longer attacking, it refers to the player it was last attacking or the controller of the planeswalker it was last attacking.
• If the defending player is your only opponent, no tokens are put onto the battlefield.
• You choose whether each token is attacking the player or a planeswalker they control as the token is created. If it’s attacking a planeswalker, you choose which one.
• Although the tokens enter the battlefield attacking, they were never declared as attackers. Abilities that trigger whenever a creature attacks won’t trigger, including the myriad ability of the tokens. If there are any costs to have a creature attack, those costs won’t apply to the tokens.
• The tokens all enter the battlefield at the same time.
• Each token copies exactly what was printed on the original creature and nothing else. It doesn’t copy whether that creature is tapped or untapped, whether it has any counters on it or Auras and Equipment attached to it, or any non-copy effects that have changed its power, toughness, types, color, and so on.
• Any enters-the-battlefield abilities of the copied creature will trigger when the tokens enter the battlefield. Any “as [this permanent] enters the battlefield” or “[this permanent] enters the battlefield with” abilities of the copied creature will also work.
• If myriad creates more than one token for any given player (due to an effect such as the one Doubling Season creates), you may choose separately for each token whether it’s attacking the player or a planeswalker they control.
• If a token created with the myriad ability phases out before the next end step, the delayed triggered ability will still trigger at the beginning of the next end step after it phases in again. However, if it phases out with that triggered ability on the stack, it won't be exiled, and the delayed triggered ability won't trigger again during future end steps.""","660260","46","","2022-Jul-17_03:26:08","USD","39","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","Foil","1","foil","Regular","Not Using","Have","","","Commander Legends 2","0","562929","0","$0.25","$0.25","1","1x","","43e38761-70e0-4f6e-a4c2-7c9a17557d25","273116","","0"
"Thieves' Tools","Black","{1}{B}","2","C","(Commander Legends: Battle for Baldur's Gate)","Artifact — Equipment","0","0","""When Thieves' Tools enters the battlefield, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")
Equipped creature can't be blocked as long as its power is 3 or less.
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)""","0","Deruchenko Alexander","""• The equipped creature's power is checked only during the declare blockers step. If its power becomes greater than 3 after blockers are declared, it still can't be blocked. Similarly, if its power becomes 3 or less after it's been blocked, this won't make it unblocked.""","660882","152","","2022-Jul-17_03:30:33","USD","48","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","Foil","1","foil","Regular","Not Using","Have","","","Commander Legends 2","0","563035","0","$0.25","$0.25","1","1x","","c3bf4ee1-b6a8-4a69-adab-6839c1786cc9","273413","","0"
"Traverse the Outlands","Green","{4}{G}","5","R","(Commander Legends: Battle for Baldur's Gate)","Sorcery","0","0","""Search your library for up to X basic land cards, where X is the greatest power among creatures you control. Put those cards onto the battlefield tapped, then shuffle.""","0","Chuck Lukacs","""""","660918","258","","2022-Jul-17_03:19:43","USD","25","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","Commander Legends 2","0","563141","1","$1.50","$1.50","1","1x","","ef192364-713a-42ff-8249-69a73ae61bd8","273355","","0"
"Undermountain Adventurer","Green","{3}{G}","4","R","(Commander Legends: Battle for Baldur's Gate)","Creature — Giant Warrior","3","4","""Vigilance
When Undermountain Adventurer enters the battlefield, you take the initiative.
{T}: Add {G}{G}. If you've completed a dungeon, add six {G} instead.""","0","Michal Ivan","""• The initiative is a designation a player can have. A player with the initiative designation is said to “have the initiative.” The initiative carries two inherent rules. First, whenever a player takes the initiative, and at the beginning of the upkeep of the player with the initiative, that player ventures into Undercity. Second, whenever one or more creatures a player controls deal combat damage to the player who has the initiative, the first player takes the initiative. Also, some abilities will refer to having the initiative and provide other benefits.
• There is no initiative in a game until an effect instructs a player to take the initiative. Once a player is instructed to do this, they have the initiative until another player takes the initiative.
• Only one player can have the initiative at a time. As one player takes the initiative, any other player that had the initiative ceases to have it.
• A player who currently has the initiative may take the initiative again. This causes that player to venture into Undercity again, but does not cause them to have multiple initiative designations.
• If the player with the initiative leaves the game, the active player takes the initiative at the same time that player leaves the game. If the active player is leaving the game or if there is no active player, the next player in turn order takes the initiative.
• In a Two-Headed Giant game, if both players on a team deal combat damage to the player that has the initiative at the same time, the player with the initiative will choose the order of the triggered abilities. Then, as those abilities resolve, one team member takes the initiative (and ventures into Undercity) and then the other team member does the same. The last player to take the initiative keeps it until the initiative changes again.
• You cannot venture into Undercity unless instructed to do so, either because you have the initiative at the beginning of your upkeep or because you take the initiative. Notably, if you aren’t in a dungeon and an effect instructs you to venture into the dungeon (not venture into Undercity), you can’t start Undercity.
• Similarly, when instructed to venture into Undercity, you can’t start a dungeon that isn’t Undercity.
• If you aren’t in a dungeon when instructed to venture into Undercity, you will put Undercity into the command zone and move your venture marker to Secret Entrance (the first room).
• If you’re already in a dungeon when instructed to venture into Undercity, you move to the next room of that dungeon. If you are already in the last room, you will complete that dungeon and start Undercity. This is true whether you’re already in Undercity or any other dungeon.""","660838","260","","2022-Jul-17_03:17:48","USD","24","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","Commander Legends 2","0","563143","1","$1.04","$1.04","1","1x","","541f53a3-521f-4463-a0b6-758a45d8f661","273201","","0"
"Warehouse Thief","Red","{3}{R}","4","C","(Commander Legends: Battle for Baldur's Gate)","Creature — Tiefling Rogue","4","2","""{2}, {T}, Sacrifice an artifact or creature: Exile the top card of your library. Until the end of your next turn, you may play that card.""","0","Andrea Piparo","""• You must pay all costs and follow all timing rules when playing a land or casting a spell this way. For example, you may only play a land this way during your main phase while the stack is empty, and only if you haven't previously played a land this turn.""","660900","205","","2022-Jul-17_03:36:15","USD","53","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","Foil","1","foil","Regular","Not Using","Have","","","Commander Legends 2","0","563088","0","$0.24","$0.24","1","1x","","5e7a5951-4f71-47a0-ad80-f236f61d3f22","273353","","0"
"Wayfarer's Bauble","","{1}","1","C","(Commander Legends: Battle for Baldur's Gate)","Artifact","0","0","""{2}, {T}, Sacrifice Wayfarer's Bauble: Search your library for a basic land card, put that card onto the battlefield tapped, then shuffle.""","0","Tomas Duchek","""""","658532","344","","2022-Jul-17_03:23:13","USD","32","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","Foil","1","foil","Regular","Not Using","Have","","","Commander Legends 2","0","563227","0","$0.81","$0.81","1","1x","","b865d247-fe0a-4583-b088-ae900ffe521b","272617","","0"
