Name,Color,Mana Value,CMC,Rarity,Edition (name),Card Type,Power,Toughness,Card Text,Acquired Price,Artists,Card Rulings,CardMarket ID,Collector's number,Condition,Creation Date,Currency,Delver Local ID,Edition,Edition (CODE),Edition (code),Edition CODE,Edition [CODE],Edition [code],Edition code,Edition code MTGO,Foil,Foil quantity,Foil/Etched,Frame Type,In DECKs (being used),In LISTs (owned),Is Commander?,Language,List name,Loyalty,MultiverseID,Non-foil quantity,Price,Price (total),Quantity,QuantityX,Reserved List,Scryfall ID,TCGPlayer productID,Tag,Zeros
"Era of Enlightenment // Hand of Enlightenment","White","{1}{W}","2","C","(Kamigawa: Neon Dynasty)","Enchantment — Saga","0","0","""(As this Saga enters and after your draw step, add a lore counter.)
I — Scry 2.
II — You gain 2 life.
III — Exile this Saga, then return it to the battlefield transformed under your control.""","0","Amayagido","""• Each face of a transforming double-faced card has its own set of characteristics: name, types, subtypes, abilities, and so on. While a transforming double-faced permanent is on the battlefield, consider only the characteristics of the face that's currently up. The other set of characteristics is ignored.
• Each transforming double-faced card in this set is cast face up. In every zone other than the battlefield, consider only the characteristics of its front face. If it is on the battlefield, consider only the characteristics of the face that's up; the other face's characteristics are ignored.
• The mana value of a transforming double-faced card is the mana value of its front face, no matter which face is up.
• The back face of a transforming double-faced card usually has a color indicator that defines its color.
• A transforming double-faced card enters the battlefield with its front face up by default, unless a spell or ability instructs you to put it onto the battlefield transformed or you cast it transformed, in which case it enters with its back face up.
• If you are instructed to put a card that isn't a double-faced card onto the battlefield transformed, it will not enter the battlefield at all. In that case, it stays in the zone it was previously in. For example, if a single-faced card is a copy of Azusa's Many Journeys, the chapter III ability will cause it to be exiled and then remain in exile.""","607009","11","","2023-Feb-05_18:02:57","USD","3037","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Regular","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","548302","3","$0.10","$0.30","3","3x","","74f43827-2b9b-4fc9-a6e2-c682dfbf14f7","261972","","0"
"Experimental Synthesizer","Red","{R}","1","C","(Kamigawa: Neon Dynasty)","Artifact","0","0","""When Experimental Synthesizer enters or leaves the battlefield, exile the top card of your library. Until end of turn, you may play that card.
{2}{R}, Sacrifice Experimental Synthesizer: Create a 2/2 white Samurai creature token with vigilance. Activate only as a sorcery.""","0","Yeong-Hao Han","""""","608233","138","","2023-Feb-05_18:00:07","USD","3025","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Regular","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","548440","2","$0.40","$0.80","2","2x","","c47931c9-685d-4b83-8299-bc347224b4e8","262794","","0"
"Fade into Antiquity","Green","{2}{G}","3","C","(Kamigawa: Neon Dynasty)","Sorcery","0","0","""Exile target artifact or enchantment.""","0","Muhammad Firdaus","""""","608256","182","","2023-Feb-05_17:56:54","USD","3008","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Regular","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","548490","2","$0.12","$0.24","2","2x","","55174ab7-9f2e-42e5-a61b-57458cfd33f3","262711","","0"
"Fang of Shigeki","Green","{G}","1","C","(Kamigawa: Neon Dynasty)","Enchantment Creature — Snake Ninja","1","1","""Deathtouch""","0","Murakami Hisashi","""""","607645","347","","2023-Feb-05_17:57:09","USD","3009","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Showcase","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","552726","1","$0.15","$0.15","1","1x","","94c8e2d5-2706-4137-bfdc-d65f1cd33bda","262417","","0"
"Forest","Land","","0","C","(Kamigawa: Neon Dynasty)","Basic Land — Forest","0","0","""({T}: Add {G}.)""","0","Ezoi","""""","605042","301","","2023-Apr-30_03:06:19","USD","4909","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Regular","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","553578","2","$1.20","$2.40","2","2x","","acc778ae-a2d0-493f-963d-e946bd7cacd9","257684","","0"
"Geothermal Kami","Green","{3}{G}","4","C","(Kamigawa: Neon Dynasty)","Creature — Spirit","4","3","""When Geothermal Kami enters the battlefield, you may return an enchantment you control to its owner's hand. If you do, you gain 3 life.""","0","Rudy Siswanto","""""","607152","186","","2023-Feb-05_17:57:11","USD","3010","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Regular","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","548494","2","$0.10","$0.20","2","2x","","559d7162-39fc-4d99-8c5f-b40a765b883a","262127","","0"
"Golden-Tail Disciple","White","{2}{W}","3","C","(Kamigawa: Neon Dynasty)","Enchantment Creature — Fox Monk","2","3","""Lifelink""","0","Jesper Ejsing","""""","608179","15","","2023-Feb-05_18:03:10","USD","3038","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Regular","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","548308","2","$0.12","$0.24","2","2x","","d631e7da-bd71-424a-a349-9bce0fd16b1f","262722","","0"
"Grafted Growth","Green","{2}{G}","3","C","(Kamigawa: Neon Dynasty)","Enchantment — Aura","0","0","""Enchant land
When Grafted Growth enters the battlefield, put a +1/+1 counter on target creature or Vehicle you control.
Enchanted land has ""{T}: Add two mana of any one color.""""","0","Piotr Dura","""""","608259","188","","2023-Feb-05_17:57:30","USD","3011","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Regular","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","548496","2","$0.15","$0.30","2","2x","","e7a15010-1b70-4b4f-8b5d-cb2d764a1799","262717","","0"
"Greater Tanuki","Green","{4}{G}{G}","6","C","(Kamigawa: Neon Dynasty)","Enchantment Creature — Dog","6","5","""Trample
Channel — {2}{G}, Discard Greater Tanuki: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.""","0","Ilse Gort","""• Discarding the card is part of the cost to activate a channel ability.
• If a channel ability requires a target, you may not activate it without a target just to discard the card.""","607026","189","","2023-Feb-05_17:57:42","USD","3012","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Regular","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","548497","2","$0.15","$0.30","2","2x","","b4fbaee3-a10f-4b2d-b07e-d041a96a7e27","262131","","0"
"Guardians of Oboro","Blue","{2}{U}","3","C","(Kamigawa: Neon Dynasty)","Creature — Moonfolk Samurai","3","4","""Defender
Modified creatures you control can attack as though they didn't have defender. (Equipment, Auras you control, and counters are modifications.)""","0","Domco.","""• An Aura controlled by an opponent does not cause a creature you control to be modified.
• A creature with a counter on it is considered modified no matter what kind of counter it is or which player put it on that creature.
• A creature that is equipped is considered modified no matter who controls the Equipment that's attached to it.
• Only creatures can be modified. If a modified creature stops being a creature, it is no longer considered modified.""","607353","317","","2023-Feb-05_17:53:17","USD","2993","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Showcase","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","553226","2","$0.12","$0.24","2","2x","","95dbd59e-a2f0-4031-b6c6-1b59fb7cb067","262200","","0"
"Harmonious Emergence","Green","{3}{G}","4","C","(Kamigawa: Neon Dynasty)","Enchantment — Aura","0","0","""Enchant land you control
Enchanted land is a 4/5 green Spirit creature with vigilance and haste. It's still a land.
If enchanted land would be destroyed, instead sacrifice Harmonious Emergence and that land gains indestructible until end of turn.""","0","Simon Dominic","""• Harmonious Emergence's replacement effect applied whether the enchanted land would be destroyed due to lethal damage or any other reason.
• Harmonious Emergence's replacement effect does not replace effects or costs that require you to sacrifice the enchanted land.""","608260","190","","2023-Feb-05_17:58:03","USD","3014","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Regular","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","548498","2","$0.12","$0.24","2","2x","","c92ff968-b436-4313-8375-8a3bb41f9892","262720","","0"
"Heir of the Ancient Fang","Green","{2}{G}","3","C","(Kamigawa: Neon Dynasty)","Creature — Snake Samurai","2","3","""Heir of the Ancient Fang enters the battlefield with a +1/+1 counter on it if you control a modified creature. (Equipment, Auras you control, and counters are modifications.)""","0","T-Track","""• An Aura controlled by an opponent does not cause a creature you control to be modified.
• A creature with a counter on it is considered modified no matter what kind of counter it is or which player put it on that creature.
• A creature that is equipped is considered modified no matter who controls the Equipment that's attached to it.
• Only creatures can be modified. If a modified creature stops being a creature, it is no longer considered modified.""","607589","325","","2023-Feb-05_17:58:17","USD","3015","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Showcase","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","553234","1","$0.10","$0.10","1","1x","","54509524-92b9-41a3-8aba-a8955a7dfa1a","262575","","0"
"High-Speed Hoverbike","","{2}","2","U","(Kamigawa: Neon Dynasty)","Artifact — Vehicle","2","2","""Flash
Flying
When High-Speed Hoverbike enters the battlefield, tap up to one target creature.
Crew 1 (Tap any number of creatures you control with total power 1 or more: This Vehicle becomes an artifact creature until end of turn.)""","0","Julian Kok Joon Wen","""""","607374","247","","2023-Jan-30_20:44:20","USD","1907","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Regular","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","548560","1","$0.21","$0.21","1","1x","","7c619116-1eae-439d-9b1f-639643458a23","262258","","0"
"Hotshot Mechanic","White","{W}","1","U","(Kamigawa: Neon Dynasty)","Artifact Creature — Fox Pilot","2","1","""Hotshot Mechanic crews Vehicles as though its power were 2 greater.""","0","Julio Reyna","""""","607191","16","","2023-May-17_15:58:50","USD","5549","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Regular","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","548309","1","$0.25","$0.25","1","1x","","5a70e8fa-b71d-441e-b049-dacb09a9a7af","262126","","0"
"Imperial Oath","White","{5}{W}","6","C","(Kamigawa: Neon Dynasty)","Sorcery","0","0","""Create three 2/2 white Samurai creature tokens with vigilance. Scry 3.""","0","Nicholas Elias","""""","608180","17","","2023-Feb-05_18:03:22","USD","3039","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Regular","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","548310","2","$0.15","$0.30","2","2x","","3d6750dd-2303-493b-885d-1bfb5787b16c","262719","","0"
"Imperial Recovery Unit","White","{2}{W}","3","U","(Kamigawa: Neon Dynasty)","Artifact — Vehicle","3","4","""Whenever Imperial Recovery Unit attacks, return target creature or Vehicle card with mana value 2 or less from your graveyard to your hand.
Crew 2 (Tap any number of creatures you control with total power 2 or more: This Vehicle becomes an artifact creature until end of turn.)""","0","Steve Prescott","""""","608181","18","","2023-May-17_15:58:59","USD","5550","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Regular","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","548311","1","$0.20","$0.20","1","1x","","ac9b2c7b-c93b-4b97-999e-86faed8a26ee","262716","","0"
"Imperial Subduer","White","{2}{W}","3","C","(Kamigawa: Neon Dynasty)","Creature — Human Samurai","3","2","""Whenever a Samurai or Warrior you control attacks alone, tap target creature you don't control.""","0","Zara Alfonso","""""","607154","19","","2023-Feb-05_18:03:41","USD","3040","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Regular","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","548312","1","$0.14","$0.14","1","1x","","13246172-7554-4edc-b6db-23dc91e4290a","262134","","0"
"Imperial Subduer","White","{2}{W}","3","C","(Kamigawa: Neon Dynasty)","Creature — Human Samurai","3","2","""Whenever a Samurai or Warrior you control attacks alone, tap target creature you don't control.""","0","Yunomachi","""""","607168","310","","2023-Feb-05_18:03:44","USD","3041","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Showcase","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","553219","2","$0.11","$0.22","2","2x","","41e7420e-55d0-4f4b-84bb-e5b86616cbb3","262377","","0"
"Inkrise Infiltrator","Black","{1}{B}","2","C","(Kamigawa: Neon Dynasty)","Creature — Human Ninja","1","2","""Flying
{3}{B}: Inkrise Infiltrator gets +2/+2 until end of turn.""","0","Campbell White","""""","607509","100","","2023-Jan-31_16:13:58","USD","2293","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Regular","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","548398","1","$0.11","$0.11","1","1x","","cbb6e447-5f40-4039-8a17-257b4a55382c","262411","","0"
"Inkrise Infiltrator","Black","{1}{B}","2","C","(Kamigawa: Neon Dynasty)","Creature — Human Ninja","1","2","""Flying
{3}{B}: Inkrise Infiltrator gets +2/+2 until end of turn.""","0","Umiu Geso","""""","607518","341","","2023-Jan-31_16:14:01","USD","2294","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Showcase","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","552720","2","$0.12","$0.24","2","2x","","f66aaba3-4a28-4fcf-926a-34bbbf0dbeb4","262412","","0"
"Intercessor's Arrest","White","{2}{W}","3","C","(Kamigawa: Neon Dynasty)","Enchantment — Aura","0","0","""Enchant permanent
Enchanted permanent can't attack, block, or crew Vehicles. Its activated abilities can't be activated unless they're mana abilities.""","0","Steve Prescott","""• A creature that “can't crew Vehicles” can't be tapped to pay the crew cost of a Vehicle.
• Activated abilities contain a colon and appear in the form “[Cost]: [Effect].” Some keywords (such as equip) are activated abilities and will have colons in their reminder texts. Loyalty abilities of planeswalkers are also activated abilities.
• Intercessor's Arrest doesn't stop static abilities from affecting the game, and it doesn't stop triggered abilities from triggering. It also doesn't stop mana abilities from being activated. Most activated abilities that produce mana as they resolve are mana abilities.""","608182","20","","2023-Feb-05_18:04:02","USD","3042","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Regular","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","548313","2","$0.12","$0.24","2","2x","","e83f2148-bb5d-4236-8d12-150deed0577e","262712","","0"
"Ironhoof Boar","Red","{5}{R}","6","C","(Kamigawa: Neon Dynasty)","Artifact Creature — Boar","5","4","""Trample, haste
Channel — {1}{R}, Discard Ironhoof Boar: Target creature gets +3/+1 and gains trample until end of turn.""","0","Antonio José Manzanedo","""• Discarding the card is part of the cost to activate a channel ability.
• If a channel ability requires a target, you may not activate it without a target just to discard the card.""","608238","148","","2023-Feb-05_18:00:18","USD","3026","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Regular","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","548451","2","$0.11","$0.22","2","2x","","73abe574-6fb8-4809-9c18-0cf989f986f5","262803","","0"
"Island","Land","","0","C","(Kamigawa: Neon Dynasty)","Basic Land — Island","0","0","""({T}: Add {U}.)""","0","Adam Paquette","""""","608313","286","","2023-Apr-30_03:08:14","USD","4910","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Regular","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","553463","1","$0.15","$0.15","1","1x","","8eae091d-8bd3-44d0-a083-6b4078303bc3","262754","","0"
"Island","Land","","0","C","(Kamigawa: Neon Dynasty)","Basic Land — Island","0","0","""({T}: Add {U}.)""","0","Amayagido","""""","605036","295","","2023-Apr-30_03:08:43","USD","4911","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Regular","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","553572","1","$1.73","$1.73","1","1x","","f0578f26-1396-4e1d-9986-8fc6c55aeb66","257678","","0"
"Island","Land","","0","C","(Kamigawa: Neon Dynasty)","Basic Land — Island","0","0","""({T}: Add {U}.)""","0","Maiko Aoji","""""","605037","296","","2023-Apr-30_03:09:02","USD","4912","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Regular","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","553573","2","$2.35","$4.70","2","2x","","7132999f-6e2d-4689-8131-7b12076a348d","257679","","0"
"Jukai Trainee","Green","{1}{G}","2","C","(Kamigawa: Neon Dynasty)","Creature — Human Samurai","2","2","""Whenever Jukai Trainee blocks or becomes blocked, it gets +1/+1 until end of turn.""","0","Ebila","""""","608323","326","","2023-Feb-05_17:58:18","USD","3016","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Showcase","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","553235","2","$0.10","$0.20","2","2x","","164e663f-6a67-4a10-a737-33ea533a9316","262854","","0"
"Kaito's Pursuit","Black","{2}{B}","3","C","(Kamigawa: Neon Dynasty)","Sorcery","0","0","""Target player discards two cards. Ninjas and Rogues you control gain menace until end of turn. (They can't be blocked except by two or more creatures.)""","0","Cristi Balanescu","""• The Ninjas and Rogues that gain menace are determined only once, as Kaito's Pursuit resolves. A Ninja or Rogue that enters the battlefield after it resolves will not have menace, and a creature that gained menace this way but then stops being a Ninja or Rogue due to another effect will not lose menace.""","608215","103","","2023-Jan-31_16:14:31","USD","2295","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Regular","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","548401","1","$0.14","$0.14","1","1x","","dd73fa5a-be0f-49a4-a921-afefbc8fa9c5","262850","","0"
"Kami of Restless Shadows","Black","{4}{B}","5","C","(Kamigawa: Neon Dynasty)","Creature — Spirit","3","3","""When Kami of Restless Shadows enters the battlefield, choose one —
• Return up to one target Ninja or Rogue creature card from your graveyard to your hand.
• Put target creature card from your graveyard on top of your library.""","0","rk post","""""","608216","104","","2023-Jan-31_16:14:34","USD","2297","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Regular","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","548402","2","$0.10","$0.20","2","2x","","62d3be4a-ab4f-46ef-837c-0f7559a701fe","262826","","0"
"Kami of Terrible Secrets","Black","{3}{B}","4","C","(Kamigawa: Neon Dynasty)","Creature — Spirit","3","4","""When Kami of Terrible Secrets enters the battlefield, if you control an artifact and an enchantment, you draw a card and you gain 1 life.""","0","Mark Zug","""• The artifact and the enchantment may be the same permanent.
• If you don't control both an artifact and an enchantment at the moment Kami of Terrible Secrets enters the battlefield, its ability won't trigger at all. If the ability triggers, it will check again as it tries to resolve. If you don't control both at that time, the ability won't do anything.
• Its terrible secret is that it always forgets to call home on Mother's Day.""","608217","105","","2023-Jan-31_16:14:32","USD","2296","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Regular","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","548403","2","$0.10","$0.20","2","2x","","58f15af6-eaf5-41b8-b93d-5a90ca219478","262822","","0"
"Kindled Fury","Red","{R}","1","C","(Kamigawa: Neon Dynasty)","Instant","0","0","""Target creature gets +1/+0 and gains first strike until end of turn.""","0","Dmitry Burmak","""• Giving a creature first strike after creatures with first strike deal combat damage doesn't prevent that creature from dealing combat damage.""","608241","151","","2023-Feb-05_18:00:30","USD","3027","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Regular","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","548454","2","$0.10","$0.20","2","2x","","58c8bdce-73a3-4266-b3d6-61dbf4534ea3","262806","","0"
"Lethal Exploit","Black","{1}{B}","2","C","(Kamigawa: Neon Dynasty)","Instant","0","0","""Target creature gets -2/-2 until end of turn. It gets an additional -1/-1 until end of turn for each modified creature you controlled as you cast this spell. (Equipment, Auras you control, and counters are modifications.)""","0","Sam Guay","""• An Aura controlled by an opponent does not cause a creature you control to be modified.
• A creature with a counter on it is considered modified no matter what kind of counter it is or which player put it on that creature.
• A creature that is equipped is considered modified no matter who controls the Equipment that's attached to it.
• Only creatures can be modified. If a modified creature stops being a creature, it is no longer considered modified.""","607158","107","","2023-Jan-31_16:15:04","USD","2298","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Regular","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","548405","2","$0.10","$0.20","2","2x","","8d8edf8f-c2bd-4fd1-8abf-d3162e068b17","262166","","0"
"Light the Way","White","{W}","1","C","(Kamigawa: Neon Dynasty)","Instant","0","0","""Choose one —
• Put a +1/+1 counter on target creature or Vehicle. Untap it.
• Return target permanent you control to its owner's hand.""","0","Benjamin Ee","""""","607402","24","","2023-Feb-05_18:04:21","USD","3043","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Regular","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","548317","2","$0.15","$0.30","2","2x","","3a2fd960-c4ec-4dfa-a61d-f8577b9d3519","262306","","0"
"Mech Hangar","Land","","0","U","(Kamigawa: Neon Dynasty)","Land","0","0","""{T}: Add {C}.
{T}: Add one mana of any color. Spend this mana only to cast a Pilot or Vehicle spell.
{3}, {T}: Target Vehicle becomes an artifact creature until end of turn.""","0","Julian Kok Joon Wen","""• Mech Hangar's last ability doesn't count as “crewing” a Vehicle for any ability that would trigger off of a Vehicle becoming crewed.
• If an effect that causes a Vehicle to become a creature doesn't specify its power and toughness, it has the same power and toughness that it would normally have if it were crewed.""","608303","270","","2023-Jan-30_20:44:13","USD","1901","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Regular","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","548583","1","$0.28","$0.28","1","1x","","c093984d-38cd-4b49-b179-1e289ab442d1","262634","","0"
"Michiko's Reign of Truth // Portrait of Michiko","White","{1}{W}","2","U","(Kamigawa: Neon Dynasty)","Enchantment — Saga","0","0","""(As this Saga enters and after your draw step, add a lore counter.)
I, II — Target creature gets +1/+1 until end of turn for each artifact and/or enchantment you control.
III — Exile this Saga, then return it to the battlefield transformed under your control.""","0","Volkan Baǵa","""• Each face of a transforming double-faced card has its own set of characteristics: name, types, subtypes, abilities, and so on. While a transforming double-faced permanent is on the battlefield, consider only the characteristics of the face that's currently up. The other set of characteristics is ignored.
• Each transforming double-faced card in this set is cast face up. In every zone other than the battlefield, consider only the characteristics of its front face. If it is on the battlefield, consider only the characteristics of the face that's up; the other face's characteristics are ignored.
• The mana value of a transforming double-faced card is the mana value of its front face, no matter which face is up.
• The back face of a transforming double-faced card usually has a color indicator that defines its color.
• A transforming double-faced card enters the battlefield with its front face up by default, unless a spell or ability instructs you to put it onto the battlefield transformed or you cast it transformed, in which case it enters with its back face up.
• If you are instructed to put a card that isn't a double-faced card onto the battlefield transformed, it will not enter the battlefield at all. In that case, it stays in the zone it was previously in. For example, if a single-faced card is a copy of Azusa's Many Journeys, the chapter III ability will cause it to be exiled and then remain in exile.""","607003","29","","2023-May-17_15:59:06","USD","5551","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Regular","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","548322","2","$0.23","$0.46","2","2x","","74f12c23-5c15-4ae6-8f4d-c5e6c1878817","261980","","0"
"Mirrorshell Crab","Blue","{5}{U}{U}","7","C","(Kamigawa: Neon Dynasty)","Artifact Creature — Crab","5","7","""Ward {3} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {3}.)
Channel — {2}{U}, Discard Mirrorshell Crab: Counter target spell or ability unless its controller pays {3}.""","0","Cristi Balanescu","""• If a player casts a spell that targets multiple permanents their opponent controls with ward, each of those ward abilities will trigger. If that player doesn't pay for all of them, the spell will be countered.
• Discarding the card is part of the cost to activate a channel ability.
• If a channel ability requires a target, you may not activate it without a target just to discard the card.""","608199","63","","2023-Feb-05_17:53:29","USD","2994","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Regular","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","548360","2","$0.19","$0.38","2","2x","","0394c8df-2e8a-4477-93b7-569934d7b936","262787","","0"
"Moon-Circuit Hacker","Blue","{1}{U}","2","C","(Kamigawa: Neon Dynasty)","Enchantment Creature — Human Ninja","2","1","""Ninjutsu {U} ({U}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)
Whenever Moon-Circuit Hacker deals combat damage to a player, you may draw a card. If you do, discard a card unless Moon-Circuit Hacker entered the battlefield this turn.""","0","SS39","""• The ninjutsu ability can be activated only after blockers have been declared. Before then, attacking creatures are neither blocked nor unblocked.
• As you activate a ninjutsu ability, you reveal the Ninja card in your hand and return the attacking creature. The Ninja card stays revealed and isn't put onto the battlefield until the ability resolves. If it leaves your hand before then, it won't enter the battlefield at all.
• The creature with ninjutsu enters the battlefield attacking the same player or planeswalker that the returned creature was attacking. This is a rule specific to ninjutsu; in other cases, when a creature is put onto the battlefield attacking, that creature's controller chooses which player or planeswalker it's attacking.
• Although the Ninja is attacking, it was never declared as an attacking creature (for purposes of abilities that trigger whenever a creature attacks, for example).
• The ninjutsu ability can be activated during the declare blockers step, combat damage step, or end of combat step. In most cases (see below), if you wait until the combatdamage step or end of combat step, it will be after combat damage has been dealt, so the Ninja won't deal combat damage.
• If a creature in combat has first strike or double strike, you can activate the ninjutsu ability during the first-strike combat damage step. The Ninja will deal combat damage during the regular combat damage step, even if it has first strike.
• Puff of smoke not included.""","607349","334","","2023-Feb-05_17:53:47","USD","2995","Kamigawa: Neon Dynasty","(NEO)","(neo)","NEO","[NEO]","[neo]","NEO","neo","","0","","Showcase","Not Using","Have","","","Kamigawa Neon Dynasty 1/30/23","0","552713","4","$0.20","$0.80","4","4x","","75c43923-7280-4ccb-810b-e8c38dd8a26f","262194","","0"
