Name,Color,Mana Value,CMC,Rarity,Edition (name),Card Type,Power,Toughness,Card Text,Acquired Price,Artists,Card Rulings,CardMarket ID,Collector's number,Condition,Creation Date,Currency,Delver Local ID,Edition,Edition (CODE),Edition (code),Edition CODE,Edition [CODE],Edition [code],Edition code,Edition code MTGO,Foil,Foil quantity,Foil/Etched,Frame Type,In DECKs (being used),In LISTs (owned),Is Commander?,Language,List name,Loyalty,MultiverseID,Non-foil quantity,Price,Price (total),Quantity,QuantityX,Reserved List,Scryfall ID,TCGPlayer productID,Tag,Zeros
"Havoc Devils","Red","{2}{R}{R}","4","C","(Core Set 2019)","Creature — Devil","4","3","""Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)""","0","Viktor Titov","""""","360287","146","","2023-Feb-05_04:35:54","USD","2809","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447282","3","$0.17","$0.51","3","3x","","2f003678-0f17-4f1d-87d5-83613a82044b","169451","","0"
"Herald of Faith","White","{3}{W}{W}","5","U","(Core Set 2019)","Creature — Angel","4","3","""Flying
Whenever Herald of Faith attacks, you gain 2 life.""","0","Tommy Arnold","""""","359584","13","","2023-May-14_03:46:10","USD","5434","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447149","1","$0.25","$0.25","1","1x","","452591ca-7273-4e47-820b-3ff89697a036","168440","","0"
"Highland Game","Green","{1}{G}","2","C","(Core Set 2019)","Creature — Elk","2","1","""When Highland Game dies, you gain 2 life.""","0","John Severin Brassell","""""","359631","188","","2023-Feb-05_04:47:45","USD","2827","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447324","3","$0.19","$0.57","3","3x","","4ec59964-42c1-4c29-8c60-37b7f376c347","168485","","0"
"Highland Lake","Land","","0","C","(Core Set 2019)","Land","0","0","""Highland Lake enters the battlefield tapped.
{T}: Add {U} or {R}.""","0","Noah Bradley","""""","360241","252","","2023-May-01_05:50:32","USD","4956","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447389","2","$0.25","$0.50","2","2x","","b538a465-81c6-4282-9ac3-061167ac7dc3","169289","","0"
"Hired Blade","Black","{2}{B}","3","C","(Core Set 2019)","Creature — Human Assassin","3","2","""Flash (You may cast this spell any time you could cast an instant.)""","0","Mark Behm","""""","360297","100","","2023-Jan-31_15:26:43","USD","2202","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447236","4","$0.18","$0.72","4","4x","","7624c9aa-2f47-4fcc-a9fe-cc843e8de053","169305","","0"
"Hostile Minotaur","Red","{3}{R}","4","C","(Core Set 2019)","Creature — Minotaur","3","3","""Haste (This creature can attack and {T} as soon as it comes under your control.)""","0","Joe Slucher","""""","359620","147","","2023-Feb-05_04:35:57","USD","2810","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447283","3","$0.15","$0.45","3","3x","","ad6d0a11-3a9c-4de0-9a46-06d2b9356eb7","166707","","0"
"Infectious Horror","Black","{3}{B}","4","C","(Core Set 2019)","Creature — Zombie Horror","2","2","""Whenever Infectious Horror attacks, each opponent loses 2 life.""","0","Pete Venters","""• In a Two-Headed Giant game, Infectious Horror’s ability causes the opposing team to lose 4 life.""","360296","101","","2023-Jan-31_15:27:14","USD","2203","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447237","3","$0.20","$0.60","3","3x","","d17aaa92-10ca-4f70-b45e-5a51e9192efb","169304","","0"
"Infernal Scarring","Black","{1}{B}","2","C","(Core Set 2019)","Enchantment — Aura","0","0","""Enchant creature
Enchanted creature gets +2/+0 and has ""When this creature dies, draw a card.""""","0","Mike Bierek","""• The player who controlled the creature when it died is the one who will draw a card.
• If Infernal Scarring and the enchanted creature are destroyed at the same time, the player will draw a card.""","359607","103","","2023-Jan-31_15:27:29","USD","2204","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447239","4","$0.18","$0.72","4","4x","","9cf7ff14-0de8-4ef9-8425-df15629adc4b","168461","","0"
"Inspired Charge","White","{2}{W}{W}","4","C","(Core Set 2019)","Instant","0","0","""Creatures you control get +2/+1 until end of turn.""","0","Wayne Reynolds","""• The set of creatures affected by Inspired Charge is determined as the spell resolves. Creatures you begin to control later in the turn and noncreature permanents that become creatures later in the turn won't get +2/+1.""","359585","15","","2023-Feb-05_02:22:36","USD","2787","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447151","3","$0.16","$0.48","3","3x","","812cf63f-aa3d-405b-92e1-7ffa31352481","166708","","0"
"Invoke the Divine","White","{2}{W}","3","C","(Core Set 2019)","Instant","0","0","""Destroy target artifact or enchantment. You gain 4 life.""","0","Magali Villeneuve","""• If the target artifact or enchantment is an illegal target as Invoke the Divine tries to resolve, it won’t resolve and none of its effects will happen. You won’t gain 4 life.
• If the target artifact or enchantment is an illegal target by the time Invoke the Divine tries to resolve, the spell doesn’t resolve. You won’t gain any life.""","360315","16","","2023-Feb-05_02:22:56","USD","2788","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447152","3","$0.19","$0.57","3","3x","","7c1d36b5-37fb-4e52-ad85-c3a09a990ea0","169283","","0"
"Knight of the Tusk","White","{4}{W}{W}","6","C","(Core Set 2019)","Creature — Human Knight","3","7","""Vigilance (Attacking doesn't cause this creature to tap.)""","0","Jesper Ejsing","""""","360314","18","","2023-Feb-05_02:23:41","USD","2790","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447154","6","$0.18","$1.08","6","6x","","213b4584-420a-48c2-9709-7b07458e914b","169284","","0"
"Knight's Pledge","White","{1}{W}","2","C","(Core Set 2019)","Enchantment — Aura","0","0","""Enchant creature
Enchanted creature gets +2/+2.""","0","Magali Villeneuve","""""","359586","19","","2023-Feb-05_02:23:19","USD","2789","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447155","4","$0.19","$0.76","4","4x","","734ff6ac-000d-4fc6-b97b-07b9b21f745c","166709","","0"
"Knightly Valor","White","{4}{W}","5","U","(Core Set 2019)","Enchantment — Aura","0","0","""Enchant creature
When Knightly Valor enters the battlefield, create a 2/2 white Knight creature token with vigilance. (Attacking doesn't cause it to tap.)
Enchanted creature gets +2/+2 and has vigilance.""","0","Matt Stewart","""• You need a creature for Knightly Valor to target as you cast it. There’s no way to have it enter the battlefield attached to the Knight token it’ll create.
• If the creature this Aura would enchant is an illegal target by the time Knightly Valor tries to resolve, the Aura spell doesn’t resolve. It won’t enter the battlefield, so its ability won’t trigger.""","360313","20","","2023-May-14_03:46:14","USD","5435","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447156","1","$0.25","$0.25","1","1x","","366ab022-967d-48ff-a1f9-4bd642dba1ae","169285","","0"
"Lava Axe","Red","{4}{R}","5","C","(Core Set 2019)","Sorcery","0","0","""Lava Axe deals 5 damage to target player or planeswalker.""","0","Brian Snõddy","""""","360285","150","","2023-Feb-05_04:35:59","USD","2811","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447286","7","$0.18","$1.26","7","7x","","c3dab325-8f4f-4288-9f3f-960e52b4335b","169449","","0"
"Leonin Vanguard","White","{W}","1","U","(Core Set 2019)","Creature — Cat Soldier","1","1","""At the beginning of combat on your turn, if you control three or more creatures, Leonin Vanguard gets +1/+1 until end of turn and you gain 1 life.""","0","Aaron Miller","""• If you don’t control three or more creatures as your combat phase begins, Leonin Vanguard’s ability won’t trigger at all. Causing a permanent to become a creature during the beginning of combat step won’t cause Leonin Vanguard’s ability to trigger.
• If you don’t control three or more creatures as Leonin Vanguard’s ability resolves, the ability does nothing. However, if you do control three or more creatures as it resolves, the +1/+1 bonus doesn’t stop applying if you no longer control three creatures later in the turn.""","360180","22","","2023-May-14_03:46:19","USD","5436","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447158","2","$0.25","$0.50","2","2x","","724738ad-6a9b-4ef6-b637-558645cd8151","169217","","0"
"Lich's Caress","Black","{3}{B}{B}","5","C","(Core Set 2019)","Sorcery","0","0","""Destroy target creature. You gain 3 life.""","0","Josh Hass","""• If the target creature is an illegal target by the time Lich’s Caress tries to resolve, the spell doesn’t resolve. You won’t gain any life.""","359608","105","","2023-Jan-31_15:27:51","USD","2205","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447241","5","$0.16","$0.80","5","5x","","32bd3acd-aa62-4708-9336-e3430fd0e541","168462","","0"
"Loxodon Line Breaker","White","{2}{W}","3","C","(Core Set 2019)","Creature — Elephant Soldier","3","2","""""","0","Jesper Ejsing","""""","359587","24","","2023-Feb-05_02:24:01","USD","2791","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447160","5","$0.17","$0.85","5","5x","","928d4250-c379-4134-a263-7811c80a8760","166710","","0"
"Luminous Bonds","White","{2}{W}","3","C","(Core Set 2019)","Enchantment — Aura","0","0","""Enchant creature
Enchanted creature can't attack or block.""","0","Steve Argyle","""""","359588","25","","2023-Feb-05_02:24:16","USD","2792","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447161","4","$0.15","$0.60","4","4x","","9db10390-725e-40f5-885b-a433e7b46f52","168441","","0"
"Macabre Waltz","Black","{1}{B}","2","C","(Core Set 2019)","Sorcery","0","0","""Return up to two target creature cards from your graveyard to your hand, then discard a card.""","0","Willian Murai","""• If you have no other cards in hand, you’ll have to discard one of the creature cards you return to your hand.
• You may cast Macabre Waltz targeting one or zero creature cards. You’ll still discard a card, even if you target no creature cards.""","360295","108","","2023-Jan-31_15:28:22","USD","2206","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447244","3","$0.18","$0.54","3","3x","","f49d5f95-c8a8-4d65-9546-26c2113db817","169302","","0"
"Manalith","","{3}","3","C","(Core Set 2019)","Artifact","0","0","""{T}: Add one mana of any color.""","0","Ryan Yee","""""","359838","239","","2023-Apr-10_05:00:37","USD","4882","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447376","4","$0.24","$0.96","4","4x","","9dfba61f-9a6d-43e3-ad28-f74f737ef186","168602","","0"
"Marauder's Axe","","{2}","2","C","(Core Set 2019)","Artifact — Equipment","0","0","""Equipped creature gets +2/+0.
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)""","0","Mitchell Malloy","""""","359660","240","","2023-Apr-10_05:00:57","USD","4883","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447377","4","$0.18","$0.72","4","4x","","a2ca16ee-e415-4270-a453-47111d07a07f","168494","","0"
"Meandering River","Land","","0","C","(Core Set 2019)","Land","0","0","""Meandering River enters the battlefield tapped.
{T}: Add {W} or {U}.""","0","Cliff Childs","""""","360242","253","","2023-May-01_05:50:43","USD","4957","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447390","2","$0.21","$0.42","2","2x","","f47ee724-da0f-4eb1-b07b-b07e04e9f5b3","169458","","0"
"Meteor Golem","","{7}","7","U","(Core Set 2020)","Artifact Creature — Golem","3","3","""When Meteor Golem enters the battlefield, destroy target nonland permanent an opponent controls.""","0","Lake Hurwitz","""""","379584","232","","2023-Jan-30_21:30:40","USD","2037","Core Set 2020","(M20)","(m20)","M20","[M20]","[m20]","M20","m20","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","466986","1","$0.25","$0.25","1","1x","","b748341f-557c-4b6a-a36c-c08c9cc05b90","192913","","0"
"Mighty Leap","White","{1}{W}","2","C","(Core Set 2019)","Instant","0","0","""Target creature gets +2/+2 and gains flying until end of turn.""","0","Sidharth Chaturvedi","""• Giving a creature flying after it’s already been blocked won’t change or undo that block. If you want to affect what can block the creature, you must cast Mighty Leap during the declare attackers step at the latest.""","359589","28","","2023-Feb-05_02:24:34","USD","2793","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447164","1","$0.16","$0.16","1","1x","","dc45dcdd-ed92-43f6-b6d2-670b3252ed27","166711","","0"
"Militia Bugler","White","{2}{W}","3","U","(Core Set 2019)","Creature — Human Soldier","2","3","""Vigilance (Attacking doesn't cause this creature to tap.)
When Militia Bugler enters the battlefield, look at the top four cards of your library. You may reveal a creature card with power 2 or less from among them and put it into your hand. Put the rest on the bottom of your library in a random order.""","0","David Gaillet","""""","359687","29","","2023-May-14_03:46:44","USD","5437","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447165","1","$0.25","$0.25","1","1x","","43c5bf25-937c-4e17-9ed4-b4c4579fa9dc","168606","","0"
"Millstone","","{2}","2","U","(Core Set 2019)","Artifact","0","0","""{2}, {T}: Target player mills two cards.""","0","Yeong-Hao Han","""• Can be used on a player with less than 2 cards in their library. It will remove 0 or 1 cards if that is all that is available.
• It is not a draw effect so it will not cause a player with less than 2 cards in their library to lose.
• Since you are putting more than one card in the graveyard at one time, the affected player can choose the order the 2 cards go in.""","360271","242","","2023-Jan-30_21:30:42","USD","2038","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447379","2","$0.25","$0.50","2","2x","","c2051fd0-99cf-4e11-a625-8294e6767e5b","169287","","0"
"Mind Rot","Black","{2}{B}","3","C","(Core Set 2019)","Sorcery","0","0","""Target player discards two cards.""","0","Seb McKinnon","""""","360294","109","","2023-Jan-31_15:28:39","USD","2207","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447245","4","$0.20","$0.80","4","4x","","8423f50f-add7-4502-9ac0-8de1ccb2603d","169301","","0"
"Naturalize","Green","{1}{G}","2","C","(Core Set 2019)","Instant","0","0","""Destroy target artifact or enchantment.""","0","Daniel Ljunggren","""""","360277","190","","2023-Feb-05_04:47:48","USD","2828","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447326","4","$0.20","$0.80","4","4x","","390c40ba-2464-44ae-8d67-93c72ab3c425","169340","","0"
"Novice Knight","White","{W}","1","U","(Core Set 2019)","Creature — Human Knight","2","3","""Defender (This creature can't attack.)
As long as Novice Knight is enchanted or equipped, it can attack as though it didn't have defender.""","0","Yongjae Choi","""• Once Novice Knight has attacked, it will remain in combat even if it’s no longer enchanted or equipped.""","360311","30","","2023-May-14_03:46:49","USD","5438","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447166","2","$0.25","$0.50","2","2x","","00101358-0e89-4bd1-b1f2-e889645b616e","169448","","0"
"Oakenform","Green","{2}{G}","3","C","(Core Set 2019)","Enchantment — Aura","0","0","""Enchant creature
Enchanted creature gets +3/+3.""","0","Wayne Reynolds","""""","359632","191","","2023-Feb-05_04:47:51","USD","2829","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447327","4","$0.17","$0.68","4","4x","","0bf71f42-6e42-46c0-9e8f-394d2c4519ee","168486","","0"
"Omenspeaker","Blue","{1}{U}","2","C","(Core Set 2019)","Creature — Human Wizard","1","3","""When Omenspeaker enters the battlefield, scry 2. (Look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)""","0","Dallas Williams","""• When you scry, you may put all the cards you look at back on top of your library, you may put all of those cards on the bottom of your library, or you may put some of those cards on top and the rest of them on the bottom.
• You choose how to order cards returned to your library after scrying no matter where you put them.
• You perform the actions stated on a card in sequence. For some spells and abilities, that means you'll scry last. For others, that means you'll scry and then perform other actions.
• Scry appears on some spells and abilities with one or more targets. If all of the spell or ability's targets are illegal when it tries to resolve, it won't resolve and none of its effects will happen. You won't scry.""","360301","64","","2023-Feb-02_04:23:54","USD","2569","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447200","4","$0.20","$0.80","4","4x","","949589c4-97bc-46b4-bc6c-4b2709fd5e3a","166712","","0"
"Onakke Ogre","Red","{2}{R}","3","C","(Core Set 2019)","Creature — Ogre Warrior","4","2","""""","0","Mathias Kollros","""""","359622","153","","2023-Feb-05_04:36:02","USD","2812","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447289","2","$0.17","$0.34","2","2x","","9e016da6-8800-47b4-9b96-1887677c795c","166713","","0"
"Oreskos Swiftclaw","White","{1}{W}","2","C","(Core Set 2019)","Creature — Cat Warrior","3","1","""""","0","James Ryman","""""","359590","31","","2023-Feb-05_02:24:41","USD","2794","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447167","4","$0.17","$0.68","4","4x","","0ea1dfb4-1983-41f7-956c-f2a1d1489b54","168442","","0"
"Pegasus Courser","White","{2}{W}","3","C","(Core Set 2019)","Creature — Pegasus","1","3","""Flying
Whenever Pegasus Courser attacks, another target attacking creature gains flying until end of turn.""","0","Mathias Kollros","""""","359591","32","","2023-Feb-05_02:25:05","USD","2795","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447168","3","$0.18","$0.54","3","3x","","0c04eafe-8be0-416e-a5b9-486a3b3b5984","168443","","0"
"Plummet","Green","{1}{G}","2","C","(Core Set 2019)","Instant","0","0","""Destroy target creature with flying.""","0","Pete Venters","""""","359633","193","","2023-Feb-05_04:47:53","USD","2830","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447329","3","$0.16","$0.48","3","3x","","78a29ddb-fc76-407a-aa58-ec92d011bd44","168487","","0"
"Rabid Bite","Green","{1}{G}","2","C","(Core Set 2019)","Sorcery","0","0","""Target creature you control deals damage equal to its power to target creature you don't control.""","0","Karl Kopinski","""• If either creature is an illegal target as Rabid Bite tries to resolve, the creature you control won’t deal damage.""","359634","195","","2023-Feb-05_04:47:58","USD","2831","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447331","3","$0.20","$0.60","3","3x","","bbe53385-d63f-4d07-94ed-3ea5a48c79c8","168488","","0"
"Revitalize","White","{1}{W}","2","C","(Core Set 2019)","Instant","0","0","""You gain 3 life.
Draw a card.""","0","Matt Stewart","""""","359592","35","","2023-Feb-05_02:25:23","USD","2796","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447171","1","$0.20","$0.20","1","1x","","dfbdd90c-1ae3-45e5-b1e5-5b8615a1511f","168444","","0"
"Rhox Oracle","Green","{4}{G}","5","C","(Core Set 2019)","Creature — Rhino Monk","4","2","""When Rhox Oracle enters the battlefield, draw a card.""","0","Dan Scott","""""","360227","198","","2023-Feb-05_04:48:01","USD","2832","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447334","3","$0.18","$0.54","3","3x","","281f04d5-af45-4494-ac11-a605d3a06643","169344","","0"
"Rogue's Gloves","","{2}","2","U","(Core Set 2019)","Artifact — Equipment","0","0","""Whenever equipped creature deals combat damage to a player, you may draw a card.
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)""","0","Cyril Van Der Haegen","""""","359693","243","","2023-Jan-30_21:30:39","USD","2036","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447380","2","$0.30","$0.60","2","2x","","1c3c7d24-7d5c-49de-b9f8-35c6d6c8c52a","168617","","0"
"Root Snare","Green","{1}{G}","2","C","(Core Set 2019)","Instant","0","0","""Prevent all combat damage that would be dealt this turn.""","0","Mitchell Malloy","""""","360276","199","","2023-Feb-05_04:48:03","USD","2833","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447335","2","$0.20","$0.40","2","2x","","76b01fd2-139a-47ed-a8e3-021aa9c91b02","169454","","0"
"Rupture Spire","Land","","0","U","(Core Set 2019)","Land","0","0","""Rupture Spire enters the battlefield tapped.
When Rupture Spire enters the battlefield, sacrifice it unless you pay {1}.
{T}: Add one mana of any color.""","0","Jaime Jones","""""","360225","255","","2023-Jan-30_21:30:32","USD","2032","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447392","2","$0.25","$0.50","2","2x","","b7657f02-d1dd-448e-bc0d-c6f25fbc35ea","169345","","0"
"Rustwing Falcon","White","{W}","1","C","(Core Set 2019)","Creature — Bird","1","2","""Flying""","0","Paul Scott Canavan","""""","359593","36","","2023-Feb-05_02:25:25","USD","2797","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447172","3","$0.18","$0.54","3","3x","","c6691e62-8887-41e8-8e74-76ee2353d45e","168445","","0"
"Salvager of Secrets","Blue","{3}{U}{U}","5","C","(Core Set 2019)","Creature — Merfolk Wizard","2","2","""When Salvager of Secrets enters the battlefield, return target instant or sorcery card from your graveyard to your hand.""","0","Lars Grant-West","""""","360300","70","","2023-Feb-02_04:24:02","USD","2574","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447206","3","$0.24","$0.72","3","3x","","3a55f484-5734-469c-8d41-95ce44473ec1","169465","","0"
"Scholar of Stars","Blue","{3}{U}","4","C","(Core Set 2019)","Creature — Human Artificer","3","2","""When Scholar of Stars enters the battlefield, if you control an artifact, draw a card.""","0","Tommy Arnold","""""","359853","71","","2023-Feb-02_04:23:50","USD","2568","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447207","4","$0.17","$0.68","4","4x","","cb4664d4-fb00-4572-a60d-00336117b8a5","166714","","0"
"Shock","Red","{R}","1","C","(Core Set 2020)","Instant","0","0","""Shock deals 2 damage to any target.""","0","Jason Rainville","""""","379524","160","","2023-Feb-05_04:40:55","USD","2813","Core Set 2020","(M20)","(m20)","M20","[M20]","[m20]","M20","m20","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","466914","4","$0.20","$0.80","4","4x","","3c866bdb-ff94-4f3f-8429-e72c2cbb94ef","192914","","0"
"Skeleton Archer","Black","{3}{B}","4","C","(Core Set 2019)","Creature — Skeleton Archer","3","3","""When Skeleton Archer enters the battlefield, it deals 1 damage to any target.""","0","Randy Vargas","""""","359610","118","","2023-Jan-31_15:29:22","USD","2208","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447254","2","$0.20","$0.40","2","2x","","8fee5cc4-a686-4ce6-aa6b-1b8a88e6dea3","168464","","0"
"Skymarch Bloodletter","Black","{2}{B}","3","C","(Core Set 2019)","Creature — Vampire Soldier","2","2","""Flying
When Skymarch Bloodletter enters the battlefield, target opponent loses 1 life and you gain 1 life.""","0","Tomasz Jedruszek","""""","359611","119","","2023-Jan-31_15:29:54","USD","2210","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447255","2","$0.20","$0.40","2","2x","","2c7f2740-a193-4b4c-af00-2dd22d74a4ba","168465","","0"
"Skyscanner","","{3}","3","C","(Core Set 2019)","Artifact Creature — Thopter","1","1","""Flying
When Skyscanner enters the battlefield, draw a card.""","0","Adam Paquette","""""","359839","245","","2023-Apr-10_05:01:17","USD","4884","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447382","6","$0.24","$1.44","6","6x","","bd2c1fb7-3c1d-49a9-b2c2-78ba2264df38","168604","","0"
"Smelt","Red","{R}","1","C","(Core Set 2019)","Instant","0","0","""Destroy target artifact.""","0","Zoltan Boros","""""","359695","158","","2023-Feb-05_04:41:05","USD","2816","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447294","5","$0.20","$1.00","5","5x","","9a13293d-89a7-400c-8309-9f62eeb4769c","168612","","0"
"Snapping Drake","Blue","{3}{U}","4","C","(Core Set 2019)","Creature — Drake","3","2","""Flying (This creature can't be blocked except by creatures with flying or reach.)""","0","Todd Lockwood","""""","359600","75","","2023-Feb-02_04:24:04","USD","2575","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447211","4","$0.18","$0.72","4","4x","","2f6b6cbc-b25c-4221-ae65-a29fcf504f2f","168453","","0"
"Sovereign's Bite","Black","{1}{B}","2","C","(Core Set 2019)","Sorcery","0","0","""Target player loses 3 life and you gain 3 life.""","0","Volkan Baǵa","""""","359612","120","","2023-Jan-31_15:30:11","USD","2211","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447256","3","$0.25","$0.75","3","3x","","5326d251-bb91-4653-b1fa-44f14c4e0b88","168466","","0"
