Name,Color,Mana Value,CMC,Rarity,Edition (name),Card Type,Power,Toughness,Card Text,Acquired Price,Artists,Card Rulings,CardMarket ID,Collector's number,Condition,Creation Date,Currency,Delver Local ID,Edition,Edition (CODE),Edition (code),Edition CODE,Edition [CODE],Edition [code],Edition code,Edition code MTGO,Foil,Foil quantity,Foil/Etched,Frame Type,In DECKs (being used),In LISTs (owned),Is Commander?,Language,List name,Loyalty,MultiverseID,Non-foil quantity,Price,Price (total),Quantity,QuantityX,Reserved List,Scryfall ID,TCGPlayer productID,Tag,Zeros
"Exploration","Green","{G}","1","R","(Dominaria Remastered)","Enchantment","0","0","""You may play an additional land on each of your turns.""","0","Lindsey Look","""• Exploration’s ability is cumulative with other effects that allow you to play additional lands, including ones created by other Explorations you control.""","688396","159","","2023-Feb-19_04:51:50","USD","3788","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","599033","1","$10.10","$10.10","1","1x","","5b372045-a4a0-44c8-96ec-1e201d61ed26","457191","","0"
"Fa'adiyah Seer","Green","{1}{G}","2","C","(Dominaria Remastered)","Creature — Human Shaman","1","1","""{T}: Draw a card and reveal it. If it isn't a land card, discard it.""","0","Mila Pesic","""• If the draw is replaced by another effect, none of the rest of Fa'adiyah Seer's ability applies, even if the draw is replaced by another draw (such as with Enduring Renewal).
• To avoid confusion, reveal the card you draw before putting it with the rest of the cards in your hand.""","688738","160","","2023-Feb-19_12:29:51","USD","3921","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","599034","4","$0.12","$0.48","4","4x","","3d717a50-6409-462e-9643-4427d754c773","457683","","0"
"Fa'adiyah Seer","Green","{1}{G}","2","C","(Dominaria Remastered)","Creature — Human Shaman","1","1","""{T}: Draw a card and reveal it. If it isn't a land card, discard it.""","0","Mila Pesic","""• If the draw is replaced by another effect, none of the rest of Fa'adiyah Seer's ability applies, even if the draw is replaced by another draw (such as with Enduring Renewal).
• To avoid confusion, reveal the card you draw before putting it with the rest of the cards in your hand.""","NULL","340","","2023-Feb-19_12:30:12","USD","3922","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","601409","1","$0.12","$0.12","1","1x","","a095eda4-7a9c-4161-a775-4dbfac32dbab","462156","","0"
"Faceless Butcher","Black","{2}{B}{B}","4","U","(Dominaria Remastered)","Creature — Nightmare Horror","2","3","""When Faceless Butcher enters the battlefield, exile target creature other than Faceless Butcher.
When Faceless Butcher leaves the battlefield, return the exiled card to the battlefield under its owner's control.""","0","Daren Bader","""• Faceless Butcher’s first ability isn’t optional. If no other players control any creatures and you do, you must choose a creature you control as the target.
• If Faceless Butcher exiles a token creature, the token will cease to exist after being exiled. It won’t return to the battlefield because of the second ability.
• If Faceless Butcher exiles a second Faceless Butcher, and then a third Faceless Butcher comes along and exiles the first one, the second one will return to the battlefield. If there are no other creatures on the battlefield, the second will exile the third one, returning the first one, and so on. If no one can stop the loop, the game will be a draw.""","688398","84","","2023-Feb-19_05:37:57","USD","3877","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","598958","1","$0.19","$0.19","1","1x","","2e5511e2-a218-411e-aea3-96461e9c5fdd","457169","","0"
"Fact or Fiction","Blue","{3}{U}","4","U","(Dominaria Remastered)","Instant","0","0","""Reveal the top five cards of your library. An opponent separates those cards into two piles. Put one pile into your hand and the other into your graveyard.""","0","Anna Christenson","""• Piles may be empty.""","688399","48","","2023-Feb-19_05:42:13","USD","3887","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","598922","2","$0.25","$0.50","2","2x","","f758a8b6-f586-4d27-9379-8f7c4a78d90c","457549","","0"
"Fact or Fiction","Blue","{3}{U}","4","U","(Dominaria Remastered)","Instant","0","0","""Reveal the top five cards of your library. An opponent separates those cards into two piles. Put one pile into your hand and the other into your graveyard.""","0","Anna Christenson","""• Piles may be empty.""","NULL","283","","2023-Feb-19_05:42:15","USD","3888","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","601352","1","$0.27","$0.27","1","1x","","45c3e09f-f9a1-4618-9ec6-ee91e1398522","458873","","0"
"Festering Goblin","Black","{B}","1","C","(Dominaria Remastered)","Creature — Zombie Goblin","1","1","""When Festering Goblin dies, target creature gets -1/-1 until end of turn.""","0","Thomas M. Baxa","""""","688701","85","","2023-Feb-19_12:52:54","USD","3967","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","598959","4","$0.10","$0.40","4","4x","","b039f65e-1287-4c6e-a1c2-773a008fc0a3","457563","","0"
"Fire // Ice","Blue/Red","{1}{R} // {1}{U}","4","U","(Dominaria Remastered)","Instant // Instant","0","0","""Fire deals 2 damage divided as you choose among one or two targets.
<>
Tap target permanent.
Draw a card.""","0","David Martin & Franz Vohwinkel","""""","688401","215","","2023-Feb-19_05:19:54","USD","3820","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","0","1","$0.25","$0.25","1","1x","","18303862-4726-4136-814f-157aa7006579","457193","","0"
"Fireblast","Red","{4}{R}{R}","6","U","(Dominaria Remastered)","Instant","0","0","""You may sacrifice two Mountains rather than pay this spell's mana cost.
Fireblast deals 4 damage to any target.""","0","Mike Bierek","""""","688720","119","","2023-Feb-19_05:33:33","USD","3867","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","598993","2","$0.29","$0.58","2","2x","","a0ab67cc-b553-4451-9cda-0e5fe3303940","461315","","0"
"Flametongue Kavu","Red","{3}{R}","4","U","(Dominaria Remastered)","Creature — Kavu","4","2","""When Flametongue Kavu enters the battlefield, it deals 4 damage to target creature.""","0","Slawomir Maniak","""• Flametongue Kavu’s ability can target itself. If it’s the only creature on the battlefield as its ability triggers, its ability must target itself.""","688721","120","","2023-Feb-19_05:33:34","USD","3868","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","598994","2","$0.15","$0.30","2","2x","","1b3a5139-3341-409e-be33-184897c7398e","461531","","0"
"Flesh Reaver","Black","{1}{B}","2","U","(Dominaria Remastered)","Creature — Phyrexian Horror","4","4","""Whenever Flesh Reaver deals damage to a creature or opponent, Flesh Reaver deals that much damage to you.""","0","Pete Venters","""• Flesh Reaver’s ability triggers whenever it deals any damage to a creature or opponent, not only combat damage.""","688402","86","","2023-Feb-19_05:37:58","USD","3878","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","598960","2","$0.19","$0.38","2","2x","","5d56f46a-7327-4d98-b194-272333c8171e","457221","","0"
"Floodgate","Blue","{3}{U}","4","U","(Dominaria Remastered)","Creature — Wall","0","5","""Defender (This creature can't attack.)
When Floodgate has flying, sacrifice it.
When Floodgate leaves the battlefield, it deals damage equal to half the number of Islands you control, rounded down, to each nonblue creature without flying.""","0","Jeff Miracola","""• Floodgate’s first triggered ability is a state trigger. It won’t trigger again while the ability is on the stack, but if the ability is countered and Floodgate still has flying, it will trigger again immediately.""","688403","49","","2023-Feb-19_05:42:17","USD","3889","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","598923","1","$0.15","$0.15","1","1x","","600b315b-58f8-4b1b-b210-f09e3e5e3b27","457967","","0"
"Forest","Land","","0","C","(Dominaria Remastered)","Basic Land — Forest","0","0","""({T}: Add {G}.)""","0","John Avon","""""","NULL","410","","2023-Feb-19_13:26:16","USD","4045","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","602459","1","$0.41","$0.41","1","1x","","941546b8-8540-40dd-bacc-9b11f3d63033","457080","","0"
"Forest","Land","","0","C","(Dominaria Remastered)","Basic Land — Forest","0","0","""({T}: Add {G}.)""","0","Anthony S. Waters","""""","NULL","411","","2023-Feb-19_13:26:37","USD","4046","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","602460","4","$0.29","$1.16","4","4x","","eae0bd2b-6875-4823-b596-f5c7c0a0809e","457082","","0"
"Frantic Search","Blue","{2}{U}","3","C","(Dominaria Remastered)","Instant","0","0","""Draw two cards, then discard two cards. Untap up to three lands.""","0","Mitchell Malloy","""• You draw two cards and discard two cards all while Frantic Search is resolving. Nothing can happen between the two, and no player may choose to take actions.""","688409","51","","2023-Feb-19_13:01:38","USD","3990","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","598925","2","$0.30","$0.60","2","2x","","7cceaa53-5cac-415c-ad52-6299d6934ba0","457177","","0"
"Gamekeeper","Green","{3}{G}","4","U","(Dominaria Remastered)","Creature — Elf","2","2","""When Gamekeeper dies, you may exile it. If you do, reveal cards from the top of your library until you reveal a creature card. Put that card onto the battlefield and put all other cards revealed this way into your graveyard.""","0","Scott Hampton","""• If Gamekeeper is no longer in your graveyard as its triggered ability resolves, you can’t choose to exile it. You won’t reveal cards from your library.""","688740","162","","2023-Feb-19_05:31:17","USD","3860","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","599036","1","$0.20","$0.20","1","1x","","1dba14c0-18c0-4ded-ae56-5a689106f1a1","457948","","0"
"Gempalm Incinerator","Red","{2}{R}","3","U","(Dominaria Remastered)","Creature — Goblin","2","1","""Cycling {1}{R} ({1}{R}, Discard this card: Draw a card.)
When you cycle Gempalm Incinerator, you may have it deal X damage to target creature, where X is the number of Goblins on the battlefield.""","0","Andrew Mar","""""","688414","122","","2023-Feb-19_05:34:20","USD","3869","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","598996","1","$0.25","$0.25","1","1x","","17c231e3-10ec-458b-bba1-891812e000f6","457128","","0"
"Gemstone Mine","Land","","0","R","(Dominaria Remastered)","Land","0","0","""Gemstone Mine enters the battlefield with three mining counters on it.
{T}, Remove a mining counter from Gemstone Mine: Add one mana of any color. If there are no mining counters on Gemstone Mine, sacrifice it.""","0","Mark Poole","""• If the last mining counter is removed from Gemstone Mine in some way other than activating its ability, Gemstone Mine won’t be sacrificed (and its ability can’t be activated).""","NULL","455","","2023-Feb-19_04:47:06","USD","3776","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Borderless","Not Using","Have","","","Dominaria remastered 2/18/23","0","601006","1","$1.65","$1.65","1","1x","","e65b459e-2756-4f66-b80d-4bdc1c1c9bae","465810","","0"
"Gerrard's Verdict","White/Black","{W}{B}","2","U","(Dominaria Remastered)","Sorcery","0","0","""Target player discards two cards. You gain 3 life for each land card discarded this way.""","0","Carl Critchlow","""""","688416","190","","2023-Feb-19_05:20:17","USD","3821","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","599064","1","$0.15","$0.15","1","1x","","e7d9d3be-0a66-4871-9d60-d253d3a37a13","457224","","0"
"Giant Spider","Green","{3}{G}","4","C","(Dominaria Remastered)","Creature — Spider","2","4","""Reach (This creature can block creatures with flying.)""","0","Randy Gallegos","""• This card now uses the Reach keyword ability to enable the blocking of flying creatures. This works because a creature with flying can only be blocked by creatures with flying or reach.""","688418","163","","2023-Feb-19_12:30:26","USD","3923","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","599037","4","$0.10","$0.40","4","4x","","213c9202-b6f4-43ab-b57f-b97a1da5e263","457190","","0"
"Glintwing Invoker","Blue","{4}{U}","5","C","(Dominaria Remastered)","Creature — Human Wizard Mutant","3","3","""{7}{U}: Glintwing Invoker gets +3/+3 and gains flying until end of turn.""","0","Jim Nelson","""""","688419","52","","2023-Feb-19_13:01:58","USD","3991","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","598926","3","$0.10","$0.30","3","3x","","f1b26379-0007-450e-9b94-2932eef6ac2c","457132","","0"
"Goblin Matron","Red","{2}{R}","3","C","(Dominaria Remastered)","Creature — Goblin","1","1","""When Goblin Matron enters the battlefield, you may search your library for a Goblin card, reveal that card, put it into your hand, then shuffle.""","0","Jesper Ejsing","""• If an effect refers to a “[subtype] spell” or “[subtype] card,” it refers only to a spell or card that has that subtype. For example, Goblin War Party is a card that references and creates Goblins, but it isn't a Goblin card.
• Because the “search” requires you to find a card with certain characteristics, you don't have to find the card if you don't want to.""","688723","123","","2023-Feb-19_12:42:21","USD","3948","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","598997","2","$0.25","$0.50","2","2x","","a521a254-c484-4d59-bb7e-8745e96d4bbf","461961","","0"
"Goblin Matron","Red","{2}{R}","3","C","(Dominaria Remastered)","Creature — Goblin","1","1","""When Goblin Matron enters the battlefield, you may search your library for a Goblin card, reveal that card, put it into your hand, then shuffle.""","0","Jesper Ejsing","""• If an effect refers to a “[subtype] spell” or “[subtype] card,” it refers only to a spell or card that has that subtype. For example, Goblin War Party is a card that references and creates Goblins, but it isn't a Goblin card.
• Because the “search” requires you to find a card with certain characteristics, you don't have to find the card if you don't want to.""","NULL","323","","2023-Feb-19_12:42:49","USD","3949","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","601392","1","$0.25","$0.25","1","1x","","60ec4b08-6df1-4e92-8b7c-1450a4d033bf","465882","","0"
"Goblin Medics","Red","{2}{R}","3","C","(Dominaria Remastered)","Creature — Goblin Shaman","1","1","""Whenever Goblin Medics becomes tapped, it deals 1 damage to any target.""","0","Caio Monteiro","""• The ability does trigger when it taps to attack.""","688724","124","","2023-Feb-19_12:42:56","USD","3950","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","598998","3","$0.14","$0.42","3","3x","","980d45cb-e9e6-4f09-9275-c3f2c538b57c","462035","","0"
"Goblin Turncoat","Black","{1}{B}","2","C","(Dominaria Remastered)","Creature — Goblin Mercenary","2","1","""Sacrifice a Goblin: Regenerate Goblin Turncoat.""","0","Borja Pindado","""• Activating the ability creates a replacement effect that acts like a shield, replacing the next time Goblin Turncoat would be destroyed that turn. This shield works against effects that try to destroy Goblin Turncoat or lethal damage that would be dealt to Goblin Turncoat.
• Goblin Turncoat can regenerate even if it isn’t in combat, it’s already tapped, or it’s undamaged.
• You can activate the regeneration ability even if Goblin Turncoat isn’t at risk of being destroyed. Sometimes you need to sacrifice Goblins. We understand.""","688420","87","","2023-Feb-19_12:53:15","USD","3968","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","598961","4","$0.10","$0.40","4","4x","","5b9e49ee-9103-4340-bf92-f888c722af47","457124","","0"
"Grapeshot","Red","{1}{R}","2","C","(Dominaria Remastered)","Sorcery","0","0","""Grapeshot deals 1 damage to any target.
Storm (When you cast this spell, copy it for each spell cast before it this turn. You may choose new targets for the copies.)""","0","Clint Cearley","""""","688421","125","","2023-Feb-19_12:43:15","USD","3951","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","598999","3","$0.25","$0.75","3","3x","","923e1291-3999-4f81-ade4-073fb982143f","457203","","0"
"Griffin Guide","White","{2}{W}","3","U","(Dominaria Remastered)","Enchantment — Aura","0","0","""Enchant creature
Enchanted creature gets +2/+2 and has flying.
When enchanted creature dies, create a 2/2 white Griffin creature token with flying.""","0","Jim Nelson","""• If Griffin Guide and the enchanted creature go to the graveyard at the same time, Griffin Guide’s last ability will trigger.""","688596","8","","2023-Feb-19_05:44:59","USD","3898","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","598882","2","$0.15","$0.30","2","2x","","39b8cf5e-10f6-49aa-82eb-2f56cc29d393","457418","","0"
"Helm of Awakening","","{2}","2","R","(Dominaria Remastered)","Artifact","0","0","""Spells cost {1} less to cast.""","0","Adam Rex","""• The generic X cost is still considered generic even if there is a requirement that a specific color be used for it. For example, “only black mana can be spent this way”. This distinction is important for effects which reduce the generic portion of a spell's cost.
• This can lower the cost to zero, but not below zero.
• The effect is cumulative.
• The lower cost is not optional like with some other cost reducers.
• Can never affect the colored part of the cost.
• If this card is sacrificed to pay part of a spell's cost, the cost reduction still applies.""","688783","224","","2023-Feb-19_04:58:00","USD","3798","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","599098","1","$1.00","$1.00","1","1x","","e9e4ff9c-6244-43e1-b569-32a270c4e014","462150","","0"
"Helm of Awakening","","{2}","2","R","(Dominaria Remastered)","Artifact","0","0","""Spells cost {1} less to cast.""","0","Adam Rex","""• The generic X cost is still considered generic even if there is a requirement that a specific color be used for it. For example, “only black mana can be spent this way”. This distinction is important for effects which reduce the generic portion of a spell's cost.
• This can lower the cost to zero, but not below zero.
• The effect is cumulative.
• The lower cost is not optional like with some other cost reducers.
• Can never affect the colored part of the cost.
• If this card is sacrificed to pay part of a spell's cost, the cost reduction still applies.""","NULL","379","","2023-Feb-19_05:02:22","USD","3804","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","601448","1","$0.74","$0.74","1","1x","","13571bf6-44e1-4975-999d-c44e6709dd5d","466280","","0"
"Hermetic Study","Blue","{1}{U}","2","C","(Dominaria Remastered)","Enchantment — Aura","0","0","""Enchant creature
Enchanted creature has ""{T}: This creature deals 1 damage to any target.""""","0","Filipe Pagliuso","""""","688681","53","","2023-Feb-19_13:02:26","USD","3992","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","598927","4","$0.10","$0.40","4","4x","","b50762ad-494a-46fa-811f-4e472de8cebd","457978","","0"
"High Tide","Blue","{U}","1","U","(Dominaria Remastered)","Instant","0","0","""Until end of turn, whenever a player taps an Island for mana, that player adds an additional {U}.""","0","Marc Simonetti","""• The delayed triggered ability refers to any land with the land type Island, not just those named Island.
• The effect applies even if the Island in question entered the battlefield after High Tide resolved.""","NULL","286","","2023-Feb-19_05:42:39","USD","3890","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","601355","1","$0.43","$0.43","1","1x","","b2f3e6df-33c0-4d0d-b382-58d00be2051a","457260","","0"
"High Tide","Blue","{U}","1","U","(Dominaria Remastered)","Instant","0","0","""Until end of turn, whenever a player taps an Island for mana, that player adds an additional {U}.""","0","Marc Simonetti","""• The delayed triggered ability refers to any land with the land type Island, not just those named Island.
• The effect applies even if the Island in question entered the battlefield after High Tide resolved.""","688427","54","","2023-Feb-19_05:42:41","USD","3891","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","598928","2","$0.38","$0.76","2","2x","","babd2248-5517-4b7b-a159-9a1f7b5583c8","457180","","0"
"Hinterland Harbor","Land","","0","R","(Dominaria Remastered)","Land","0","0","""Hinterland Harbor enters the battlefield tapped unless you control a Forest or an Island.
{T}: Add {G} or {U}.""","0","Daniel Ljunggren","""""","688428","248","","2023-Feb-19_04:47:08","USD","3777","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","599122","1","$3.00","$3.00","1","1x","","da629db7-c200-43ed-8de2-a5859b639a6d","457095","","0"
"Horseshoe Crab","Blue","{2}{U}","3","C","(Dominaria Remastered)","Creature — Crab","1","3","""{U}: Untap Horseshoe Crab.""","0","Scott Kirschner","""""","688682","55","","2023-Feb-19_13:02:47","USD","3993","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","598929","3","$0.12","$0.36","3","3x","","7b8ba7cc-2586-497a-8b62-4342a3f19506","457980","","0"
"Howl from Beyond","Black","{X}{B}","1","C","(Dominaria Remastered)","Instant","0","0","""Target creature gets +X/+0 until end of turn.""","0","Dave Dorman","""""","688702","88","","2023-Feb-19_12:53:37","USD","3969","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","598962","4","$0.10","$0.40","4","4x","","90ef6b1c-2a86-415f-a5e3-c4b4f73a4de0","457403","","0"
"Hyalopterous Lemure","Black","{4}{B}","5","C","(Dominaria Remastered)","Creature — Spirit","4","3","""{0}: Hyalopterous Lemure gets -1/-0 and gains flying until end of turn.""","0","Pavel Kolomeyets","""""","688433","89","","2023-Feb-19_12:54:02","USD","3970","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","598963","4","$0.12","$0.48","4","4x","","875b7d0b-8354-41a0-9a53-8bc19ffdc016","457977","","0"
"Icatian Javelineers","White","{W}","1","C","(Dominaria Remastered)","Creature — Human Soldier","1","1","""Icatian Javelineers enters the battlefield with a javelin counter on it.
{T}, Remove a javelin counter from Icatian Javelineers: It deals 1 damage to any target.""","0","Michael Phillippi","""""","688895","9","","2023-Feb-19_13:09:21","USD","4009","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","598883","3","$0.11","$0.33","3","3x","","9ccce13a-77e6-4c74-9acc-d5e7c271872a","457424","","0"
"Ichor Slick","Black","{2}{B}","3","C","(Duel Decks: Garruk vs. Liliana)","Sorcery","0","0","""Target creature gets -3/-3 until end of turn.
Cycling {2} ({2}, Discard this card: Draw a card.)
Madness {3}{B} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)""","0","Zoltan Boros & Gabor Szikszai","""• If you cycle Ichor Slick, you may cast it for its madness cost. You choose whether or not to cast it with madness before you draw a card from the cycling ability.""","21989","51","","2023-Feb-19_12:54:21","USD","3971","Duel Decks: Garruk vs. Liliana","(DDD)","(ddd)","DDD","[DDD]","[ddd]","DDD","","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","202145","3","$0.25","$0.75","3","3x","","8529f0b0-0451-480e-82bb-df48fb9910cc","37669","","0"
"Icy Manipulator","","{4}","4","U","(Dominaria Remastered)","Artifact","0","0","""{1}, {T}: Tap target artifact, creature, or land.""","0","Matt Cavotta","""• Once a player announces that they’re casting a spell or activating an ability, no player may take other actions until the spell or ability has been paid for. Notably, other players can’t try to tap that player’s permanents to stop them from paying {T} or to stop them from producing enough mana.""","688784","225","","2023-Feb-19_05:27:35","USD","3846","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","599099","1","$0.20","$0.20","1","1x","","ac5a54ca-f175-4005-895f-d76effd6178e","462408","","0"
"Illusion // Reality","Blue/Green","{U} // {2}{G}","4","U","(Dominaria Remastered)","Instant // Instant","0","0","""Target spell or permanent becomes the color of your choice until end of turn.
<>
Destroy target artifact.""","0","John Avon & David Martin","""""","688771","213","","2023-Feb-19_05:20:38","USD","3822","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","0","2","$0.15","$0.30","2","2x","","ba6ea373-65ea-45a8-8fed-31c482ba8387","457589","","0"
"Improvised Armor","White","{3}{W}","4","U","(Dominaria Remastered)","Enchantment — Aura","0","0","""Enchant creature
Enchanted creature gets +2/+5.
Cycling {3} ({3}, Discard this card: Draw a card.)""","0","Svetlin Velinov","""""","688621","10","","2023-Feb-19_12:34:58","USD","3931","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","598884","1","$0.15","$0.15","1","1x","","d3c205ba-cafb-4afc-83fe-09fff38130d7","457429","","0"
"Impulse","Blue","{1}{U}","2","C","(Dominaria Remastered)","Instant","0","0","""Look at the top four cards of your library. Put one of them into your hand and the rest on the bottom of your library in any order.""","0","Sam Guay","""• This is not a draw.
• Due to errata, you no longer shuffle your library.""","688683","56","","2023-Feb-19_13:03:15","USD","3994","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","Foil","1","foil","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","598930","0","$0.27","$0.27","1","1x","","3ec50625-5e14-4fd0-9a96-86f195342695","457983","","0"
"Impulse","Blue","{1}{U}","2","C","(Dominaria Remastered)","Instant","0","0","""Look at the top four cards of your library. Put one of them into your hand and the rest on the bottom of your library in any order.""","0","Sam Guay","""• This is not a draw.
• Due to errata, you no longer shuffle your library.""","688683","56","","2023-Feb-19_13:03:31","USD","3995","Dominaria Remastered","(DMR)","(dmr)","DMR","[DMR]","[dmr]","DMR","dmr","","0","","Regular","Not Using","Have","","","Dominaria remastered 2/18/23","0","598930","3","$0.25","$0.75","3","3x","","3ec50625-5e14-4fd0-9a96-86f195342695","457983","","0"
