Name,Color,Mana Value,CMC,Rarity,Edition (name),Card Type,Power,Toughness,Card Text,Acquired Price,Artists,Card Rulings,CardMarket ID,Collector's number,Condition,Creation Date,Currency,Delver Local ID,Edition,Edition (CODE),Edition (code),Edition CODE,Edition [CODE],Edition [code],Edition code,Edition code MTGO,Foil,Foil quantity,Foil/Etched,Frame Type,In DECKs (being used),In LISTs (owned),Is Commander?,Language,List name,Loyalty,MultiverseID,Non-foil quantity,Price,Price (total),Quantity,QuantityX,Reserved List,Scryfall ID,TCGPlayer productID,Tag,Zeros
"Druid Class","Green","{1}{G}","2","U","(Adventures in the Forgotten Realms)","Enchantment — Class","0","0","""(Gain the next level as a sorcery to add its ability.)
Landfall — Whenever a land enters the battlefield under your control, you gain 1 life.
{2}{G}: Level 2
You may play an additional land on each of your turns.
{4}{G}: Level 3
When this Class becomes level 3, target land you control becomes a creature with haste and ""This creature's power and toughness are each equal to the number of lands you control."" It's still a land.""","0","Svetlin Velinov","""• If you have more than one Druid Class at level 2 or higher, you can play that many additional lands per turn. For example, with two Druid Classes at level 2, you can play three lands during your turn.
• For the third ability, the power and toughness of the creature will change as the number of lands you control changes.
• Each Class has five abilities. The three in the major sections of its text box are class abilities. Class abilities can be static, activated, or triggered abilities. The other two are level abilities, one activated ability to advance the Class to level 2 and another to advance the Class to level 3.
• Each Class starts with only the first of three class abilities. As the first level ability resolves, the Class becomes level 2 and gains the second class ability. As the second level ability resolves, the Class becomes level 3 and gains the third class ability.
• Gaining a level won't remove abilities that a Class had at a previous level.
• Gaining a level is a normal activated ability. It uses the stack and can be responded to.
• You can't activate the first level ability of a Class unless that Class is level 1. Similarly, you can't activate the second level ability of a Class unless that Class is level 2.
• You can multiclass or even control multiple Class enchantments of the same class. Each Class permanent tracks its own level separately.
• Some Class cards have an effect that increases when more are under your control. For example, if you have multiple Barbarian Class cards, you roll that many additional dice and ignore that many of the lowest rolls.""","571533","180","","2022-Oct-16_04:34:44","USD","634","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms ","0","527467","1","$0.80","$0.80","1","1x","","09278e95-eaae-4cd4-a0d8-a2d15b0abb58","243352","","0"
"Dueling Rapier","Red","{R}","1","C","(Adventures in the Forgotten Realms)","Artifact — Equipment","0","0","""Flash
When Dueling Rapier enters the battlefield, attach it to target creature you control.
Equipped creature gets +2/+0.
Equip {4} ({4}: Attach to target creature you control. Equip only as a sorcery.)""","0","Anna Podedworna","""""","571092","140","","2022-Oct-16_04:08:50","USD","534","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms ","0","527427","1","$0.15","$0.15","1","1x","","c304118a-c83b-490a-b0e2-721734a996ee","243096","","0"
"Dueling Rapier","Red","{R}","1","C","(Adventures in the Forgotten Realms)","Artifact — Equipment","0","0","""Flash
When Dueling Rapier enters the battlefield, attach it to target creature you control.
Equipped creature gets +2/+0.
Equip {4} ({4}: Attach to target creature you control. Equip only as a sorcery.)""","0","Anna Podedworna","""""","571092","140","","2022-Oct-16_04:21:49","USD","601","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms ","0","527427","1","$0.15","$0.15","1","1x","","c304118a-c83b-490a-b0e2-721734a996ee","243096","","0"
"Dungeon Crawler","Black","{B}","1","U","(Adventures in the Forgotten Realms)","Creature — Zombie","2","1","""Dungeon Crawler enters the battlefield tapped.
Whenever you complete a dungeon, you may return Dungeon Crawler from your graveyard to your hand.""","0","Svetlin Velinov","""• To venture into the dungeon, a player moves their venture marker into the next room of the dungeon they are currently in. If they aren't currently in a dungeon, that player instead chooses a dungeon card from outside the game, puts it into the command zone, and moves their venture marker onto the first room.
• Moving into a dungeon room will cause its room ability to trigger.
• Once you resolve the last room ability of a dungeon, that dungeon is now completed and is removed from the game.
• A player may only have one dungeon in the command zone at a time.
• The player venturing into the dungeon chooses which dungeon they will venture into. They may choose a dungeon that they have already completed this game.
• Dungeon cards are not part of a player's deck or sideboard. In both constructed and limited formats, players can use any dungeon card when they venture into the dungeon.
• You can only move forward (well, downward) in a dungeon, never backwards or sideways.
• Dungeons are removed from the game as a state-based action.
• If you somehow venture into the dungeon while a room's ability is on the stack, you will continue on in the dungeon. If you're already in the last room, complete that dungeon and start a new one.
• Choosing the dungeon or room to venture into is part of resolving the venture into the dungeon keyword action. Once that choice is made, players may not respond until after the appropriate room ability has triggered.""","570770","99","","2022-Oct-16_04:09:43","USD","541","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms ","0","527386","1","$0.20","$0.20","1","1x","","4138b66d-cf18-42a5-8522-241bd3969624","242802","","0"
"Dungeon Descent","Land","","0","R","(Adventures in the Forgotten Realms)","Land","0","0","""Dungeon Descent enters the battlefield tapped.
{T}: Add {C}.
{4}, {T}, Tap an untapped legendary creature you control: Venture into the dungeon. Activate only as a sorcery. (Enter the first room or advance to the next room.)""","0","Kasia 'Kafis' Zielińska","""• To venture into the dungeon, a player moves their venture marker into the next room of the dungeon they are currently in. If they aren't currently in a dungeon, that player instead chooses a dungeon card from outside the game, puts it into the command zone, and moves their venture marker onto the first room.
• Moving into a dungeon room will cause its room ability to trigger.
• Once you resolve the last room ability of a dungeon, that dungeon is now completed and is removed from the game.
• A player may only have one dungeon in the command zone at a time.
• The player venturing into the dungeon chooses which dungeon they will venture into. They may choose a dungeon that they have already completed this game.
• Dungeon cards are not part of a player's deck or sideboard. In both constructed and limited formats, players can use any dungeon card when they venture into the dungeon.
• You can only move forward (well, downward) in a dungeon, never backwards or sideways.
• Dungeons are removed from the game as a state-based action.
• If you somehow venture into the dungeon while a room's ability is on the stack, you will continue on in the dungeon. If you're already in the last room, complete that dungeon and start a new one.
• Choosing the dungeon or room to venture into is part of resolving the venture into the dungeon keyword action. Once that choice is made, players may not respond until after the appropriate room ability has triggered.""","571278","255","","2022-Oct-16_03:15:59","USD","444","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms ","0","527542","1","$0.35","$0.35","1","1x","","f4cccdbc-f4f4-42b6-9747-6ef703ff949a","243167","","0"
"Dungeon Map","","{3}","3","U","(Adventures in the Forgotten Realms)","Artifact","0","0","""{T}: Add {C}.
{3}, {T}: Venture into the dungeon. Activate only as a sorcery. (Enter the first room or advance to the next room.)""","0","Aaron Miller","""• Choosing the dungeon or room to venture into is part of resolving the venture into the dungeon keyword action. Once that choice is made, players may not respond until after the appropriate room ability has triggered.
• To venture into the dungeon, a player moves their venture marker into the next room of the dungeon they are currently in. If they aren't currently in a dungeon, that player instead chooses a dungeon card from outside the game, puts it into the command zone, and moves their venture marker onto the first room.
• Moving into a dungeon room will cause its room ability to trigger.
• Once you resolve the last room ability of a dungeon, that dungeon is now completed and is removed from the game.
• A player may only have one dungeon in the command zone at a time.
• The player venturing into the dungeon chooses which dungeon they will venture into. They may choose a dungeon that they have already completed this game.
• Dungeon cards are not part of a player's deck or sideboard. In both constructed and limited formats, players can use any dungeon card when they venture into the dungeon.
• You can only move forward (well, downward) in a dungeon, never backwards or sideways.
• Dungeons are removed from the game as a state-based action.
• If you somehow venture into the dungeon while a room's ability is on the stack, you will continue on in the dungeon. If you're already in the last room, complete that dungeon and start a new one.""","571293","242","","2022-Oct-16_04:38:35","USD","667","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms ","0","527529","1","$0.24","$0.24","1","1x","","028506ad-ad36-44e5-b488-d038e2d2445f","243191","","0"
"Dwarfhold Champion","White","{1}{W}","2","C","(Adventures in the Forgotten Realms)","Creature — Dwarf Warrior","3","1","""As long as Dwarfhold Champion is equipped, it gets +0/+2.""","0","Miguel Mercado","""""","571193","14","","2022-Oct-16_03:31:01","USD","495","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","Foil","1","foil","Regular","Not Using","Have","","","Forgotten realms ","0","527301","0","$0.25","$0.25","1","1x","","2404a028-05f5-469b-80e0-e820721ff266","243216","","0"
"Dwarfhold Champion","White","{1}{W}","2","C","(Adventures in the Forgotten Realms)","Creature — Dwarf Warrior","3","1","""As long as Dwarfhold Champion is equipped, it gets +0/+2.""","0","Miguel Mercado","""""","571193","14","","2022-Oct-16_04:23:18","USD","609","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms ","0","527301","1","$0.11","$0.11","1","1x","","2404a028-05f5-469b-80e0-e820721ff266","243216","","0"
"Earth-Cult Elemental","Red","{4}{R}{R}","6","C","(Adventures in the Forgotten Realms)","Creature — Elemental","6","6","""Siege Monster — When Earth-Cult Elemental enters the battlefield, roll a d20.
1—9 | Each player sacrifices a permanent.
10—19 | Each opponent sacrifices a permanent.
20 | Each opponent sacrifices two permanents.""","0","Aaron Miller","""• Players decide in turn order, starting with the active player (or the next opponent in turn order if the active player isn't sacrificing anything), which permanent(s) they will sacrifice. Players later in turn order will know which permanents were picked by earlier players while they make this choice. Once all choices have been made, all permanents are sacrificed simultaneously.
• Dice are identified by the number of faces each one has. For example, a d20 is a twenty-sided die.
• Dice used must have equally likely outcomes and the roll must be fair. Although physical dice are recommended, digital substitutes are allowed, provided they have the same number of equally likely outcomes as specified in the original roll instruction.
• An ability that tells you to roll a die will also specify what to do with the result of that roll. Most often, this is in the form of a “results table” in the card text.
• The instruction to roll a die and the effect that occurs because of the result are all part of the same ability. Players do not get the chance to respond to the ability after knowing the result of the roll.
• An effect that says “choose a target, then roll a d20” or similar still uses the normal process of putting an ability on the stack and resolving it. Choosing targets is part of putting the ability on the stack and rolling the d20 happens later, as the ability resolves.
• Some effects may modify the result of a die roll. This may be part of the instruction to roll a die or it may come from other cards. Anything that references the “result” of a die roll is looking for the result after these modifications. Anything that is looking for the “natural result” is looking for the number shown on the face of the die before these modifications.
• Some abilities, like that of Pixie Guide and Barbarian Class, replace rolling a die with rolling extra dice and ignoring the lowest roll. The ignored rolls are not considered for the effect that instructed you to roll a die, and do not cause abilities to trigger. For all intents and purposes, once you determine which dice count, any extra dice were never rolled.
• Some effects instruct you to roll again. This uses the same number and type of dice as the original roll, and that roll will use the same set of possible outcomes.
• While playing Planechase, rolling the planar die will cause any ability that triggers whenever a player rolls one or more dice to trigger. However, any effect that refers to a numerical result will ignore the rolling of the planar die.
• Tournament events have more specific rules regarding dice and die-rolling. For more information, please see the most recent version of the Magic Tournament Rules at https://wpn.wizards.com/en/document/magic-gathering-tournament-rules.""","571291","141","","2022-Oct-16_04:05:28","USD","522","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms ","0","527428","1","$0.15","$0.15","1","1x","","fa05f317-b2f8-4eea-951b-0c374774764b","243305","","0"
"Earth-Cult Elemental","Red","{4}{R}{R}","6","C","(Adventures in the Forgotten Realms)","Creature — Elemental","6","6","""Siege Monster — When Earth-Cult Elemental enters the battlefield, roll a d20.
1—9 | Each player sacrifices a permanent.
10—19 | Each opponent sacrifices a permanent.
20 | Each opponent sacrifices two permanents.""","0","Aaron Miller","""• Players decide in turn order, starting with the active player (or the next opponent in turn order if the active player isn't sacrificing anything), which permanent(s) they will sacrifice. Players later in turn order will know which permanents were picked by earlier players while they make this choice. Once all choices have been made, all permanents are sacrificed simultaneously.
• Dice are identified by the number of faces each one has. For example, a d20 is a twenty-sided die.
• Dice used must have equally likely outcomes and the roll must be fair. Although physical dice are recommended, digital substitutes are allowed, provided they have the same number of equally likely outcomes as specified in the original roll instruction.
• An ability that tells you to roll a die will also specify what to do with the result of that roll. Most often, this is in the form of a “results table” in the card text.
• The instruction to roll a die and the effect that occurs because of the result are all part of the same ability. Players do not get the chance to respond to the ability after knowing the result of the roll.
• An effect that says “choose a target, then roll a d20” or similar still uses the normal process of putting an ability on the stack and resolving it. Choosing targets is part of putting the ability on the stack and rolling the d20 happens later, as the ability resolves.
• Some effects may modify the result of a die roll. This may be part of the instruction to roll a die or it may come from other cards. Anything that references the “result” of a die roll is looking for the result after these modifications. Anything that is looking for the “natural result” is looking for the number shown on the face of the die before these modifications.
• Some abilities, like that of Pixie Guide and Barbarian Class, replace rolling a die with rolling extra dice and ignoring the lowest roll. The ignored rolls are not considered for the effect that instructed you to roll a die, and do not cause abilities to trigger. For all intents and purposes, once you determine which dice count, any extra dice were never rolled.
• Some effects instruct you to roll again. This uses the same number and type of dice as the original roll, and that roll will use the same set of possible outcomes.
• While playing Planechase, rolling the planar die will cause any ability that triggers whenever a player rolls one or more dice to trigger. However, any effect that refers to a numerical result will ignore the rolling of the planar die.
• Tournament events have more specific rules regarding dice and die-rolling. For more information, please see the most recent version of the Magic Tournament Rules at https://wpn.wizards.com/en/document/magic-gathering-tournament-rules.""","571291","141","","2022-Oct-16_04:40:45","USD","688","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms ","0","527428","1","$0.15","$0.15","1","1x","","fa05f317-b2f8-4eea-951b-0c374774764b","243305","","0"
"Eccentric Apprentice","Blue","{2}{U}","3","U","(Adventures in the Forgotten Realms)","Creature — Tiefling Wizard","2","2","""Flying
When Eccentric Apprentice enters the battlefield, venture into the dungeon. (Enter the first room or advance to the next room.)
At the beginning of combat on your turn, if you've completed a dungeon, up to one target creature becomes a Bird with base power and toughness 1/1 and flying until end of turn.""","0","Campbell White","""• Eccentric Apprentice's last ability works even if it wasn't on the battlefield when you completed a dungeon and even if the dungeon was completed on a previous turn.
• A creature that becomes a Bird this way loses all other creature types but does not lose any of its abilities.
• The last ability will overwrite any previous effects that set the creature's power and toughness to specific numbers. Effects that otherwise modify the target creature's power and toughness will still apply no matter when they took effect. The same is true for +1/+1 counters.
• To venture into the dungeon, a player moves their venture marker into the next room of the dungeon they are currently in. If they aren't currently in a dungeon, that player instead chooses a dungeon card from outside the game, puts it into the command zone, and moves their venture marker onto the first room.
• Moving into a dungeon room will cause its room ability to trigger.
• Once you resolve the last room ability of a dungeon, that dungeon is now completed and is removed from the game.
• A player may only have one dungeon in the command zone at a time.
• The player venturing into the dungeon chooses which dungeon they will venture into. They may choose a dungeon that they have already completed this game.
• Dungeon cards are not part of a player's deck or sideboard. In both constructed and limited formats, players can use any dungeon card when they venture into the dungeon.
• You can only move forward (well, downward) in a dungeon, never backwards or sideways.
• Dungeons are removed from the game as a state-based action.
• If you somehow venture into the dungeon while a room's ability is on the stack, you will continue on in the dungeon. If you're already in the last room, complete that dungeon and start a new one.
• Choosing the dungeon or room to venture into is part of resolving the venture into the dungeon keyword action. Once that choice is made, players may not respond until after the appropriate room ability has triggered.""","571330","57","","2022-Oct-16_04:12:41","USD","549","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms ","0","527344","1","$0.24","$0.24","1","1x","","3baa08ac-9a94-4e22-91bb-c6966cd0a0de","243220","","0"
"Elturgard Ranger","Green","{4}{G}","5","C","(Adventures in the Forgotten Realms)","Creature — Human Elf Ranger","4","1","""Reach
When Elturgard Ranger enters the battlefield, create a 2/2 green Wolf creature token.""","0","Francisco Miyara","""""","571301","182","","2022-Oct-16_04:14:19","USD","557","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms ","0","527469","1","$0.14","$0.14","1","1x","","f6898737-957f-44a6-bef7-fb196658176f","243207","","0"
"Evolving Wilds","Land","","0","C","(Adventures in the Forgotten Realms)","Land","0","0","""{T}, Sacrifice Evolving Wilds: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.""","0","Brian Snõddy","""""","570767","353","","2022-Oct-16_04:21:24","USD","598","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Showcase","Not Using","Have","","","Forgotten realms ","0","530837","1","$0.31","$0.31","1","1x","","bf6069f2-7a32-4cb7-b2ab-ea6b51267cca","242804","","0"
"Evolving Wilds","Land","","0","C","(Rivals of Ixalan)","Land","0","0","""{T}, Sacrifice Evolving Wilds: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.""","0","Jonas De Ro","""""","315292","186","","2022-Oct-16_04:06:54","USD","529","Rivals of Ixalan","(RIX)","(rix)","RIX","[RIX]","[rix]","RIX","rix","","0","","Regular","Not Using","Have","","","Forgotten realms ","0","439850","1","$0.25","$0.25","1","1x","","62df0466-3bb4-423c-aae8-412205fb9f14","155590","","0"
"Eye of Vecna","","{2}","2","R","(Adventures in the Forgotten Realms)","Legendary Artifact","0","0","""When Eye of Vecna enters the battlefield, you draw a card and you lose 2 life.
At the beginning of your upkeep, you may pay {2}. If you do, you draw a card and you lose 2 life.""","0","Irina Nordsol","""""","571743","243","","2022-Oct-16_03:25:46","USD","479","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms ","0","527530","1","$0.56","$0.56","1","1x","","b91e2431-500e-441a-881d-094ebef62283","243412","","0"
"Eyes of the Beholder","Black","{4}{B}{B}","6","C","(Adventures in the Forgotten Realms)","Instant","0","0","""Target creature gets -11/-11 until end of turn.""","0","Kari Christensen","""""","571739","101","","2022-Oct-16_04:15:27","USD","565","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms ","0","527388","1","$0.15","$0.15","1","1x","","3f9e5402-690f-497d-ada3-aa41fa900fdd","243409","","0"
"Farideh's Fireball","Red","{3}{R}{R}","5","C","(Adventures in the Forgotten Realms)","Instant","0","0","""Farideh's Fireball deals 5 damage to target creature or planeswalker. Roll a d20.
1—9 | Farideh's Fireball deals 2 damage to each player.
10—20 | Farideh's Fireball deals 2 damage to each opponent.""","0","Josu Hernaiz","""""","571504","142","","2022-Oct-16_04:42:39","USD","705","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms ","0","527429","1","$0.15","$0.15","1","1x","","57a46987-f05a-4b83-af56-f18000874e65","243306","","0"
"Farideh's Fireball","Red","{3}{R}{R}","5","C","(Adventures in the Forgotten Realms)","Instant","0","0","""Farideh's Fireball deals 5 damage to target creature or planeswalker. Roll a d20.
1—9 | Farideh's Fireball deals 2 damage to each player.
10—20 | Farideh's Fireball deals 2 damage to each opponent.""","0","Josu Hernaiz","""""","571504","142","","2022-Oct-16_04:48:09","USD","770","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms ","0","527429","1","$0.15","$0.15","1","1x","","57a46987-f05a-4b83-af56-f18000874e65","243306","","0"
"Farideh, Devil's Chosen","Blue/Red","{2}{U}{R}","4","U","(Adventures in the Forgotten Realms)","Legendary Creature — Tiefling Warlock","3","3","""Dark One's Own Luck — Whenever you roll one or more dice, Farideh, Devil's Chosen gains flying and menace until end of turn. If any of those results was 10 or higher, draw a card.""","0","Magali Villeneuve","""""","571509","221","","2022-Oct-16_04:05:47","USD","525","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms ","0","527508","1","$0.25","$0.25","1","1x","","1b2ff142-029b-4446-960a-2ff200fb9aee","243315","","0"
"Fates' Reversal","Black","{1}{B}","2","C","(Adventures in the Forgotten Realms)","Sorcery","0","0","""Return up to one target creature card from your graveyard to your hand. Venture into the dungeon. (Enter the first room or advance to the next room.)""","0","Alix Branwyn","""• To venture into the dungeon, a player moves their venture marker into the next room of the dungeon they are currently in. If they aren't currently in a dungeon, that player instead chooses a dungeon card from outside the game, puts it into the command zone, and moves their venture marker onto the first room.
• Moving into a dungeon room will cause its room ability to trigger.
• Once you resolve the last room ability of a dungeon, that dungeon is now completed and is removed from the game.
• A player may only have one dungeon in the command zone at a time.
• The player venturing into the dungeon chooses which dungeon they will venture into. They may choose a dungeon that they have already completed this game.
• Dungeon cards are not part of a player's deck or sideboard. In both constructed and limited formats, players can use any dungeon card when they venture into the dungeon.
• You can only move forward (well, downward) in a dungeon, never backwards or sideways.
• Dungeons are removed from the game as a state-based action.
• If you somehow venture into the dungeon while a room's ability is on the stack, you will continue on in the dungeon. If you're already in the last room, complete that dungeon and start a new one.
• Choosing the dungeon or room to venture into is part of resolving the venture into the dungeon keyword action. Once that choice is made, players may not respond until after the appropriate room ability has triggered.""","571294","102","","2022-Oct-16_04:44:38","USD","725","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms ","0","527389","1","$0.15","$0.15","1","1x","","19ff3d76-e985-4d8d-837e-89360cc23824","243202","","0"
"Feign Death","Black","{B}","1","C","(Adventures in the Forgotten Realms)","Instant","0","0","""Until end of turn, target creature gains ""When this creature dies, return it to the battlefield tapped under its owner's control with a +1/+1 counter on it.""""","0","Maria Zolotukhina","""""","571201","103","","2022-Oct-16_04:42:28","USD","702","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms ","0","527390","1","$1.30","$1.30","1","1x","","32af7061-fca6-4a06-be3c-01881e6b96f7","243205","","0"
"Feywild Trickster","Blue","{2}{U}","3","U","(Adventures in the Forgotten Realms)","Creature — Gnome Warlock","2","2","""Whenever you roll one or more dice, create a 1/1 blue Faerie Dragon creature token with flying.""","0","Iris Compiet","""""","571357","58","","2022-Oct-16_04:03:07","USD","517","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms ","0","527345","1","$0.25","$0.25","1","1x","","c93e0296-69e0-45e0-a1c2-0214a53c52d0","243259","","0"
"Feywild Trickster","Blue","{2}{U}","3","U","(Adventures in the Forgotten Realms)","Creature — Gnome Warlock","2","2","""Whenever you roll one or more dice, create a 1/1 blue Faerie Dragon creature token with flying.""","0","Iris Compiet","""""","571357","58","","2022-Oct-16_04:14:40","USD","560","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms ","0","527345","1","$0.25","$0.25","1","1x","","c93e0296-69e0-45e0-a1c2-0214a53c52d0","243259","","0"
"Field of Ruin","Land","","0","U","(Ixalan)","Land","0","0","""{T}: Add {C}.
{2}, {T}, Sacrifice Field of Ruin: Destroy target nonbasic land an opponent controls. Each player searches their library for a basic land card, puts it onto the battlefield, then shuffles.""","0","Dimitar Marinski","""• If the target land is an illegal target by the time Field of Ruin's ability tries to resolve, the ability doesn't resolve. No players search for a basic land card or shuffles. If the target is legal but not destroyed (most likely because it has indestructible), each player does search and shuffle.""","301721","254","","2022-Oct-16_04:45:34","USD","737","Ixalan","(XLN)","(xln)","XLN","[XLN]","[xln]","XLN","xln","","0","","Regular","Not Using","Have","","","Forgotten realms ","0","435415","1","$0.44","$0.44","1","1x","","d72afb21-7bb0-4fd8-a529-ada92a654f61","145602","","0"
"Fifty Feet of Rope","","{1}","1","U","(Adventures in the Forgotten Realms)","Artifact","0","0","""Climb Over — {T}: Target Wall can't block this turn.
Tie Up — {3}, {T}: Target creature doesn't untap during its controller's next untap step.
Rappel Down — {4}, {T}: Venture into the dungeon. Activate only as a sorcery. (Enter the first room or advance to the next room.)""","0","Andrew Mar","""• Activating the Climb Over ability after a Wall has blocked won't change or undo that block.
• The Tie Up ability doesn't tap the creature, it just prevents it from untapping if it is already tapped or becomes tapped through some other means.
• To venture into the dungeon, a player moves their venture marker into the next room of the dungeon they are currently in. If they aren't currently in a dungeon, that player instead chooses a dungeon card from outside the game, puts it into the command zone, and moves their venture marker onto the first room.
• Moving into a dungeon room will cause its room ability to trigger.
• Once you resolve the last room ability of a dungeon, that dungeon is now completed and is removed from the game.
• A player may only have one dungeon in the command zone at a time.
• The player venturing into the dungeon chooses which dungeon they will venture into. They may choose a dungeon that they have already completed this game.
• Dungeon cards are not part of a player's deck or sideboard. In both constructed and limited formats, players can use any dungeon card when they venture into the dungeon.
• You can only move forward (well, downward) in a dungeon, never backwards or sideways.
• Dungeons are removed from the game as a state-based action.
• If you somehow venture into the dungeon while a room's ability is on the stack, you will continue on in the dungeon. If you're already in the last room, complete that dungeon and start a new one.
• Choosing the dungeon or room to venture into is part of resolving the venture into the dungeon keyword action. Once that choice is made, players may not respond until after the appropriate room ability has triggered.""","571080","244","","2022-Oct-16_04:12:59","USD","551","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms ","0","527531","1","$0.20","$0.20","1","1x","","ba7ebe7b-732f-4245-a194-e087c3878f61","243080","","0"
"Fighter Class","White/Red","{R}{W}","2","R","(Adventures in the Forgotten Realms)","Enchantment — Class","0","0","""(Gain the next level as a sorcery to add its ability.)
When Fighter Class enters the battlefield, search your library for an Equipment card, reveal it, put it into your hand, then shuffle.
{1}{R}{W}: Level 2
Equip abilities you activate cost {2} less to activate.
{3}{R}{W}: Level 3
Whenever a creature you control attacks, up to one target creature blocks it this combat if able.""","0","Volkan Baǵa","""• The discount to equip abilities applies only to generic mana requirements. If you control multiple Fighter Classes that are level 2 or higher, equip abilities cost {2} less for each one. This can't make an ability cost less than {0}.
• For the last triggered ability, if the target creature is tapped or is affected by a spell or ability that says it can't block, then it doesn't block. If there's a cost associated with having that creature block, its controller isn't forced to pay that cost, so it doesn't have to block in that case either.
• If the last triggered ability triggers more than once in the same combat, a single creature may be required to block more than one creature. As long as it doesn't have an ability that would allow that, its controller choose which attacking creature it blocks.
• Each Class has five abilities. The three in the major sections of its text box are class abilities. Class abilities can be static, activated, or triggered abilities. The other two are level abilities, one activated ability to advance the Class to level 2 and another to advance the Class to level 3.
• Each Class starts with only the first of three class abilities. As the first level ability resolves, the Class becomes level 2 and gains the second class ability. As the second level ability resolves, the Class becomes level 3 and gains the third class ability.
• Gaining a level won't remove abilities that a Class had at a previous level.
• Gaining a level is a normal activated ability. It uses the stack and can be responded to.
• You can't activate the first level ability of a Class unless that Class is level 1. Similarly, you can't activate the second level ability of a Class unless that Class is level 2.
• You can multiclass or even control multiple Class enchantments of the same class. Each Class permanent tracks its own level separately.
• Some Class cards have an effect that increases when more are under your control. For example, if you have multiple Barbarian Class cards, you roll that many additional dice and ignore that many of the lowest rolls.""","571518","222","","2022-Oct-16_04:35:45","USD","643","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms ","0","527509","1","$3.24","$3.24","1","1x","","d54a8329-b940-42c9-8ace-1d74407d14cb","243336","","0"
