Name,Color,Mana Value,CMC,Rarity,Edition (name),Card Type,Power,Toughness,Card Text,Acquired Price,Artists,Card Rulings,CardMarket ID,Collector's number,Condition,Creation Date,Currency,Delver Local ID,Edition,Edition (CODE),Edition (code),Edition CODE,Edition [CODE],Edition [code],Edition code,Edition code MTGO,Foil,Foil quantity,Foil/Etched,Frame Type,In DECKs (being used),In LISTs (owned),Is Commander?,Language,List name,Loyalty,MultiverseID,Non-foil quantity,Price,Price (total),Quantity,QuantityX,Reserved List,Scryfall ID,TCGPlayer productID,Tag,Zeros
"Druidic Ritual","Green","{2}{G}","3","C","(Commander Legends: Battle for Baldur's Gate)","Sorcery","0","0","""You may mill three cards. Then return up to one creature card and up to one land card from your graveyard to your hand. (To mill a card, put the top card of your library into your graveyard.)""","0","Vincent Christiaens","""• If you have fewer than three cards in your library, you can't choose to mill any cards this way.
• The creature and/or land card you return doesn't need to be one of the cards you just milled. It can be any card that is in your graveyard at that time.""","660910","227","","2023-Feb-05_02:11:23","USD","2770","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","CLBG 1/30/23","0","563110","3","$0.15","$0.45","3","3x","","54935597-b5d0-476d-82f3-42a9201e4556","273331","","0"
"Earth Tremor","Red","{3}{R}","4","C","(Commander Legends: Battle for Baldur's Gate)","Instant","0","0","""Earth Tremor deals damage to target creature or planeswalker equal to the number of lands you control.""","0","Borja Pindado","""""","660888","171","","2023-Feb-05_01:55:40","USD","2743","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","CLBG 1/30/23","0","563054","2","$0.15","$0.30","2","2x","","b5f700c6-7591-481d-b223-21f5b820e831","273306","","0"
"Ellyn Harbreeze, Busybody","White","{3}{W}","4","U","(Commander Legends: Battle for Baldur's Gate)","Legendary Creature — Human Peasant","2","4","""{T}: Look at the top X cards of your library, where X is the number of tokens you created this turn. Put one of those cards into your hand and the rest on the bottom of your library in a random order.
Choose a Background (You can have a Background as a second commander.)""","0","Dan Scott","""• Choose a Background is a variant of the partner ability. You may have two commanders if one of them is a legendary creature with the choose a background ability and the other is a legendary Background enchantment. Backgrounds and cards with choose a Background do not interact with cards which have any other partner ability.
• If your Commander deck has two commanders, you can include only cards whose own color identities are also found in your commanders’ combined color identities.
• Both commanders start in the command zone, and the remaining 98 cards (or 58 cards in a Commander Draft game) of your deck are shuffled to become your library.
• If your commander loses the choose a Background ability or stops being a Background during the game, as appropriate, it is still your commander.
• Once the game begins, your two commanders are tracked separately. If you cast one, you won’t have to pay an additional {2} the first time you cast the other. A player loses the game after having been dealt 21 combat damage from any one of them, not from both of them combined (although your Background won’t usually be a creature anyway).
• If something refers to your commander while you have two commanders, it refers to one of them of your choice. If you are instructed to perform an action on your commander (e.g. put it from the command zone into your hand due to Command Beacon), you choose one of your commanders at the time the effect happens.
• An effect that checks whether you control your commander is satisfied if you control one or both of your two commanders.
• You can choose two commanders that are the same color or colors.
• If a card refers to a commander creature you own, a Background won't usually be counted or included for that effect. If another spell or ability causes your Background to become a creature, however, it will be included. Any effect that refers to your commander or a commander you own or control without specifying creature will apply to a Background that is your commander, as appropriate.
• If you control a Background that grants an ability to commander creatures you own, and you own more than one commander creature, each of them will have that ability.""","658449","16","","2023-May-17_15:53:33","USD","5532","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","CLBG 1/30/23","0","562899","1","$0.15","$0.15","1","1x","","a038dbc9-0da1-4e65-9369-45c614f285f8","272550","","0"
"Ettercap // Web Shot","Green","{4}{G} // {2}{G}","5","C","(Commander Legends: Battle for Baldur's Gate)","Creature — Spider Beast // Instant — Adventure","2","5","""Reach
<>
Destroy target creature with flying. (Then exile this card. You may cast the creature later from exile.)""","0","Olivier Bernard","""• An adventurer card is a permanent card in every zone except the stack, as well as while on the stack if not cast as an Adventure. Ignore its alternative characteristics in those cases. For example, while it’s in your graveyard, Altar of Bhaal is an artifact card whose mana value is 2.
• When casting a spell as an Adventure, use the alternative characteristics and ignore all of the card’s normal characteristics. The spell’s color, mana cost, mana value, and so on are determined by only those alternative characteristics. If the spell leaves the stack, it immediately resumes using its normal characteristics.
• If you cast an adventurer card as an Adventure, use only its alternative characteristics to determine whether it’s legal to cast that spell.
• If a spell is cast as an Adventure, its controller exiles it instead of putting it into its owner’s graveyard as it resolves. For as long as it remains exiled, that player may cast it as a permanent spell. If an Adventure spell leaves the stack in any way other than resolving (most likely by being countered or by failing to resolve because its targets have all become illegal), that card won’t be exiled and the spell’s controller won’t be able to cast it as a permanent later.
• If an adventurer card ends up in exile for any other reason than by exiling itself while resolving, it won’t give you permission to cast it as a permanent spell.
• You must still follow any relevant timing rules for the permanent spell you cast from exile. Normally, you’ll be able to cast it only during your main phase while the stack is empty.
• If an effect copies an Adventure spell, that copy is exiled as it resolves. It ceases to exist as a state-based action; it’s not possible to cast the copy from exile.
• An effect may refer to a card, spell, or permanent that “has an Adventure.” This refers to a card, spell, or permanent that has an adventurer card’s set of alternative characteristics, even if they’re not being used and even if that card was never cast as an Adventure.
• If an object becomes a copy of an object that has an Adventure, the copy also has an Adventure. If it changes zones, it will either cease to exist (if it’s a token) or cease to be a copy (if it’s a nontoken permanent), and so you won’t be able to cast it as an Adventure.
• If an effect instructs you to choose a card name, you may choose the alternative Adventure name. Consider only the alternative characteristics to determine whether that is an appropriate name to choose.
• Casting a card as an Adventure isn’t casting it for an alternative cost. Effects that allow you to cast a spell for an alternative cost or without paying its mana cost may allow you to apply those to the Adventure.""","660911","231","","2023-Feb-05_02:11:49","USD","2771","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","CLBG 1/30/23","0","0","3","$0.15","$0.45","3","3x","","8f5228dc-ec9d-456f-a89c-1bc592a1bbab","273335","","0"
"Evolving Wilds","Land","","0","C","(Commander Legends: Battle for Baldur's Gate)","Land","0","0","""{T}, Sacrifice Evolving Wilds: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.""","0","Mauricio Calle","""""","660939","352","","2023-Mar-19_04:00:00","USD","4801","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","CLBG 1/30/23","0","563235","3","$0.20","$0.60","3","3x","","bbc8841a-0f6e-4078-a0b9-a4bda642182e","273364","","0"
"Faceless One","","{5}","5","S","(Commander Legends: Battle for Baldur's Gate)","Legendary Enchantment Creature — Background","3","3","""If Faceless One is your commander, choose a color before the game begins. Faceless One is the chosen color.
Choose a Background (You can have a Background as a second commander.)""","0","Gaboleps","""• Faceless One both has choose a Background and is itself a Background. This means that you may have two commanders if one of them is Faceless One and the other is either a Legendary Creature with the choose a background ability OR is a legendary Background enchantment. It does not allow you to have three commanders.""","658695","1","","2023-Mar-19_03:53:48","USD","4781","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","CLBG 1/30/23","0","570184","3","$0.20","$0.60","3","3x","","25564fba-5765-457b-8dd3-f26b877221b8","272628","","0"
"Fang Dragon // Forktail Sweep","Red","{5}{R}{R} // {1}{R}","7","C","(Commander Legends: Battle for Baldur's Gate)","Creature — Dragon // Sorcery — Adventure","6","3","""Flying
<>
Forktail Sweep deals 1 damage to each creature you don't control. (Then exile this card. You may cast the creature later from exile.)""","0","Andrey Kuzinskiy","""• An adventurer card is a permanent card in every zone except the stack, as well as while on the stack if not cast as an Adventure. Ignore its alternative characteristics in those cases. For example, while it’s in your graveyard, Altar of Bhaal is an artifact card whose mana value is 2.
• When casting a spell as an Adventure, use the alternative characteristics and ignore all of the card’s normal characteristics. The spell’s color, mana cost, mana value, and so on are determined by only those alternative characteristics. If the spell leaves the stack, it immediately resumes using its normal characteristics.
• If you cast an adventurer card as an Adventure, use only its alternative characteristics to determine whether it’s legal to cast that spell.
• If a spell is cast as an Adventure, its controller exiles it instead of putting it into its owner’s graveyard as it resolves. For as long as it remains exiled, that player may cast it as a permanent spell. If an Adventure spell leaves the stack in any way other than resolving (most likely by being countered or by failing to resolve because its targets have all become illegal), that card won’t be exiled and the spell’s controller won’t be able to cast it as a permanent later.
• If an adventurer card ends up in exile for any other reason than by exiling itself while resolving, it won’t give you permission to cast it as a permanent spell.
• You must still follow any relevant timing rules for the permanent spell you cast from exile. Normally, you’ll be able to cast it only during your main phase while the stack is empty.
• If an effect copies an Adventure spell, that copy is exiled as it resolves. It ceases to exist as a state-based action; it’s not possible to cast the copy from exile.
• An effect may refer to a card, spell, or permanent that “has an Adventure.” This refers to a card, spell, or permanent that has an adventurer card’s set of alternative characteristics, even if they’re not being used and even if that card was never cast as an Adventure.
• If an object becomes a copy of an object that has an Adventure, the copy also has an Adventure. If it changes zones, it will either cease to exist (if it’s a token) or cease to be a copy (if it’s a nontoken permanent), and so you won’t be able to cast it as an Adventure.
• If an effect instructs you to choose a card name, you may choose the alternative Adventure name. Consider only the alternative characteristics to determine whether that is an appropriate name to choose.
• Casting a card as an Adventure isn’t casting it for an alternative cost. Effects that allow you to cast a spell for an alternative cost or without paying its mana cost may allow you to apply those to the Adventure.""","658474","173","","2023-Feb-05_01:56:00","USD","2744","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","CLBG 1/30/23","0","0","3","$0.17","$0.51","3","3x","","3d74937b-c87f-4894-8f00-36e4d6844ebd","272594","","0"
"Fire Diamond","","{2}","2","C","(Commander Legends: Battle for Baldur's Gate)","Artifact","0","0","""Fire Diamond enters the battlefield tapped.
{T}: Add {R}.""","0","Gaboleps","""""","658518","313","","2023-Mar-19_03:54:26","USD","4782","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","CLBG 1/30/23","0","563196","2","$0.25","$0.50","2","2x","","5a561484-438b-4ce9-911e-97078ac5b0fa","272577","","0"
"Flaming Fist","White","{2}{W}","3","C","(Commander Legends: Battle for Baldur's Gate)","Legendary Enchantment — Background","0","0","""Commander creatures you own have ""Whenever this creature attacks, it gains double strike until end of turn.""""","0","Diego Gisbert","""• Choose a Background is a variant of the partner ability. You may have two commanders if one of them is a legendary creature with the choose a background ability and the other is a legendary Background enchantment. Backgrounds and cards with choose a Background do not interact with cards which have any other partner ability.
• If your Commander deck has two commanders, you can include only cards whose own color identities are also found in your commanders’ combined color identities.
• Both commanders start in the command zone, and the remaining 98 cards (or 58 cards in a Commander Draft game) of your deck are shuffled to become your library.
• If your commander loses the choose a Background ability or stops being a Background during the game, as appropriate, it is still your commander.
• Once the game begins, your two commanders are tracked separately. If you cast one, you won’t have to pay an additional {2} the first time you cast the other. A player loses the game after having been dealt 21 combat damage from any one of them, not from both of them combined (although your Background won’t usually be a creature anyway).
• If something refers to your commander while you have two commanders, it refers to one of them of your choice. If you are instructed to perform an action on your commander (e.g. put it from the command zone into your hand due to Command Beacon), you choose one of your commanders at the time the effect happens.
• An effect that checks whether you control your commander is satisfied if you control one or both of your two commanders.
• You can choose two commanders that are the same color or colors.
• If a card refers to a commander creature you own, a Background won't usually be counted or included for that effect. If another spell or ability causes your Background to become a creature, however, it will be included. Any effect that refers to your commander or a commander you own or control without specifying creature will apply to a Background that is your commander, as appropriate.
• If you control a Background that grants an ability to commander creatures you own, and you own more than one commander creature, each of them will have that ability.""","659049","18","","2023-Feb-05_01:47:53","USD","2721","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","CLBG 1/30/23","0","562901","3","$0.15","$0.45","3","3x","","ec122c9f-5513-4ba7-ae04-3c2060121d73","272698","","0"
"Flaming Fist Officer","White","{2}{W}","3","C","(Commander Legends: Battle for Baldur's Gate)","Creature — Gnome Soldier","2","2","""Whenever another creature you control leaves the battlefield, put a +1/+1 counter on Flaming Fist Officer.""","0","Darek Zabrocki","""""","660843","19","","2023-Feb-05_01:48:12","USD","2722","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","CLBG 1/30/23","0","562902","2","$0.12","$0.24","2","2x","","98722a04-0674-4083-b6f5-51bb88a99814","273312","","0"
"Gate Colossus","","{8}","8","U","(Commander Legends: Battle for Baldur's Gate)","Artifact Creature — Construct","8","8","""This spell costs {1} less to cast for each Gate you control.
Gate Colossus can't be blocked by creatures with power 2 or less.
Whenever a Gate enters the battlefield under your control, you may put Gate Colossus from your graveyard on top of your library.""","0","Emmanuel Shiu","""• Once a creature with power 3 or greater has blocked this creature, changing the power of the blocking creature won't cause this creature to become unblocked.""","660284","315","","2023-Jan-30_21:34:00","USD","2053","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","CLBG 1/30/23","0","563198","1","$0.20","$0.20","1","1x","","5b2318e7-250d-4a30-8b45-55d4c1db68e9","273051","","0"
"Genasi Enforcers","Red","{1}{R}","2","C","(Commander Legends: Battle for Baldur's Gate)","Creature — Elemental Shaman","1","3","""Myriad (Whenever this creature attacks, for each opponent other than defending player, you may create a token that's a copy of this creature that's tapped and attacking that player or a planeswalker they control. Exile the tokens at end of combat.)
{1}{R}: Creatures you control named Genasi Enforcers get +1/+0 until end of turn.""","0","Joshua Raphael","""• The term “defending player” in the myriad rules (or any other ability of an attacking creature) refers to the player the creature with myriad was attacking or the controller of the planeswalker it was attacking at the time the ability resolves. If that creature is no longer attacking, it refers to the player it was last attacking or the controller of the planeswalker it was last attacking.
• If the defending player is your only opponent, no tokens are put onto the battlefield.
• You choose whether each token is attacking the player or a planeswalker they control as the token is created. If it’s attacking a planeswalker, you choose which one.
• Although the tokens enter the battlefield attacking, they were never declared as attackers. Abilities that trigger whenever a creature attacks won’t trigger, including the myriad ability of the tokens. If there are any costs to have a creature attack, those costs won’t apply to the tokens.
• The tokens all enter the battlefield at the same time.
• Each token copies exactly what was printed on the original creature and nothing else. It doesn’t copy whether that creature is tapped or untapped, whether it has any counters on it or Auras and Equipment attached to it, or any non-copy effects that have changed its power, toughness, types, color, and so on.
• Any enters-the-battlefield abilities of the copied creature will trigger when the tokens enter the battlefield. Any “as [this permanent] enters the battlefield” or “[this permanent] enters the battlefield with” abilities of the copied creature will also work.
• If myriad creates more than one token for any given player (due to an effect such as the one Doubling Season creates), you may choose separately for each token whether it’s attacking the player or a planeswalker they control.
• If a token created with the myriad ability phases out before the next end step, the delayed triggered ability will still trigger at the beginning of the next end step after it phases in again. However, if it phases out with that triggered ability on the stack, it won't be exiled, and the delayed triggered ability won't trigger again during future end steps.""","660274","177","","2023-Feb-05_01:56:18","USD","2745","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","CLBG 1/30/23","0","563060","3","$0.14","$0.42","3","3x","","5ac424e1-7806-46ee-84a9-ca2f0dd468a4","273311","","0"
"Geode Golem","","{5}","5","U","(Commander Legends: Battle for Baldur's Gate)","Artifact Creature — Golem","5","3","""Trample
Whenever Geode Golem deals combat damage to a player, you may cast your commander from the command zone without paying its mana cost. (You still pay any additional costs.)""","0","David Astruga","""• If you wish to cast your commander without paying its mana cost, you must cast it while the triggered ability of Geode Golem is resolving. You can't cast for free it later in the turn. It may be cast at a time you normally wouldn't be able to cast a creature spell, but other restrictions (such as “Cast this card only from your graveyard”) are enforced.
• If you cast a card “without paying its mana cost,” you can't choose to cast it for any alternative costs, such as bestow costs. You can, however, pay additional costs. If the card has any mandatory additional costs, such as the commander tax, those must be paid to cast the card.
• If a spell has {X} in its mana cost, you must choose 0 as the value of X when casting it without paying its mana cost.
• Geode Golem's triggered ability triggers even if your commander isn't in the command zone at the time Geode Golem deals combat damage to a player. If your commander finds its way there before the trigger resolves, you can cast it.
• Geode Golem's triggered ability triggers even if it's dealt lethal damage at the same time it deals combat damage to a player.""","660929","316","","2023-Jan-30_21:34:01","USD","2054","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","CLBG 1/30/23","0","563199","1","$0.30","$0.30","1","1x","","4bdc8f60-fa67-4dd6-94af-8250eb7f7141","273374","","0"
"Ghastly Death Tyrant","Black","{4}{B}{B}","6","C","(Commander Legends: Battle for Baldur's Gate)","Creature — Beholder Skeleton","6","5","""When Ghastly Death Tyrant enters the battlefield, choose one —
• Disintegration Ray — Destroy target enchantment an opponent controls. You lose life equal to its mana value.
• Death Ray — Creatures you control gain deathtouch until end of turn.""","0","Peter Polach","""""","660873","127","","2023-Jan-31_13:12:55","USD","2127","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","CLBG 1/30/23","0","563010","3","$0.12","$0.36","3","3x","","564728ed-dbf0-471c-a34a-5bd3b486b7e5","273399","","0"
"Githzerai Monk","White","{4}{W}","5","U","(Commander Legends: Battle for Baldur's Gate)","Creature — Gith Monk","3","2","""Flash
Flying
Psychic Defense — When Githzerai Monk enters the battlefield, tap all creatures you don't control.""","0","Dan Scott","""""","660710","20","","2023-May-17_15:53:43","USD","5533","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","CLBG 1/30/23","0","562903","1","$0.20","$0.20","1","1x","","43a088ea-c397-4bdd-8779-59561ff73ec2","273111","","0"
"Goggles of Night","Blue","{1}{U}","2","C","(Commander Legends: Battle for Baldur's Gate)","Artifact — Equipment","0","0","""Whenever equipped creature deals combat damage to a player, scry 1, then draw a card. (To scry 1, look at the top card of your library, then you may put that card on the bottom of your library.)
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)""","0","Jeff Dee","""""","659069","384","","2023-Feb-02_03:07:30","USD","2491","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Showcase","Not Using","Have","","","CLBG 1/30/23","0","570257","1","$0.15","$0.15","1","1x","","5753e654-f02c-46eb-b5f5-cba1a99a0253","272563","","0"
"Goggles of Night","Blue","{1}{U}","2","C","(Commander Legends: Battle for Baldur's Gate)","Artifact — Equipment","0","0","""Whenever equipped creature deals combat damage to a player, scry 1, then draw a card. (To scry 1, look at the top card of your library, then you may put that card on the bottom of your library.)
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)""","0","Forrest Imel","""""","658458","74","","2023-Feb-02_03:07:33","USD","2492","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","CLBG 1/30/23","0","562957","3","$0.15","$0.45","3","3x","","deb2aa14-4b8d-4f33-856d-296bc59a0ade","272562","","0"
"Goliath Paladin","White","{4}{W}","5","C","(Commander Legends: Battle for Baldur's Gate)","Creature — Giant Knight","3","6","""Vigilance
When Goliath Paladin enters the battlefield, you take the initiative.""","0","John Severin Brassell","""• The initiative is a designation a player can have. A player with the initiative designation is said to “have the initiative.” The initiative carries two inherent rules. First, whenever a player takes the initiative, and at the beginning of the upkeep of the player with the initiative, that player ventures into Undercity. Second, whenever one or more creatures a player controls deal combat damage to the player who has the initiative, the first player takes the initiative. Also, some abilities will refer to having the initiative and provide other benefits.
• There is no initiative in a game until an effect instructs a player to take the initiative. Once a player is instructed to do this, they have the initiative until another player takes the initiative.
• Only one player can have the initiative at a time. As one player takes the initiative, any other player that had the initiative ceases to have it.
• A player who currently has the initiative may take the initiative again. This causes that player to venture into Undercity again, but does not cause them to have multiple initiative designations.
• If the player with the initiative leaves the game, the active player takes the initiative at the same time that player leaves the game. If the active player is leaving the game or if there is no active player, the next player in turn order takes the initiative.
• In a Two-Headed Giant game, if both players on a team deal combat damage to the player that has the initiative at the same time, the player with the initiative will choose the order of the triggered abilities. Then, as those abilities resolve, one team member takes the initiative (and ventures into Undercity) and then the other team member does the same. The last player to take the initiative keeps it until the initiative changes again.
• You cannot venture into Undercity unless instructed to do so, either because you have the initiative at the beginning of your upkeep or because you take the initiative. Notably, if you aren’t in a dungeon and an effect instructs you to venture into the dungeon (not venture into Undercity), you can’t start Undercity.
• Similarly, when instructed to venture into Undercity, you can’t start a dungeon that isn’t Undercity.
• If you aren’t in a dungeon when instructed to venture into Undercity, you will put Undercity into the command zone and move your venture marker to Secret Entrance (the first room).
• If you’re already in a dungeon when instructed to venture into Undercity, you move to the next room of that dungeon. If you are already in the last room, you will complete that dungeon and start Undercity. This is true whether you’re already in Undercity or any other dungeon.""","660844","21","","2023-Feb-05_01:48:40","USD","2723","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","CLBG 1/30/23","0","562904","2","$0.30","$0.60","2","2x","","ab8324aa-f356-42bc-9664-46803bc8a93b","273315","","0"
"Gray Harbor Merfolk","Blue","{1}{U}","2","C","(Commander Legends: Battle for Baldur's Gate)","Creature — Merfolk Rogue","0","3","""Gray Harbor Merfolk can't be blocked.
Gray Harbor Merfolk gets +2/+0 as long as you control a commander that's a creature or planeswalker.""","0","Ben Wootten","""""","660858","75","","2023-Feb-02_03:07:35","USD","2493","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","CLBG 1/30/23","0","562958","2","$0.15","$0.30","2","2x","","1b211832-907e-43d6-81af-c58fdd427303","273354","","0"
"Gray Slaad // Entropic Decay","Black","{2}{B} // {1}{B}","3","C","(Commander Legends: Battle for Baldur's Gate)","Creature — Frog Horror // Sorcery — Adventure","4","1","""As long as there are four or more creature cards in your graveyard, Gray Slaad has menace and deathtouch.
<>
Mill four cards. (Then exile this card. You may cast the creature later from exile.)""","0","Piotr Foksowicz","""• An adventurer card is a permanent card in every zone except the stack, as well as while on the stack if not cast as an Adventure. Ignore its alternative characteristics in those cases. For example, while it’s in your graveyard, Altar of Bhaal is an artifact card whose mana value is 2.
• When casting a spell as an Adventure, use the alternative characteristics and ignore all of the card’s normal characteristics. The spell’s color, mana cost, mana value, and so on are determined by only those alternative characteristics. If the spell leaves the stack, it immediately resumes using its normal characteristics.
• If you cast an adventurer card as an Adventure, use only its alternative characteristics to determine whether it’s legal to cast that spell.
• If a spell is cast as an Adventure, its controller exiles it instead of putting it into its owner’s graveyard as it resolves. For as long as it remains exiled, that player may cast it as a permanent spell. If an Adventure spell leaves the stack in any way other than resolving (most likely by being countered or by failing to resolve because its targets have all become illegal), that card won’t be exiled and the spell’s controller won’t be able to cast it as a permanent later.
• If an adventurer card ends up in exile for any other reason than by exiling itself while resolving, it won’t give you permission to cast it as a permanent spell.
• You must still follow any relevant timing rules for the permanent spell you cast from exile. Normally, you’ll be able to cast it only during your main phase while the stack is empty.
• If an effect copies an Adventure spell, that copy is exiled as it resolves. It ceases to exist as a state-based action; it’s not possible to cast the copy from exile.
• An effect may refer to a card, spell, or permanent that “has an Adventure.” This refers to a card, spell, or permanent that has an adventurer card’s set of alternative characteristics, even if they’re not being used and even if that card was never cast as an Adventure.
• If an object becomes a copy of an object that has an Adventure, the copy also has an Adventure. If it changes zones, it will either cease to exist (if it’s a token) or cease to be a copy (if it’s a nontoken permanent), and so you won’t be able to cast it as an Adventure.
• If an effect instructs you to choose a card name, you may choose the alternative Adventure name. Consider only the alternative characteristics to determine whether that is an appropriate name to choose.
• Casting a card as an Adventure isn’t casting it for an alternative cost. Effects that allow you to cast a spell for an alternative cost or without paying its mana cost may allow you to apply those to the Adventure.""","660874","129","","2023-Jan-31_13:13:18","USD","2139","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","CLBG 1/30/23","0","0","3","$0.15","$0.45","3","3x","","0c2b6960-ff4c-4557-ba6d-d504f87d4516","273403","","0"
"Greatsword of Tyr","White","{1}{W}","2","C","(Commander Legends: Battle for Baldur's Gate)","Artifact — Equipment","0","0","""Whenever equipped creature attacks, put a +1/+1 counter on it and tap up to one target creature defending player controls.
Equip {W} ({W}: Attach to target creature you control. Equip only as a sorcery.)""","0","Titus Lunter","""""","659831","22","","2023-Feb-05_01:49:02","USD","2724","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","CLBG 1/30/23","0","562905","3","$0.25","$0.75","3","3x","","50088a60-642b-47ed-a289-ef0b617b688f","272908","","0"
"Guardian Naga // Banishing Coils","White","{5}{W}{W} // {2}{W}","7","C","(Commander Legends: Battle for Baldur's Gate)","Creature — Naga // Instant — Adventure","5","6","""Vigilance
As long as it's your turn, prevent all damage that would be dealt to Guardian Naga.
<>
Exile target artifact or enchantment. (Then exile this card. You may cast the creature later from exile.)""","0","Tom Babbey","""• An adventurer card is a permanent card in every zone except the stack, as well as while on the stack if not cast as an Adventure. Ignore its alternative characteristics in those cases. For example, while it’s in your graveyard, Altar of Bhaal is an artifact card whose mana value is 2.
• When casting a spell as an Adventure, use the alternative characteristics and ignore all of the card’s normal characteristics. The spell’s color, mana cost, mana value, and so on are determined by only those alternative characteristics. If the spell leaves the stack, it immediately resumes using its normal characteristics.
• If you cast an adventurer card as an Adventure, use only its alternative characteristics to determine whether it’s legal to cast that spell.
• If a spell is cast as an Adventure, its controller exiles it instead of putting it into its owner’s graveyard as it resolves. For as long as it remains exiled, that player may cast it as a permanent spell. If an Adventure spell leaves the stack in any way other than resolving (most likely by being countered or by failing to resolve because its targets have all become illegal), that card won’t be exiled and the spell’s controller won’t be able to cast it as a permanent later.
• If an adventurer card ends up in exile for any other reason than by exiling itself while resolving, it won’t give you permission to cast it as a permanent spell.
• You must still follow any relevant timing rules for the permanent spell you cast from exile. Normally, you’ll be able to cast it only during your main phase while the stack is empty.
• If an effect copies an Adventure spell, that copy is exiled as it resolves. It ceases to exist as a state-based action; it’s not possible to cast the copy from exile.
• An effect may refer to a card, spell, or permanent that “has an Adventure.” This refers to a card, spell, or permanent that has an adventurer card’s set of alternative characteristics, even if they’re not being used and even if that card was never cast as an Adventure.
• If an object becomes a copy of an object that has an Adventure, the copy also has an Adventure. If it changes zones, it will either cease to exist (if it’s a token) or cease to be a copy (if it’s a nontoken permanent), and so you won’t be able to cast it as an Adventure.
• If an effect instructs you to choose a card name, you may choose the alternative Adventure name. Consider only the alternative characteristics to determine whether that is an appropriate name to choose.
• Casting a card as an Adventure isn’t casting it for an alternative cost. Effects that allow you to cast a spell for an alternative cost or without paying its mana cost may allow you to apply those to the Adventure.""","659837","23","","2023-Feb-05_01:49:24","USD","2725","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","CLBG 1/30/23","0","0","2","$0.17","$0.34","2","2x","","18da890e-0f8d-41e9-a29f-24cb5393c464","272979","","0"
