Name,Color,Mana Value,CMC,Rarity,Edition (name),Card Type,Power,Toughness,Card Text,Acquired Price,Artists,Card Rulings,CardMarket ID,Collector's number,Condition,Creation Date,Currency,Delver Local ID,Edition,Edition (CODE),Edition (code),Edition CODE,Edition [CODE],Edition [code],Edition code,Edition code MTGO,Foil,Foil quantity,Foil/Etched,Frame Type,In DECKs (being used),In LISTs (owned),Is Commander?,Language,List name,Loyalty,MultiverseID,Non-foil quantity,Price,Price (total),Quantity,QuantityX,Reserved List,Scryfall ID,TCGPlayer productID,Tag,Zeros
"Divine Smite","White","{1}{W}","2","U","(Adventures in the Forgotten Realms)","Instant","0","0","""Target creature or planeswalker an opponent controls phases out. If that permanent is black, exile it instead. (If it phases out, treat it and anything attached to it as though they don't exist until its controller's next turn.)""","0","Bryan Sola","""• An attacking or blocking creature that phases out is removed from combat.
• Phasing out doesn't cause any “leaves the battlefield” abilities to trigger. Similarly, phasing in won't cause any “enters the battlefield” abilities to trigger.
• Phased out permanents are treated as though they don't exist. They can't be the target of spells or abilities, their static abilities have no effect on the game, their triggered abilities can't trigger, they can't attack or block, and so on.
• As a creature is phased out, Auras and Equipment attached to it also phase out at the same time. Those Auras and Equipment will phase in at the same time that creature does, and they'll phase in still attached to that creature.
• Permanents phase back in during their controller's untap step, immediately before that player untaps their permanents. Creatures that phase in this way are able to attack and pay a cost of {T} during that turn. If a permanent had counters on it when it phased out, it will have those counters when it phases back in.
• Any continuous effects with a “for as long as” duration, such as that of Mind Flayer, ignore phased-out objects. If ignoring those objects causes the effect's conditions to no longer be met, the duration will expire.
• Choices made for permanents as they entered the battlefield are remembered when they phase in.
• If an opponent gains control of your nonblack creature, you phase it out with Divine Smite, and the duration of the control-change effect expires before it phases back in, your creature phases in under your control as that opponent's next untap step begins. If they leave the game before their next untap step, it phases in as the next untap step begins after their turn would have begun.""","571728","12","","2023-May-17_16:02:28","USD","5563","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms 1/31/23","0","527299","1","$0.22","$0.22","1","1x","","6b8d0852-4df3-4b29-830d-c6975265ef53","243399","","0"
"Dragon's Disciple","White","{1}{W}","2","U","(Adventures in the Forgotten Realms)","Creature — Human Monk","1","3","""As Dragon's Disciple enters the battlefield, you may reveal a Dragon card from your hand. If you do or if you control a Dragon, Dragon's Disciple enters the battlefield with a +1/+1 counter on it.
Dragons you control have ward {1}. (Whenever a Dragon you control becomes the target of a spell or ability an opponent controls, counter it unless that player pays {1}.)""","0","Lucas Graciano","""• A Dragon card is a card with the creature type Dragon in its type line. Similarly, a creature on the battlefield is a Dragon if it has the Dragon creature type. A card that has “Dragon” in the name (such as Dragon's Disciple) isn't a Dragon card unless it also has the Dragon creature type.
• Revealing a Dragon card happens as Dragon's Disciple resolves. It is not an additional cost for casting the spell.
• If you choose to reveal a Dragon card from your hand and also control a Dragon, Dragon's Disciple still only gets a single +1/+1 counter.
• Players can respond to Dragon's Disciple while it is on the stack, but they cannot respond to the choice of whether or not to reveal a Dragon as it enters the battlefield. Notably, that means they can't remove your Dragon from play to prevent Dragon's Disciple from getting the counter once you've decided not to reveal a Dragon card.
• If a player casts a spell that targets multiple permanents their opponent controls with ward, each of those ward abilities will trigger. If that player doesn't pay for all of them, the spell will be countered.""","571307","13","","2023-May-17_16:02:33","USD","5564","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms 1/31/23","0","527300","2","$0.19","$0.38","2","2x","","9e5e6b78-3e99-49f5-9eaf-bbb2e9789fbe","243214","","0"
"Dueling Rapier","Red","{R}","1","C","(Adventures in the Forgotten Realms)","Artifact — Equipment","0","0","""Flash
When Dueling Rapier enters the battlefield, attach it to target creature you control.
Equipped creature gets +2/+0.
Equip {4} ({4}: Attach to target creature you control. Equip only as a sorcery.)""","0","Anna Podedworna","""""","571092","140","","2023-Feb-05_17:43:35","USD","2956","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms 1/31/23","0","527427","2","$0.15","$0.30","2","2x","","c304118a-c83b-490a-b0e2-721734a996ee","243096","","0"
"Dungeon Map","","{3}","3","U","(Adventures in the Forgotten Realms)","Artifact","0","0","""{T}: Add {C}.
{3}, {T}: Venture into the dungeon. Activate only as a sorcery. (Enter the first room or advance to the next room.)""","0","Aaron Miller","""• Choosing the dungeon or room to venture into is part of resolving the venture into the dungeon keyword action. Once that choice is made, players may not respond until after the appropriate room ability has triggered.
• To venture into the dungeon, a player moves their venture marker into the next room of the dungeon they are currently in. If they aren't currently in a dungeon, that player instead chooses a dungeon card from outside the game, puts it into the command zone, and moves their venture marker onto the first room.
• Moving into a dungeon room will cause its room ability to trigger.
• Once you resolve the last room ability of a dungeon, that dungeon is now completed and is removed from the game.
• A player may only have one dungeon in the command zone at a time.
• The player venturing into the dungeon chooses which dungeon they will venture into. They may choose a dungeon that they have already completed this game.
• Dungeon cards are not part of a player's deck or sideboard. In both constructed and limited formats, players can use any dungeon card when they venture into the dungeon.
• You can only move forward (well, downward) in a dungeon, never backwards or sideways.
• Dungeons are removed from the game as a state-based action.
• If you somehow venture into the dungeon while a room's ability is on the stack, you will continue on in the dungeon. If you're already in the last room, complete that dungeon and start a new one.""","571293","242","","2023-Jan-31_12:32:26","USD","2105","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms 1/31/23","0","527529","1","$0.24","$0.24","1","1x","","028506ad-ad36-44e5-b488-d038e2d2445f","243191","","0"
"Dwarfhold Champion","White","{1}{W}","2","C","(Adventures in the Forgotten Realms)","Creature — Dwarf Warrior","3","1","""As long as Dwarfhold Champion is equipped, it gets +0/+2.""","0","Miguel Mercado","""""","571193","14","","2023-Feb-05_17:47:14","USD","2976","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms 1/31/23","0","527301","1","$0.11","$0.11","1","1x","","2404a028-05f5-469b-80e0-e820721ff266","243216","","0"
"Earth-Cult Elemental","Red","{4}{R}{R}","6","C","(Adventures in the Forgotten Realms)","Creature — Elemental","6","6","""Siege Monster — When Earth-Cult Elemental enters the battlefield, roll a d20.
1—9 | Each player sacrifices a permanent.
10—19 | Each opponent sacrifices a permanent.
20 | Each opponent sacrifices two permanents.""","0","Aaron Miller","""• Players decide in turn order, starting with the active player (or the next opponent in turn order if the active player isn't sacrificing anything), which permanent(s) they will sacrifice. Players later in turn order will know which permanents were picked by earlier players while they make this choice. Once all choices have been made, all permanents are sacrificed simultaneously.
• Dice are identified by the number of faces each one has. For example, a d20 is a twenty-sided die.
• Dice used must have equally likely outcomes and the roll must be fair. Although physical dice are recommended, digital substitutes are allowed, provided they have the same number of equally likely outcomes as specified in the original roll instruction.
• An ability that tells you to roll a die will also specify what to do with the result of that roll. Most often, this is in the form of a “results table” in the card text.
• The instruction to roll a die and the effect that occurs because of the result are all part of the same ability. Players do not get the chance to respond to the ability after knowing the result of the roll.
• An effect that says “choose a target, then roll a d20” or similar still uses the normal process of putting an ability on the stack and resolving it. Choosing targets is part of putting the ability on the stack and rolling the d20 happens later, as the ability resolves.
• Some effects may modify the result of a die roll. This may be part of the instruction to roll a die or it may come from other cards. Anything that references the “result” of a die roll is looking for the result after these modifications. Anything that is looking for the “natural result” is looking for the number shown on the face of the die before these modifications.
• Some abilities, like that of Pixie Guide and Barbarian Class, replace rolling a die with rolling extra dice and ignoring the lowest roll. The ignored rolls are not considered for the effect that instructed you to roll a die, and do not cause abilities to trigger. For all intents and purposes, once you determine which dice count, any extra dice were never rolled.
• Some effects instruct you to roll again. This uses the same number and type of dice as the original roll, and that roll will use the same set of possible outcomes.
• While playing Planechase, rolling the planar die will cause any ability that triggers whenever a player rolls one or more dice to trigger. However, any effect that refers to a numerical result will ignore the rolling of the planar die.
• Tournament events have more specific rules regarding dice and die-rolling. For more information, please see the most recent version of the Magic Tournament Rules at https://wpn.wizards.com/en/document/magic-gathering-tournament-rules.""","571291","141","","2023-Feb-05_17:43:52","USD","2957","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms 1/31/23","0","527428","2","$0.15","$0.30","2","2x","","fa05f317-b2f8-4eea-951b-0c374774764b","243305","","0"
"Elturgard Ranger","Green","{4}{G}","5","C","(Adventures in the Forgotten Realms)","Creature — Human Elf Ranger","4","1","""Reach
When Elturgard Ranger enters the battlefield, create a 2/2 green Wolf creature token.""","0","Francisco Miyara","""""","571301","182","","2023-Feb-05_17:40:07","USD","2935","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms 1/31/23","0","527469","1","$0.14","$0.14","1","1x","","f6898737-957f-44a6-bef7-fb196658176f","243207","","0"
"Evolving Wilds","Land","","0","C","(Adventures in the Forgotten Realms)","Land","0","0","""{T}, Sacrifice Evolving Wilds: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.""","0","Muhammad Firdaus","""""","570960","256","","2023-Apr-30_03:41:53","USD","4951","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms 1/31/23","0","527543","1","$0.20","$0.20","1","1x","","71afb548-691d-4c72-b369-85f9b451c71d","242994","","0"
"Evolving Wilds","Land","","0","C","(Adventures in the Forgotten Realms)","Land","0","0","""{T}, Sacrifice Evolving Wilds: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.""","0","Brian Snõddy","""""","570767","353","","2023-Apr-30_03:41:59","USD","4952","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Showcase","Not Using","Have","","","Forgotten realms 1/31/23","0","530837","1","$0.31","$0.31","1","1x","","bf6069f2-7a32-4cb7-b2ab-ea6b51267cca","242804","","0"
"Eyes of the Beholder","Black","{4}{B}{B}","6","C","(Adventures in the Forgotten Realms)","Instant","0","0","""Target creature gets -11/-11 until end of turn.""","0","Kari Christensen","""""","571739","101","","2023-Jan-31_15:51:31","USD","2252","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms 1/31/23","0","527388","1","$0.15","$0.15","1","1x","","3f9e5402-690f-497d-ada3-aa41fa900fdd","243409","","0"
"Farideh's Fireball","Red","{3}{R}{R}","5","C","(Adventures in the Forgotten Realms)","Instant","0","0","""Farideh's Fireball deals 5 damage to target creature or planeswalker. Roll a d20.
1—9 | Farideh's Fireball deals 2 damage to each player.
10—20 | Farideh's Fireball deals 2 damage to each opponent.""","0","Josu Hernaiz","""""","571504","142","","2023-Feb-05_17:44:08","USD","2958","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms 1/31/23","0","527429","2","$0.15","$0.30","2","2x","","57a46987-f05a-4b83-af56-f18000874e65","243306","","0"
"Fates' Reversal","Black","{1}{B}","2","C","(Adventures in the Forgotten Realms)","Sorcery","0","0","""Return up to one target creature card from your graveyard to your hand. Venture into the dungeon. (Enter the first room or advance to the next room.)""","0","Alix Branwyn","""• To venture into the dungeon, a player moves their venture marker into the next room of the dungeon they are currently in. If they aren't currently in a dungeon, that player instead chooses a dungeon card from outside the game, puts it into the command zone, and moves their venture marker onto the first room.
• Moving into a dungeon room will cause its room ability to trigger.
• Once you resolve the last room ability of a dungeon, that dungeon is now completed and is removed from the game.
• A player may only have one dungeon in the command zone at a time.
• The player venturing into the dungeon chooses which dungeon they will venture into. They may choose a dungeon that they have already completed this game.
• Dungeon cards are not part of a player's deck or sideboard. In both constructed and limited formats, players can use any dungeon card when they venture into the dungeon.
• You can only move forward (well, downward) in a dungeon, never backwards or sideways.
• Dungeons are removed from the game as a state-based action.
• If you somehow venture into the dungeon while a room's ability is on the stack, you will continue on in the dungeon. If you're already in the last room, complete that dungeon and start a new one.
• Choosing the dungeon or room to venture into is part of resolving the venture into the dungeon keyword action. Once that choice is made, players may not respond until after the appropriate room ability has triggered.""","571294","102","","2023-Jan-31_15:51:34","USD","2254","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms 1/31/23","0","527389","1","$0.15","$0.15","1","1x","","19ff3d76-e985-4d8d-837e-89360cc23824","243202","","0"
"Feign Death","Black","{B}","1","C","(Adventures in the Forgotten Realms)","Instant","0","0","""Until end of turn, target creature gains ""When this creature dies, return it to the battlefield tapped under its owner's control with a +1/+1 counter on it.""""","0","Maria Zolotukhina","""""","571201","103","","2023-Jan-31_15:51:32","USD","2253","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms 1/31/23","0","527390","1","$1.30","$1.30","1","1x","","32af7061-fca6-4a06-be3c-01881e6b96f7","243205","","0"
"Fifty Feet of Rope","","{1}","1","U","(Adventures in the Forgotten Realms)","Artifact","0","0","""Climb Over — {T}: Target Wall can't block this turn.
Tie Up — {3}, {T}: Target creature doesn't untap during its controller's next untap step.
Rappel Down — {4}, {T}: Venture into the dungeon. Activate only as a sorcery. (Enter the first room or advance to the next room.)""","0","Andrew Mar","""• Activating the Climb Over ability after a Wall has blocked won't change or undo that block.
• The Tie Up ability doesn't tap the creature, it just prevents it from untapping if it is already tapped or becomes tapped through some other means.
• To venture into the dungeon, a player moves their venture marker into the next room of the dungeon they are currently in. If they aren't currently in a dungeon, that player instead chooses a dungeon card from outside the game, puts it into the command zone, and moves their venture marker onto the first room.
• Moving into a dungeon room will cause its room ability to trigger.
• Once you resolve the last room ability of a dungeon, that dungeon is now completed and is removed from the game.
• A player may only have one dungeon in the command zone at a time.
• The player venturing into the dungeon chooses which dungeon they will venture into. They may choose a dungeon that they have already completed this game.
• Dungeon cards are not part of a player's deck or sideboard. In both constructed and limited formats, players can use any dungeon card when they venture into the dungeon.
• You can only move forward (well, downward) in a dungeon, never backwards or sideways.
• Dungeons are removed from the game as a state-based action.
• If you somehow venture into the dungeon while a room's ability is on the stack, you will continue on in the dungeon. If you're already in the last room, complete that dungeon and start a new one.
• Choosing the dungeon or room to venture into is part of resolving the venture into the dungeon keyword action. Once that choice is made, players may not respond until after the appropriate room ability has triggered.""","571080","244","","2023-Jan-31_12:32:19","USD","2102","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms 1/31/23","0","527531","1","$0.20","$0.20","1","1x","","ba7ebe7b-732f-4245-a194-e087c3878f61","243080","","0"
"Find the Path","Green","{2}{G}","3","C","(Adventures in the Forgotten Realms)","Enchantment — Aura","0","0","""Enchant land
When Find the Path enters the battlefield, venture into the dungeon. (Enter the first room or advance to the next room.)
Enchanted land has ""{T}: Add {G}{G}.""""","0","Lindsey Look","""• To venture into the dungeon, a player moves their venture marker into the next room of the dungeon they are currently in. If they aren't currently in a dungeon, that player instead chooses a dungeon card from outside the game, puts it into the command zone, and moves their venture marker onto the first room.
• Moving into a dungeon room will cause its room ability to trigger.
• Once you resolve the last room ability of a dungeon, that dungeon is now completed and is removed from the game.
• A player may only have one dungeon in the command zone at a time.
• The player venturing into the dungeon chooses which dungeon they will venture into. They may choose a dungeon that they have already completed this game.
• Dungeon cards are not part of a player's deck or sideboard. In both constructed and limited formats, players can use any dungeon card when they venture into the dungeon.
• You can only move forward (well, downward) in a dungeon, never backwards or sideways.
• Dungeons are removed from the game as a state-based action.
• If you somehow venture into the dungeon while a room's ability is on the stack, you will continue on in the dungeon. If you're already in the last room, complete that dungeon and start a new one.
• Choosing the dungeon or room to venture into is part of resolving the venture into the dungeon keyword action. Once that choice is made, players may not respond until after the appropriate room ability has triggered.""","571128","183","","2023-Feb-05_17:40:09","USD","2936","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms 1/31/23","0","527470","1","$0.15","$0.15","1","1x","","5afe37a0-ccc3-467a-b787-304465b38355","243108","","0"
"Gnoll Hunter","Green","{1}{G}","2","C","(Adventures in the Forgotten Realms)","Creature — Gnoll","2","2","""Pack tactics — Whenever Gnoll Hunter attacks, if you attacked with creatures with total power 6 or greater this combat, put a +1/+1 counter on Gnoll Hunter.""","0","Jesper Ejsing","""""","571251","185","","2023-Feb-05_17:40:13","USD","2937","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms 1/31/23","0","527472","1","$0.16","$0.16","1","1x","","1d0634cb-e973-4f05-965e-d39b09fe57a9","243173","","0"
"Gnoll Hunter","Green","{1}{G}","2","C","(Adventures in the Forgotten Realms)","Creature — Gnoll","2","2","""Pack tactics — Whenever Gnoll Hunter attacks, if you attacked with creatures with total power 6 or greater this combat, put a +1/+1 counter on Gnoll Hunter.""","0","Russ Nicholson","""""","571264","326","","2023-Feb-05_17:40:16","USD","2938","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Showcase","Not Using","Have","","","Forgotten realms 1/31/23","0","530960","1","$0.20","$0.20","1","1x","","11b8a1e6-a649-4be1-8899-104fffdb2dff","243140","","0"
"Goblin Javelineer","Red","{R}","1","C","(Adventures in the Forgotten Realms)","Creature — Goblin Warrior","1","1","""Haste
Whenever Goblin Javelineer becomes blocked, it deals 1 damage to target creature blocking it.""","0","Mike Jordana","""""","571368","144","","2023-Feb-05_17:44:23","USD","2959","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms 1/31/23","0","527431","1","$0.19","$0.19","1","1x","","d32b3f1b-40cb-413d-adb9-0809e4a2abdd","243273","","0"
"Goblin Javelineer","Red","{R}","1","C","(Adventures in the Forgotten Realms)","Creature — Goblin Warrior","1","1","""Haste
Whenever Goblin Javelineer becomes blocked, it deals 1 damage to target creature blocking it.""","0","Jeff Dee","""""","571369","318","","2023-Feb-05_17:44:31","USD","2960","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Showcase","Not Using","Have","","","Forgotten realms 1/31/23","0","530952","1","$0.20","$0.20","1","1x","","0bf573ba-6471-434b-88fd-c9caa539515a","243278","","0"
"Greataxe","","{1}","1","C","(Adventures in the Forgotten Realms)","Artifact — Equipment","0","0","""Equipped creature gets +4/+0.
Equip {5} ({5}: Attach to target creature you control. Equip only as a sorcery.)""","0","Kari Christensen","""""","571884","245","","2023-Apr-30_03:40:46","USD","4945","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms 1/31/23","0","527532","2","$0.17","$0.34","2","2x","","e840aef6-eec4-40dd-bbc4-6fd0b2b57805","243576","","0"
"Grim Bounty","Black","{2}{B}{B}","4","C","(Adventures in the Forgotten Realms)","Sorcery","0","0","""Destroy target creature or planeswalker. Create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")""","0","Justine Cruz","""• If the target is not legal as Grim Bounty tries to resolve, perhaps because the creature or planeswalker is no longer on the battlefield, it will do nothing. You will not create a Treasure token.""","571885","106","","2023-Jan-31_15:51:36","USD","2255","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms 1/31/23","0","527393","1","$0.15","$0.15","1","1x","","b98e0ab1-dea8-492b-a712-2057f2b1d020","243589","","0"
"Half-Elf Monk","White","{3}{W}","4","C","(Adventures in the Forgotten Realms)","Creature — Human Elf Monk","1","4","""Vigilance
Stunning Strike — {1}{W}, {T}: Tap target creature.""","0","Zoltan Boros","""""","571239","19","","2023-Feb-05_17:47:16","USD","2977","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms 1/31/23","0","527306","2","$0.15","$0.30","2","2x","","f10f1687-fb20-4ad2-bad7-52e4470b35e4","243134","","0"
"Herald of Hadar","Black","{4}{B}","5","C","(Adventures in the Forgotten Realms)","Creature — Human Warlock","4","4","""Circle of Death — {5}{B}: Roll a d20.
1—9 | Each opponent loses 2 life.
10—19 | Each opponent loses 2 life and you gain 2 life.
20 | Each opponent loses 2 life and you gain 2 life. Create two Treasure tokens. (They're artifacts with ""{T}, Sacrifice this artifact: Add one mana of any color."")""","0","Valera Lutfullina","""• Dice are identified by the number of faces each one has. For example, a d20 is a twenty-sided die.
• Dice used must have equally likely outcomes and the roll must be fair. Although physical dice are recommended, digital substitutes are allowed, provided they have the same number of equally likely outcomes as specified in the original roll instruction.
• An ability that tells you to roll a die will also specify what to do with the result of that roll. Most often, this is in the form of a “results table” in the card text.
• The instruction to roll a die and the effect that occurs because of the result are all part of the same ability. Players do not get the chance to respond to the ability after knowing the result of the roll.
• An effect that says “choose a target, then roll a d20” or similar still uses the normal process of putting an ability on the stack and resolving it. Choosing targets is part of putting the ability on the stack and rolling the d20 happens later, as the ability resolves.
• Some effects may modify the result of a die roll. This may be part of the instruction to roll a die or it may come from other cards. Anything that references the “result” of a die roll is looking for the result after these modifications. Anything that is looking for the “natural result” is looking for the number shown on the face of the die before these modifications.
• Some abilities, like that of Pixie Guide and Barbarian Class, replace rolling a die with rolling extra dice and ignoring the lowest roll. The ignored rolls are not considered for the effect that instructed you to roll a die, and do not cause abilities to trigger. For all intents and purposes, once you determine which dice count, any extra dice were never rolled.
• Some effects instruct you to roll again. This uses the same number and type of dice as the original roll, and that roll will use the same set of possible outcomes.
• While playing Planechase, rolling the planar die will cause any ability that triggers whenever a player rolls one or more dice to trigger. However, any effect that refers to a numerical result will ignore the rolling of the planar die.
• Tournament events have more specific rules regarding dice and die-rolling. For more information, please see the most recent version of the Magic Tournament Rules at https://wpn.wizards.com/en/document/magic-gathering-tournament-rules.""","571503","108","","2023-Jan-31_15:51:37","USD","2256","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms 1/31/23","0","527395","1","$0.14","$0.14","1","1x","","baa74204-2593-4468-856d-a5791336126a","243303","","0"
"Hill Giant Herdgorger","Green","{4}{G}{G}","6","C","(Adventures in the Forgotten Realms)","Creature — Giant","7","6","""When Hill Giant Herdgorger enters the battlefield, you gain 3 life.""","0","Chris Rahn","""""","571362","187","","2023-Feb-05_17:40:19","USD","2939","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms 1/31/23","0","527474","1","$0.13","$0.13","1","1x","","b69315cc-c230-4704-9d66-411f624f3e49","243261","","0"
"Hired Hexblade","Black","{1}{B}","2","C","(Adventures in the Forgotten Realms)","Creature — Elf Warlock","2","2","""When Hired Hexblade enters the battlefield, if mana from a Treasure was spent to cast it, you draw a card and you lose 1 life.""","0","Irina Nordsol","""""","571366","109","","2023-Jan-31_15:51:39","USD","2257","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms 1/31/23","0","527396","1","$0.13","$0.13","1","1x","","c23cbf01-90d0-4962-92d5-5e1566e8ef4b","243266","","0"
"Hoard Robber","Black","{1}{B}","2","C","(Adventures in the Forgotten Realms)","Creature — Tiefling Rogue","1","3","""Whenever Hoard Robber deals combat damage to a player, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")""","0","Anna Pavleeva","""""","571850","110","","2023-Jan-31_15:51:43","USD","2258","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms 1/31/23","0","527397","2","$0.20","$0.40","2","2x","","b723d9cd-05f5-4894-9f2b-52a434a3019c","243443","","0"
"Hoarding Ogre","Red","{3}{R}","4","C","(Adventures in the Forgotten Realms)","Creature — Ogre","3","3","""Whenever Hoarding Ogre attacks, roll a d20.
1—9 | Create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")
10—19 | Create two Treasure tokens.
20 | Create three Treasure tokens.""","0","Tuan Duong Chu","""• Dice are identified by the number of faces each one has. For example, a d20 is a twenty-sided die.
• Dice used must have equally likely outcomes and the roll must be fair. Although physical dice are recommended, digital substitutes are allowed, provided they have the same number of equally likely outcomes as specified in the original roll instruction.
• An ability that tells you to roll a die will also specify what to do with the result of that roll. Most often, this is in the form of a “results table” in the card text.
• The instruction to roll a die and the effect that occurs because of the result are all part of the same ability. Players do not get the chance to respond to the ability after knowing the result of the roll.
• An effect that says “choose a target, then roll a d20” or similar still uses the normal process of putting an ability on the stack and resolving it. Choosing targets is part of putting the ability on the stack and rolling the d20 happens later, as the ability resolves.
• Some effects may modify the result of a die roll. This may be part of the instruction to roll a die or it may come from other cards. Anything that references the “result” of a die roll is looking for the result after these modifications. Anything that is looking for the “natural result” is looking for the number shown on the face of the die before these modifications.
• Some abilities, like that of Pixie Guide and Barbarian Class, replace rolling a die with rolling extra dice and ignoring the lowest roll. The ignored rolls are not considered for the effect that instructed you to roll a die, and do not cause abilities to trigger. For all intents and purposes, once you determine which dice count, any extra dice were never rolled.
• Some effects instruct you to roll again. This uses the same number and type of dice as the original roll, and that roll will use the same set of possible outcomes.
• While playing Planechase, rolling the planar die will cause any ability that triggers whenever a player rolls one or more dice to trigger. However, any effect that refers to a numerical result will ignore the rolling of the planar die.
• Tournament events have more specific rules regarding dice and die-rolling. For more information, please see the most recent version of the Magic Tournament Rules at https://wpn.wizards.com/en/document/magic-gathering-tournament-rules.""","571365","146","","2023-Feb-05_17:44:33","USD","2961","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms 1/31/23","0","527433","2","$0.20","$0.40","2","2x","","df39eaac-b13f-4cb3-960d-8f7a0d590663","243264","","0"
"Hobgoblin Captain","Red","{1}{R}","2","C","(Adventures in the Forgotten Realms)","Creature — Goblin Barbarian","3","1","""Pack tactics — Whenever Hobgoblin Captain attacks, if you attacked with creatures with total power 6 or greater this combat, Hobgoblin Captain gains first strike until end of turn.""","0","Karl Kopinski","""""","571098","148","","2023-Feb-05_17:44:59","USD","2962","Adventures in the Forgotten Realms","(AFR)","(afr)","AFR","[AFR]","[afr]","AFR","afr","","0","","Regular","Not Using","Have","","","Forgotten realms 1/31/23","0","527435","1","$0.12","$0.12","1","1x","","f7c0aa86-fd3b-4e0f-9d37-ce1ea8922243","243120","","0"
