Name,Color,Mana Value,CMC,Rarity,Edition (name),Card Type,Power,Toughness,Card Text,Acquired Price,Artists,Card Rulings,CardMarket ID,Collector's number,Condition,Creation Date,Currency,Delver Local ID,Edition,Edition (CODE),Edition (code),Edition CODE,Edition [CODE],Edition [code],Edition code,Edition code MTGO,Foil,Foil quantity,Foil/Etched,Frame Type,In DECKs (being used),In LISTs (owned),Is Commander?,Language,List name,Loyalty,MultiverseID,Non-foil quantity,Price,Price (total),Quantity,QuantityX,Reserved List,Scryfall ID,TCGPlayer productID,Tag,Zeros
"Everflowing Chalice","","{0}","0","C","(Double Masters)","Artifact","0","0","""Multikicker {2} (You may pay an additional {2} any number of times as you cast this spell.)
Everflowing Chalice enters the battlefield with a charge counter on it for each time it was kicked.
{T}: Add {C} for each charge counter on Everflowing Chalice.""","0","Steve Argyle","""• You can cast Everflowing Chalice without kicking it at all if you wish. However, if Everflowing Chalice has no charge counters on it, activating its last ability won't produce any mana.""","486759","254","","2023-Mar-19_04:46:27","USD","4843","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489927","3","$0.96","$2.88","3","3x","","9cd8112f-21e0-4272-9f0d-14d1ef989779","219627","","0"
"Executioner's Capsule","Black","{B}","1","C","(Double Masters)","Artifact","0","0","""{1}{B}, {T}, Sacrifice Executioner's Capsule: Destroy target nonblack creature.""","0","Warren Mahy","""• The only difference between a colored artifact and a colorless artifact is, obviously, its color. Unlike most artifacts, a colored artifact requires colored mana to cast. Also unlike most artifacts, a colored artifact has a color in all zones. It will interact with cards that care about color. Other than that, a colored artifact behaves just like any other artifact. It will interact as normal with any card that cares about artifacts, such as Shatter or Arcbound Ravager.""","486434","92","","2023-Jan-31_15:46:42","USD","2241","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489765","3","$0.25","$0.75","3","3x","","032ea333-96e1-4ad8-8947-21d6bc3a9f91","219528","","0"
"Expedition Map","","{1}","1","C","(Double Masters)","Artifact","0","0","""{2}, {T}, Sacrifice Expedition Map: Search your library for a land card, reveal it, put it into your hand, then shuffle.""","0","Franz Vohwinkel","""• You may find any land card, not just a basic land card.""","482654","255","","2023-Feb-05_22:49:04","USD","3646","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489928","5","$2.68","$13.40","5","5x","","551c0a45-9515-4e51-84e5-79703832a661","218259","","0"
"Faerie Mechanist","Blue","{3}{U}","4","C","(Double Masters)","Artifact Creature — Faerie Artificer","2","2","""Flying
When Faerie Mechanist enters the battlefield, look at the top three cards of your library. You may reveal an artifact card from among them and put it into your hand. Put the rest on the bottom of your library in any order.""","0","Matt Cavotta","""""","486324","50","","2023-Mar-05_23:33:43","USD","4352","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489723","5","$0.20","$1.00","5","5x","","e3b14d57-a856-49d4-931f-ff5a0407b135","219564","","0"
"Fencing Ace","White","{1}{W}","2","U","(Double Masters)","Creature — Human Soldier","1","1","""Double strike""","0","David Rapoza","""""","486104","15","","2023-May-14_06:07:34","USD","5444","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489688","1","$0.25","$0.25","1","1x","","d5f198c0-5819-42fc-89f5-cad46cf8d5d1","218927","","0"
"Fierce Empath","Green","{2}{G}","3","C","(Double Masters)","Creature — Elf","1","1","""When Fierce Empath enters the battlefield, you may search your library for a creature card with mana value 6 or greater, reveal it, put it into your hand, then shuffle.""","0","Johann Bodin","""• If a card in a player's library has {X} in its mana cost, X is considered to be 0.""","486624","168","","2023-Mar-05_23:56:17","USD","4367","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489841","3","$0.25","$0.75","3","3x","","f13ddd38-397c-4119-8d55-50c7407883f9","219545","","0"
"Flayer Husk","","{1}","1","C","(Double Masters)","Artifact — Equipment","0","0","""Living weapon (When this Equipment enters the battlefield, create a 0/0 black Phyrexian Germ creature token, then attach this to it.)
Equipped creature gets +1/+1.
Equip {2}""","0","Igor Kieryluk","""• The Germ token enters the battlefield as a 0/0 creature and the Equipment becomes attached to it before state-based actions would cause the token to die. Abilities that trigger as the token enters the battlefield see that a 0/0 creature entered the battlefield.
• Like other Equipment, each Equipment with living weapon has an equip cost. You can pay this cost to attach an Equipment to another creature you control. Once the Germ token is no longer equipped, it will be put into your graveyard and subsequently cease to exist, unless another effect raises its toughness above 0.
• If the Germ token is destroyed, the Equipment remains on the battlefield as with any other Equipment.
• If the living weapon trigger causes two Germs to be created (due to an effect such as that of Doubling Season), the Equipment becomes attached to one of them. The other will be put into your graveyard and subsequently cease to exist, unless another effect raises its toughness above 0.""","486764","256","","2023-Mar-06_00:00:31","USD","4373","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489929","5","$0.25","$1.25","5","5x","","20b394f9-644d-426e-801b-110774092018","219625","","0"
"Flickerwisp","White","{1}{W}{W}","3","U","(Double Masters)","Creature — Elemental","3","1","""Flying
When Flickerwisp enters the battlefield, exile another target permanent. Return that card to the battlefield under its owner's control at the beginning of the next end step.""","0","Jeremy Enecio","""• The exiled card will return to the battlefield at the beginning of the end step even if Flickerwisp is no longer on the battlefield.
• If the permanent that returns to the battlefield has any abilities that trigger at the beginning of the end step, those abilities won't trigger that turn.
• Auras attached to the exiled permanent will be put into their owners' graveyards. Equipment attached to the exiled permanent will become unattached and remain on the battlefield. Any counters on the exiled permanent will cease to exist. Once the exiled permanent returns, it's considered a new object with no relation to the object that it was.
• If a token is exiled this way, it will cease to exist and won't return to the battlefield.""","482789","16","","2023-May-14_06:07:46","USD","5445","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489689","1","$0.25","$0.25","1","1x","","5f0ed8ee-d6ea-469c-a575-6643d3995f54","218322","","0"
"Fortify","White","{2}{W}","3","C","(Double Masters)","Instant","0","0","""Choose one —
• Creatures you control get +2/+0 until end of turn.
• Creatures you control get +0/+2 until end of turn.""","0","Christopher Moeller","""• You choose the mode as you cast Fortify, not as it resolves.
• Creatures that come under your control after Fortify resolves won't get the chosen bonus.""","486244","17","","2023-Feb-05_17:33:36","USD","2921","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489690","4","$0.20","$0.80","4","4x","","4974169a-f454-4b8a-9301-18498c73c5ab","219514","","0"
"Frogify","Blue","{1}{U}","2","C","(Double Masters)","Enchantment — Aura","0","0","""Enchant creature
Enchanted creature loses all abilities and is a blue Frog creature with base power and toughness 1/1. (It loses all other card types and creature types.)""","0","Chris Seaman","""• If the affected creature gains an ability after Frogify becomes attached to it, it will keep that ability.
• Frogify overwrites all colors and creature types the enchanted creature has. It's just a blue Frog. The creature keeps any supertypes (such as legendary) it has, but loses any other card types it has (such as artifact).
• Frogify overwrites all previous effects that set the creature's base power and toughness to specific values. Any power- or toughness-setting effects that start to apply after Frogify becomes attached to a creature will overwrite this effect.
• Effects that modify a creature's power and/or toughness, such as the effect of Dead Weight, will apply to the creature no matter when they started to take effect. The same is true for any counters that change its power and/or toughness.
• Frogify may enchant a permanent that is only temporarily a creature, such as a Vehicle. If this happens, Frogify's effect causes the enchanted permanent to remain a 1/1 blue Frog creature even after the temporary effect expires.
• Because damage remains marked on a creature until the damage is removed as the turn ends, nonlethal damage dealt to a creature may become lethal if Frogify becomes attached to it during that turn.""","486329","52","","2023-Mar-05_23:34:19","USD","4353","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489725","4","$0.25","$1.00","4","4x","","d89be5f5-75d4-42a0-81e9-5da5bf868e73","219568","","0"
"Glaze Fiend","Black","{1}{B}","2","C","(Double Masters)","Artifact Creature — Illusion","0","1","""Flying
Whenever another artifact enters the battlefield under your control, Glaze Fiend gets +2/+2 until end of turn.""","0","Joshua Hagler","""• The only difference between a colored artifact and a colorless artifact is, obviously, its color. Unlike most artifacts, a colored artifact requires colored mana to cast. Also unlike most artifacts, a colored artifact has a color in all zones. It will interact with cards that care about color. Other than that, a colored artifact behaves just like any other artifact. It will interact as normal with any card that cares about artifacts, such as Shatter or Arcbound Ravager.""","486439","95","","2023-Jan-31_15:46:47","USD","2242","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489768","5","$0.24","$1.20","5","5x","","07f9a946-f961-4e19-a30a-6e1a95683340","219549","","0"
"Gleaming Barrier","","{2}","2","C","(Double Masters)","Artifact Creature — Wall","0","4","""Defender
When Gleaming Barrier dies, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")""","0","Jason Felix","""""","486769","257","","2023-Mar-06_00:00:56","USD","4374","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489930","5","$0.25","$1.25","5","5x","","410c7922-5d99-4b94-bcdb-4f02ca175e65","219620","","0"
"Glint-Sleeve Artisan","White","{2}{W}","3","C","(Double Masters)","Creature — Dwarf Artificer","2","2","""Fabricate 1 (When this creature enters the battlefield, put a +1/+1 counter on it or create a 1/1 colorless Servo artifact creature token.)""","0","Ryan Pancoast","""• You choose whether to put +1/+1 counters on the creature or create Servo tokens as the fabricate ability is resolving. No player may take actions between the time you choose and the time that counters are added or tokens are created.
• Fabricate doesn't cause the creature with the ability to enter the battlefield with +1/+1 counters already on it. For example, Weaponcraft Enthusiast will enter the battlefield as a 0/1 creature, then its fabricate ability goes on the stack. Players may take actions (such as casting instants) while the ability is waiting to resolve.
• If you can't put +1/+1 counters on the creature for any reason as fabricate resolves (for instance, if it's no longer on the battlefield), you just create Servo tokens.""","486249","18","","2023-Feb-05_17:33:48","USD","2922","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489691","4","$0.20","$0.80","4","4x","","1c2fd5ac-963b-49ea-bd72-d0958ef8eb3e","219516","","0"
"Goblin Gaveleer","Red","{R}","1","C","(Double Masters)","Creature — Goblin Warrior","1","1","""Trample
Goblin Gaveleer gets +2/+0 for each Equipment attached to it.""","0","Svetlin Velinov","""• Goblin Gaveleer's bonus is in addition to whatever bonus the Equipment gives it.""","486519","126","","2023-Feb-05_17:30:51","USD","2909","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489799","6","$0.25","$1.50","6","6x","","3f44f3ea-504e-4745-9716-cbe28ed7873d","219539","","0"
"Golem Artisan","","{5}","5","U","(Double Masters)","Artifact Creature — Golem","3","3","""{2}: Target artifact creature gets +1/+1 until end of turn.
{2}: Target artifact creature gains your choice of flying, trample, or haste until end of turn.""","0","Nic Klein","""• Golem Artisan can be the target of its own abilities.
• You don't choose whether the target artifact creature gains flying, trample, or haste until Golem Artisan's second ability resolves.""","486774","258","","2023-Jan-30_20:49:11","USD","1911","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489931","1","$0.25","$0.25","1","1x","","e64ef4e1-52a5-4e73-9f71-5f12c96c8caf","219622","","0"
"Golem-Skin Gauntlets","","{1}","1","C","(Double Masters)","Artifact — Equipment","0","0","""Equipped creature gets +1/+0 for each Equipment attached to it.
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery. This card enters the battlefield unattached and stays on the battlefield if the creature leaves.)""","0","Alan Pollack","""• The bonus from Golem-Skin Gauntlets is in addition to whatever bonus the other Equipment gives it.
• Golem-Skin Gauntlets is counted by its own ability, so it gives at least +1/+0.""","486779","259","","2023-Mar-06_00:01:22","USD","4375","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489932","4","$0.25","$1.00","4","4x","","ee198804-a247-46b9-be6e-71bbb5840401","219619","","0"
"Heartless Pillage","Black","{2}{B}","3","C","(Double Masters)","Sorcery","0","0","""Target opponent discards two cards.
Raid — If you attacked this turn, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")""","0","Sara Winters","""• If you've attacked with a creature this turn, you'll get a Treasure even if the target opponent discards one or zero cards.
• You create only one Treasure token if you attacked this turn, no matter how many creatures you attacked with beyond the first.""","486444","96","","2023-Mar-05_23:42:37","USD","4362","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489769","4","$0.20","$0.80","4","4x","","5b705cd6-da20-4f0a-bb94-2acd1cecd64c","219565","","0"
"Ichor Wellspring","","{2}","2","C","(Double Masters)","Artifact","0","0","""When Ichor Wellspring enters the battlefield or is put into a graveyard from the battlefield, draw a card.""","0","Steven Belledin","""• The ability will trigger when Ichor Wellspring is put into a graveyard from the battlefield, even if the ability that triggered when it entered the battlefield hasn't resolved yet.""","484549","261","","2023-Mar-06_00:01:49","USD","4376","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489934","6","$0.25","$1.50","6","6x","","6ce84c30-5d59-4f0d-af44-96b993f3902f","218826","","0"
"Iron Bully","","{3}","3","C","(Double Masters)","Artifact Creature — Golem","1","1","""Menace (This creature can't be blocked except by two or more creatures.)
When Iron Bully enters the battlefield, put a +1/+1 counter on target creature.""","0","Aaron Miller","""• Iron Bully can be the target of its own ability.""","486784","262","","2023-Mar-06_00:02:43","USD","4377","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489935","5","$0.20","$1.00","5","5x","","545521f8-ab61-4f18-b290-16cd2c2d505e","219618","","0"
"Iron League Steed","","{4}","4","C","(Double Masters)","Artifact Creature — Construct","2","2","""Haste
Fabricate 1 (When this creature enters the battlefield, put a +1/+1 counter on it or create a 1/1 colorless Servo artifact creature token.)""","0","Darek Zabrocki","""• You choose whether to put +1/+1 counters on the creature or create Servo tokens as the fabricate ability is resolving. No player may take actions between the time you choose and the time that counters are added or tokens are created.
• Fabricate doesn't cause the creature with the ability to enter the battlefield with +1/+1 counters already on it. For example, Weaponcraft Enthusiast will enter the battlefield as a 0/1 creature, then its fabricate ability goes on the stack. Players may take actions (such as casting instants) while the ability is waiting to resolve.
• If you can't put +1/+1 counters on the creature for any reason as fabricate resolves (for instance, if it's no longer on the battlefield), you just create Servo tokens.""","486789","263","","2023-Mar-06_00:03:09","USD","4378","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489936","5","$0.20","$1.00","5","5x","","60370058-da94-444b-aafd-23202296070b","219617","","0"
"Jhoira's Familiar","","{4}","4","U","(Double Masters)","Artifact Creature — Bird","2","2","""Flying
Historic spells you cast cost {1} less to cast. (Artifacts, legendaries, and Sagas are historic.)""","0","Kev Walker","""• A spell is historic if it has the legendary supertype, the artifact card type, or the Saga enchantment subtype. Having two of those qualities doesn't make a spell more historic than another or provide an additional bonus—a spell either is historic or it isn't.
• The last ability of Jhoira's Familiar doesn't reduce its own cost while you're casting it.""","486799","265","","2023-Jan-31_12:47:36","USD","2121","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489938","1","$1.21","$1.21","1","1x","","7b89a074-9aca-4f7f-953a-b401199be1cb","219616","","0"
"Kazuul's Toll Collector","Red","{2}{R}","3","C","(Double Masters)","Creature — Ogre Warrior","3","2","""{0}: Attach target Equipment you control to Kazuul's Toll Collector. Activate only as a sorcery.""","0","Greg Staples","""""","486529","133","","2023-Feb-05_17:31:04","USD","2910","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489806","5","$0.25","$1.25","5","5x","","7377e5a7-b479-48cc-8fbb-01af87c62566","219550","","0"
"Kozilek's Predator","Green","{3}{G}","4","C","(Double Masters)","Creature — Eldrazi Drone","3","3","""When Kozilek's Predator enters the battlefield, create two 0/1 colorless Eldrazi Spawn creature tokens. They have ""Sacrifice this creature: Add {C}.""""","0","Steve Argyle","""""","486079","173","","2023-Feb-05_17:29:01","USD","2901","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489846","6","$0.24","$1.44","6","6x","","c8614f43-21c3-47cd-894a-8cc952bc561a","218931","","0"
"Lightning Axe","Red","{R}","1","C","(Double Masters)","Instant","0","0","""As an additional cost to cast this spell, discard a card or pay {5}.
Lightning Axe deals 5 damage to target creature.""","0","Dan Scott","""• The mana value of Lightning Axe is 1, no matter which additional cost you paid.""","486539","135","","2023-Feb-05_17:31:16","USD","2911","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489808","5","$0.25","$1.25","5","5x","","91344085-92ef-4212-b59f-848ab57cd3e0","219566","","0"
"Lightning Greaves","","{2}","2","U","(Double Masters)","Artifact — Equipment","0","0","""Equipped creature has haste and shroud. (It can't be the target of spells or abilities.)
Equip {0}""","0","Jeremy Jarvis","""• You can't simply unequip Equipment from a creature. If Lightning Greaves is attached to the only creature you control, you won't be able to attach other equipment to it (or target it with anything else) until you have another creature onto which you can move Lightning Greaves.
• If a creature enters the battlefield under your control and gains haste, but then loses it before attacking, it won't be able to attack that turn. This means that you can't use one Lightning Greaves to allow two new creatures to attack in the same turn.""","485379","267","","2023-Feb-05_22:42:03","USD","3644","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Using","Have","","","Double master 1/30/23","0","489940","1","$9.63","$9.63","1","1x","","e6cec97f-0a2b-4543-a02e-d5e42d337790","218837","","0"
"Magnifying Glass","","{3}","3","C","(Double Masters)","Artifact","0","0","""{T}: Add {C}.
{4}, {T}: Investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")""","0","Dan Scott","""• The token is named Clue and has the artifact subtype Clue. Clue isn't a creature type.
• The tokens are normal artifacts. For example, they can be sacrificed to cast Angelic Purge or targeted by Root Out.
• If you sacrifice a Clue for another card's cost or effect, such as that of Angelic Purge or Tamiyo's Journal, you can't also pay {2} and sacrifice it to draw a card.""","486804","269","","2023-Mar-06_00:06:02","USD","4379","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489942","5","$0.25","$1.25","5","5x","","7a0c879b-c566-431e-a8fa-6104c39b6d7c","219615","","0"
"Master Splicer","White","{3}{W}","4","U","(Double Masters)","Creature — Phyrexian Human Artificer","1","1","""When Master Splicer enters the battlefield, create a 3/3 colorless Phyrexian Golem artifact creature token.
Golems you control get +1/+1.""","0","Chippy","""• Because damage remains marked on a creature until the damage is removed as the turn ends, nonlethal damage dealt to a Golem you control may become lethal if Master Splicer leaves the battlefield during that turn.""","486254","22","","2023-May-14_06:07:53","USD","5446","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489695","1","$0.25","$0.25","1","1x","","f32e82fc-6613-462b-b11f-523db195f435","219518","","0"
"Metallic Rebuke","Blue","{2}{U}","3","C","(Double Masters)","Instant","0","0","""Improvise (Your artifacts can help cast this spell. Each artifact you tap after you're done activating mana abilities pays for {1}.)
Counter target spell unless its controller pays {3}.""","0","Eric Deschamps","""• When calculating a spell's total cost, include any alternative costs, additional costs, or anything else that increases or reduces the cost to cast the spell. Improvise applies after the total cost is calculated.
• Improvise doesn't change a spell's mana cost or mana value.
• Improvise can't pay for {U} in Metallic Rebuke's total cost.
• If an artifact you control has a mana ability with {T} in the cost, activating that ability while casting a spell with improvise will result in the artifact being tapped when you pay the spell's costs. You won't be able to tap it again for improvise. Similarly, if you sacrifice an artifact to activate a mana ability while casting a spell with improvise, that artifact won't be on the battlefield when you pay the spell's costs, so you won't be able to tap it for improvise.
• Tapping an artifact won't cause its abilities to stop applying unless those abilities say so.
• Equipment attached to a creature doesn't become tapped when that creature becomes tapped, and tapping that Equipment doesn't cause the creature to become tapped.""","486339","59","","2023-Mar-05_23:34:42","USD","4354","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489732","3","$0.30","$0.90","3","3x","","34785944-7b51-48a9-855c-3e656cd78251","219572","","0"
"Metalspinner's Puzzleknot","","{2}","2","C","(Double Masters)","Artifact","0","0","""When Metalspinner's Puzzleknot enters the battlefield, you draw a card and you lose 1 life.
{2}{B}, Sacrifice Metalspinner's Puzzleknot: You draw a card and you lose 1 life.""","0","Vincent Proce","""""","486809","273","","2023-Mar-06_00:07:26","USD","4380","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489946","4","$0.24","$0.96","4","4x","","6a3e1c7a-5672-4f76-9e04-a18cf0089fa7","219614","","0"
"Might of the Masses","Green","{G}","1","C","(Double Masters)","Instant","0","0","""Target creature gets +1/+1 until end of turn for each creature you control.""","0","Johann Bodin","""• The size of the bonus is determined as Might of the Masses resolves; it won't change if the number of creatures you control changes later in the turn.
• If you target a creature you control with Might of the Masses, remember to count that creature when determining the amount of the bonus.""","486639","176","","2023-Feb-05_17:29:20","USD","2902","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489849","4","$0.24","$0.96","4","4x","","9900f47d-e1ec-411d-92f3-aed8e01ee535","219531","","0"
"Myr Retriever","","{2}","2","C","(Double Masters)","Artifact Creature — Myr","1","1","""When Myr Retriever dies, return another target artifact card from your graveyard to your hand.""","0","Trevor Hairsine","""• If Myr Retriever dies at the same time as another artifact you own, its ability can target that other artifact card.""","486814","277","","2023-Mar-19_04:50:41","USD","4844","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489950","2","$1.68","$3.36","2","2x","","7f0149d4-0731-474a-a1c3-28c25e486c14","219613","","0"
"Myrsmith","White","{1}{W}","2","U","(Double Masters)","Creature — Human Artificer","2","1","""Whenever you cast an artifact spell, you may pay {1}. If you do, create a 1/1 colorless Myr artifact creature token.""","0","Eric Deschamps","""• An ability that triggers when a player casts a spell resolves before the spell that caused it to trigger. It resolves even if that spell is countered.
• While resolving Myrsmith's ability, you can't pay more than {1} to get more than one Myr.""","486094","23","","2023-May-14_06:08:01","USD","5447","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489696","1","$0.25","$0.25","1","1x","","783c15b7-6a7f-471e-b9f7-8c38115e66c0","218929","","0"
"Orcish Vandal","Red","{1}{R}","2","C","(Double Masters)","Creature — Orc Warrior","1","1","""{T}, Sacrifice an artifact: Orcish Vandal deals 2 damage to any target.""","0","Alex Konstad","""""","486544","137","","2023-Feb-05_17:31:30","USD","2912","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489810","4","$0.20","$0.80","4","4x","","a6ac010e-bcd9-4e40-91f5-3f6058dca104","219573","","0"
"Parasitic Strix","Blue","{2}{U}","3","C","(Double Masters)","Artifact Creature — Bird","2","2","""Flying
When Parasitic Strix enters the battlefield, if you control a black permanent, target player loses 2 life and you gain 2 life.""","0","Steven Belledin","""• If you don't control a black permanent immediately after Parasitic Strix enters the battlefield, its ability doesn't trigger. If you don't control one as the ability resolves, no player loses or gains life. It doesn't have to be the same black permanent both times, however.
• Parasitic Strix's ability triggers only once, no matter how many black permanents you control beyond the first.""","486344","60","","2023-Mar-05_23:35:15","USD","4355","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489733","5","$0.20","$1.00","5","5x","","70017989-aaf1-4a70-98aa-e447d6ce793a","219574","","0"
"Path to Exile","White","{W}","1","U","(Double Masters)","Instant","0","0","""Exile target creature. Its controller may search their library for a basic land card, put that card onto the battlefield tapped, then shuffle.""","0","Todd Lockwood","""• If the target creature is an illegal target by the time Path to Exile tries to resolve, the spell won't resolve. The creature's controller won't search for a basic land card.
• The controller of the exiled creature isn't required to search their library for a basic land. If that player doesn't, the player won't shuffle their library.""","483909","25","","2023-May-14_06:08:08","USD","5448","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489698","1","$2.30","$2.30","1","1x","","e9d36855-c38a-4bba-a642-cff3f81e057e","218377","","0"
"Peace Strider","","{4}","4","C","(Double Masters)","Artifact Creature — Construct","3","3","""When Peace Strider enters the battlefield, you gain 3 life.""","0","Igor Kieryluk","""""","486824","280","","2023-Mar-06_00:09:50","USD","4381","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489953","3","$0.20","$0.60","3","3x","","4bc9bd97-f256-4dcd-b2a7-3239d443a0af","219609","","0"
"Pentad Prism","","{2}","2","U","(Double Masters)","Artifact","0","0","""Sunburst (This enters the battlefield with a charge counter on it for each color of mana spent to cast it.)
Remove a charge counter from Pentad Prism: Add one mana of any color.""","0","David Martin","""• Sunburst checks what mana was actually spent to cast the spell. If an effect allows you to spend mana “as though it were mana” of any color or type, that allows you to spend mana you couldn't otherwise spend, but it doesn't change what mana you spent to cast the spell.
• Once Pentad Prism has run out of charge counters, it remains on the battlefield.""","484459","281","","2023-Jan-31_12:47:33","USD","2119","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489954","1","$0.33","$0.33","1","1x","","2a2862c5-afa8-4e38-a312-483300f8b194","218793","","0"
"Pongify","Blue","{U}","1","U","(Double Masters)","Instant","0","0","""Destroy target creature. It can't be regenerated. Its controller creates a 3/3 green Ape creature token.""","0","Heather Hudson","""• If the target creature is an illegal target by the time Pongify tries to resolve, the spell won't resolve. No player creates an Ape token. If the target is legal but not destroyed (most likely because it has indestructible), its controller does create an Ape token.""","486349","62","","2023-Feb-05_22:45:42","USD","3645","Double Masters","(2XM)","(2xm)","2XM","[2XM]","[2xm]","2XM","2xm","","0","","Regular","Not Using","Have","","","Double master 1/30/23","0","489735","1","$4.57","$4.57","1","1x","","40b7a6db-e0a3-45f7-9ef7-e4fd5490adb7","219576","","0"
